Time,OCT4_Gene,NANOG_Gene,SOX2_Gene,GATA6_Gene,CDX2_Gene,GCNF_Gene,targetGene,degradation,p53,A,SG,SN,OCT4,SOX2,NANOG,GATA6,CDX2,GCNF,OCT4_SOX2,Protein,a0,a1,a2,a3,b0,b1,b2,b3,b4,b5,gamma1,c0,c1,c2,d0,d1,d2,d3,gamma2,e0,e1,e2,e3,f0,f1,f2,f3,f4,gamma3,g0,g1,h0,h1,gamma4,i0,i1,i2,j0,j1,gamma5,p0,p1,p2,q0,q1,q2,q3,gammag,gamman,cell,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.581585887232667,0.010791108054021104,0.005211639483366392,3.9490105454346693,0.5524812935876711,1.1159182558692136,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4389983296190527,0.3581585887232667,0.0011937697623969758,0.0010791108054021106,3.4294513142181755e-05,0.0005211639483366392,0.09217308417889379,0.055248129358767106,0.311105359993534,0.11159182558692136,0.7901249652476556,0.39490105454346697
8.26,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.5823924111148706,0.010792254372213851,0.005206773042867655,3.9529610610223096,0.5528502957204153,1.1179134262160284,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4387084734010275,0.3582392411114871,0.0011938295154238832,0.0010792254372213852,3.426171955859679e-05,0.0005206773042867656,0.09216104259171788,0.05528502957204154,0.3113104979573338,0.11179134262160284,0.7901736950156492,0.395296106102231
8.27,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.583195235877,0.010793400140738053,0.005201911139982749,3.956908113392286,0.5532188091302148,1.1199086509480676,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43841924174516456,0.35831952358770003,0.00119388906958869,0.0010793400140738053,3.422902701441226e-05,0.0005201911139982749,0.09214906912974492,0.05532188091302148,0.311515326272329,0.11199086509480677,0.7902222314107993,0.3956908113392286
8.28,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.5839943715312206,0.010794545358149396,0.0051970537711663045,3.9608517040728417,0.553586835001041,1.121903926904357,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4381306328338807,0.35839943715312206,0.0011939484253497298,0.0010794545358149396,3.419643508030931e-05,0.0005197053771166304,0.09213716358544717,0.0553586835001041,0.3117198455106464,0.1121903926904357,0.7902705750968055,0.3960851704072842
8.290000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.584789828064105,0.010795690023009235,0.005192200932872185,3.964791834596729,0.5539543745140937,1.1238992509324088,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43784264485566143,0.35847898280641055,0.0011940075831642506,0.0010795690023009236,3.416394332934132e-05,0.0005192200932872185,0.09212532575201103,0.055395437451409374,0.31192405624315817,0.11238992509324089,0.7903187267344921,0.3964791834596729
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.585581615436768,0.010796834133884565,0.005187352621553529,3.9687285065011526,0.5543214288478183,1.1258946198881943,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43755527600503574,0.3585581615436768,0.001194066543488419,0.0010796834133884566,3.4131551336917854e-05,0.000518735262155353,0.0921135554233331,0.055432142884781835,0.31212795903948304,0.11258946198881943,0.7903666869818274,0.3968728506501153
8.31,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.586369743584996,0.010797977689347994,0.005182508833662792,3.972661721327716,0.5546879991779236,1.1278900306361164,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4372685244825518,0.3586369743584996,0.001194125306777327,0.0010797977689347995,3.4099258680788724e-05,0.0005182508833662793,0.09210185239401637,0.055468799917792355,0.3123315544679895,0.11278900306361164,0.7904144564939398,0.3972661721327716
8.32,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.587154222419381,0.010799120687977724,0.005177669565651787,3.976591480622358,0.5550540866773991,1.1298854800489835,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4369823884947518,0.35871542224193814,0.0011941838734849982,0.0010799120687977725,3.406706494102828e-05,0.0005177669565651788,0.09209021645936628,0.05550540866773991,0.31253484309579654,0.11298854800489835,0.7904620359231394,0.3976591480622358
8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.587935061825449,0.010800263128357527,0.005172834813971728,3.9805177859352994,0.5554196925165329,1.1318809650079806,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43669686625414783,0.3587935061825449,0.0011942422440643947,0.0010800263128357527,3.403496970001972e-05,0.0005172834813971728,0.0920786474153871,0.05554196925165329,0.3127378254887763,0.11318809650079807,0.7905094259189338,0.39805177859352997
8.34,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.5887122716637956,0.010801405009076708,0.005168004575073271,3.984440638820985,0.5557848178629285,1.133876482402644,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43641195597919685,0.3588712271663796,0.0011943004189674236,0.0010801405009076709,3.4002972542439564e-05,0.000516800457507327,0.09206714505877779,0.055578481786292856,0.31294050221155595,0.1133876482402644,0.7905566271280479,0.3984440638820985
8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.5894858617702154,0.010802546328730095,0.005163178845406557,3.9883600408380246,0.5561494638815231,1.135872029130832,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4361276558942767,0.3589485861770216,0.0011943583986449423,0.0010802546328730095,3.397107305524235e-05,0.0005163178845406558,0.0920557091869284,0.055614946388152314,0.31314287382751926,0.1135872029130832,0.7906036401944404,0.3988360040838025
8.36,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.590255841955835,0.010803687085918003,0.005158357621421257,3.992275993549137,0.5565136317346046,1.1378676020986995,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43584396422966115,0.3590255841955835,0.0011944161835467657,0.0010803687085918004,3.393927082764522e-05,0.0005158357621421257,0.09204433959791619,0.05565136317346046,0.31334494089880915,0.11378676020986996,0.7906504657593241,0.3992275993549137
8.370000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.5910222220072425,0.010804827279246214,0.005153540899566605,3.996188498521093,0.5568773225818293,1.1398631982206706,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43556087922149556,0.3591022222007243,0.0011944737741216725,0.0010804827279246214,3.3907565451112886e-05,0.0005153540899566605,0.09203303609050179,0.05568773225818294,0.31354670398632917,0.11398631982206707,0.7906971044611809,0.3996188498521093
8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.5917850116866226,0.01080596690732595,0.005148728676291452,4.000097557324654,0.5572405375802393,1.1418588144194093,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4352783991117731,0.3591785011686623,0.0011945311708174112,0.0010805966907325951,3.387595651934256e-05,0.0005148728676291452,0.09202179846412531,0.05572405375802393,0.31374816364974545,0.11418588144194093,0.7907435569357822,0.40000975573246544
8.39,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.5925442082277153,0.010807105970303125,0.0051439209474344535,4.0040031746311175,0.557603275653484,1.1438544498186514,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4349965231166942,0.35925442082277154,0.0011945883734334303,0.0010807105970303125,3.384444362926769e-05,0.0005143920947434454,0.09201062675330123,0.055760327565348405,0.3139493204882798,0.11438544498186515,0.7907898232577016,0.4004003174631118
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.593299819144334,0.010808244467068823,0.005139117709336514,4.007905352563868,0.5579655375609489,1.145850101743269,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43471524965776476,0.35932998191443344,0.0011946453823013974,0.0010808244467068824,3.381302637922987e-05,0.0005139117709336515,0.09199952080000146,0.055796553756094894,0.31415017506623016,0.1145850101743269,0.7908359039597305,0.4007905352563868
8.41,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.594051866473226,0.010809382394740387,0.005134318959047742,4.011804089647639,0.5583273266546925,1.1478457649751976,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43443457603695484,0.3594051866473226,0.0011947021985050717,0.0010809382394740387,3.378170436855066e-05,0.0005134318959047743,0.09198848017420384,0.05583273266546926,0.3143507278992475,0.11478457649751977,0.7908818002214071,0.4011804089647639
8.42,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.594800359777095,0.010810519751963168,0.005129524693010817,4.015699387494147,0.5586886440630682,1.1498414364878908,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43415450052694216,0.3594800359777095,0.0011947588224827741,0.001081051975196317,3.37504771997257e-05,0.0005129524693010817,0.09197750467995393,0.05586886440630682,0.3145509795423906,0.11498414364878909,0.7909275126633378,0.4015699387494147
8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.5955453085924507,0.010811656537388133,0.00512473490766812,4.019591247719419,0.5590494909114659,1.151837113263336,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4338750214062957,0.3595545308592451,0.0011948152546716992,0.0010811656537388133,3.3719344477410417e-05,0.000512473490766812,0.09196659412200334,0.0559049490911466,0.3147509305494976,0.11518371132633361,0.790973041903401,0.40195912477194196
8.44,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.5962867224297135,0.01081279274967184,0.005119949599461776,4.023479671943749,0.5594098683223255,1.1538327922920335,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4335961369594525,0.35962867224297135,0.0011948714955079206,0.001081279274967184,3.368830580840567e-05,0.0005119949599461776,0.09195574830580637,0.05594098683223256,0.3149505814731882,0.11538327922920336,0.7910183885567645,0.4023479671943749
8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.597024610773323,0.010813928387476421,0.005115168764833692,4.027364661791637,0.559769777415149,1.1558284705729729,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4333178454766952,0.3597024610773323,0.001194927545426394,0.0010813928387476421,3.365736080164358e-05,0.0005115168764833692,0.09194496703751681,0.0559769777415149,0.3151499328648655,0.1155828470572973,0.7910635532359007,0.4027364661791637
8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.597758983081842,0.010815063449469553,0.005110392400225598,4.031246218891745,0.5601292193065143,1.1578241451136102,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43304014525412937,0.35977589830818424,0.0011949834048609644,0.0010815063449469554,3.362650906817341e-05,0.0005110392400225599,0.09193425012398447,0.05601292193065143,0.31534898527471766,0.11578241451136102,0.7911085365506025,0.40312462188917453
8.47,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.598489848788065,0.010816197934324439,0.005105620502079093,4.035124344876844,0.5604881951100874,1.1598198129298452,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4327630345936607,0.3598489848788065,0.0011950390742443702,0.001081619793432444,3.359575022114758e-05,0.0005105620502079093,0.09192359737275203,0.05604881951100874,0.3155477392517201,0.11598198129298452,0.7911533391080003,0.4035124344876844
8.48,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.599217217299124,0.010817331840719788,0.005100853066835677,4.038999041383762,0.5608467059366364,1.1618154710459985,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4324865118029729,0.35992172172991244,0.0011950945540082469,0.0010817331840719789,3.356508387580785e-05,0.0005100853066835677,0.09191300859205166,0.05608467059366365,0.31574619534363724,0.11618154710459985,0.7911979615125768,0.4038999041383762
8.49,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.5999410979965947,0.010818465167339792,0.005096090090936801,4.042870310053331,0.5612047528940437,1.1638111164947897,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43221057519550404,0.3599941097996595,0.001195149844583134,0.0010818465167339792,3.3534509649471545e-05,0.0005096090090936801,0.09190248359080165,0.05612047528940437,0.31594435409702476,0.11638111164947898,0.7912424043661838,0.40428703100533314
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6006615002366034,0.010819597912874101,0.005091331570823898,4.046738152530342,0.5615623370873193,1.1658067463173138,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4319352230904256,0.3600661500236604,0.0011952049463984805,0.0010819597912874101,3.350402716151787e-05,0.0005091331570823898,0.09189202217860323,0.056156233708731934,0.3161422160572311,0.11658067463173138,0.7912866682680566,0.4046738152530342
8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.601378433349933,0.010820730076017807,0.005086577502938433,4.050602570463487,0.5619194596186136,1.167802357563018,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43166045381261914,0.3601378433349933,0.0011952598598826472,0.0010820730076017808,3.347363603337442e-05,0.0005086577502938434,0.09188162416573728,0.05619194596186136,0.3163397817683994,0.11678023575630181,0.7913307538148312,0.4050602570463487
8.52,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6020919066421295,0.010821861655471414,0.00508182788372194,4.054463565505312,0.5622761215872308,1.1697979472896802,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43138626569265387,0.360209190664213,0.0011953145854629128,0.0010821861655471415,3.3443335888503695e-05,0.0005081827883721941,0.0918712893631609,0.056227612158723086,0.3165370517734698,0.11697979472896802,0.7913746616005584,0.40544635655053124
8.53,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.602801929393609,0.010822992649940823,0.0050770827096160605,4.058321139312165,0.5626323240896416,1.1717935125633847,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43111265706676477,0.3602801929393609,0.001195369123565481,0.0010822992649940823,3.341312635238986e-05,0.0005077082709616061,0.09186101758250434,0.056263232408964164,0.3167340266141808,0.11717935125633848,0.7914183922167207,0.4058321139312165
8.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.603508510859764,0.010824123058137307,0.005072341977062587,4.0621752935441435,0.5629880682194961,1.1737890504585013,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4308396262768298,0.3603508510859764,0.0011954234746154823,0.0010824123058137307,3.338300705252538e-05,0.0005072341977062588,0.09185080863606748,0.05629880682194961,0.31693070683107144,0.11737890504585013,0.7914619462522455,0.40621752935441435
8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6042116602710697,0.010825252878777489,0.005067605682503507,4.0660260298650455,0.5633433550676369,1.1757845580576605,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4305671716703486,0.360421166027107,0.0011954776390369819,0.001082525287877749,3.335297761839805e-05,0.0005067605682503507,0.09184066233681684,0.05633433550676369,0.3171270929634833,0.11757845580576605,0.791505324293523,0.4066026029865046
8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6049113868331895,0.010826382110583318,0.005062873822381035,4.069873349942315,0.5636981857221124,1.177780032451732,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43029529160041885,0.36049113868331895,0.001195531617252981,0.0010826382110583318,3.3323037681477844e-05,0.0005062873822381035,0.09183057849838204,0.05636981857221124,0.3173231855495617,0.11777800324517321,0.7915485269244197,0.40698733499423156
