Time,Exposed_Human,Infected_Human,Recovered,Susceptible_Human,Exposed_Mosquito,Infected_Mosquito,Susceptible_Mosquito,Capital_lambda_h,Psi_h,Psi_v,sigma_v,sigma_h,Beta_hv,Beta_vh,Beta_tilde_vh,v_h,v_v,gamma_h,delta_h,rho_h,u_1h,u_2h,u_1v,u_2v,N_h,N_v,f_h,f_v,lambda_h,lambda_v,Baseline_dummy_variable,Human,Mosquito,Human_Immigration,Human_Birth,Human_Loss_of_Immunity,Human_Infection,Human_Susceptible_natural_death,Human_disease_progression,Human_Exposed_natural_death,Human_Recovery,Human_disease_induced_death,Human_Infectious_natural_death,Human_Recovered_natural_death,Mosquito_birth,Mosquito_infection,Mosquito_Susceptible_death,Mosquito_disease_progression,Mosquito_Exposed_death,Mosquito_Infected_death
5120.0,1.5915850250833603,43.320929584545404,52.95304672061653,497.81130631024155,54.01851586323352,34.48027318207143,2336.501210954744,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.6768676404868,2425.0000000000487,0.00012793537352809734,0.13000000000000195,0.00032020043615897756,0.004925168554786663,0.0,1.0,1.0,0.041,0.03276222772022677,0.14297322614566463,0.15939939740540973,0.06368767541931084,0.15915850250833605,0.0002036200246857659,0.15162325354590891,0.0007797767325218173,0.0055422793079832194,0.006774567811652865,315.2500000000063,11.507662292415265,303.74515742412126,4.483536816648382,7.022407062220463,4.482435513669353
5130.0,1.5919571883881842,43.333028791441215,52.971750860410054,497.7479037537595,54.035657268946714,34.49125923071875,2336.4730835003647,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.6446405939989,2425.00000000003,0.00012792892811879978,0.13000000000000123,0.00032031566213803673,0.0049267868710712245,0.0,1.0,1.0,0.041,0.03276045523266994,0.14302372732310714,0.15943644936870524,0.06367635580059797,0.15919571883881845,0.0002036573767215186,0.15166560077004426,0.0007799945182459419,0.005543547925430164,0.006776619308148368,315.2500000000039,11.511304912400899,303.7415008550503,4.484959553322578,7.024635444963139,4.48386369999348
5140.0,1.5923273438217387,43.345061918989174,52.99035305582013,497.6847308939924,54.05271381462116,34.5021908604127,2336.4450953249734,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.6124732126235,2425.0000000000073,0.0001279224946425247,0.13000000000000028,0.0003204303677583273,0.004928397216914293,0.0,1.0,1.0,0.041,0.032758686026694295,0.14307395325071437,0.15947330134806614,0.06366507232145309,0.1592327343821739,0.00020369448610918197,0.1517077167164621,0.0007802111145418051,0.005544808451111795,0.0067786581548886435,315.25000000000097,11.514929505272649,303.7378623922472,4.486375246613556,7.026852795900766,4.485284811853661
5150.0,1.5926955037469235,43.35702935231386,53.008853860684034,497.62178667281114,54.06968597195877,34.51306837334239,2336.417245654679,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.5803653895559,2424.99999999998,0.00012791607307791118,0.12999999999999923,0.00032054455577975997,0.0049299996362688545,0.0,1.0,1.0,0.041,0.03275692009642558,0.1431239054238469,0.15950995455536673,0.06365382482920004,0.15926955037469237,0.00020373135444815203,0.1517496027330985,0.0007804265283416495,0.00554606093507172,0.006780684424219573,315.2499999999974,11.518536171249846,303.73424193510647,4.487783935672578,7.029059176354599,4.486698888534485
5160.0,1.5930616814387273,43.36893160208308,53.02725399335174,497.559069741724,54.08657436309647,34.523892168939554,2336.3895334679164,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.5483170185976,2424.9999999999527,0.00012790966340371952,0.12999999999999812,0.00032065822986594055,0.0049315941874832235,0.0,1.0,1.0,0.041,0.03275515743602287,0.14317358578204972,0.1595464105571253,0.06364261313413172,0.15930616814387275,0.00020376798345419107,0.15179126060729078,0.0007806407688374955,0.005547305443401381,0.006782698209513163,315.24999999999386,11.522125042947017,303.73063935082473,4.489185672137007,7.031254667202439,4.488105981962077
5170.0,1.5934258943142887,43.38076972309671,53.04555488335646,497.4965774948651,54.10338026194344,34.53466306789104,2336.361956670116,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.5163279956325,2424.9999999999504,0.0001279032655991265,0.129999999999998,0.0003207713975932988,0.004933180991248613,0.0,1.0,1.0,0.041,0.03275339803975979,0.14322299818506246,0.15958267246091076,0.06363143688598215,0.15934258943142887,0.00020380437537300615,0.1518326940308385,0.0007808538550157408,0.005548542111787784,0.006784699695098983,315.2499999999936,11.525696393321432,303.7270543671104,4.490580561741306,7.033439434052539,4.489506198825766
5180.0,1.5937881493786057,43.39254342814577,53.063756208093025,497.4343104263529,54.12010333517358,34.545380852150345,2336.334515812624,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.4843982119703,2424.9999999999477,0.00012789687964239406,0.12999999999999792,0.0003208840568931231,0.0049347600145660505,0.0,1.0,1.0,0.041,0.03275164190165837,0.14327214176185118,0.15961873956744127,0.06362029613059654,0.15937881493786057,0.0002038405311165495,0.1518739019985102,0.0007810657817066239,0.0055497709042069176,0.006786688841119814,315.24999999999324,11.529250149282671,303.72348705563627,4.491968576819407,7.035613433572453,4.490899510779473
5190.0,1.594148458769906,43.40425310258097,53.08185852384832,497.37226747625715,54.13674405504692,34.55604582433519,2336.3072101205626,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.4525275614562,2424.999999999945,0.00012789050551229126,0.1299999999999978,0.0003209962105321414,0.004936331301480529,0.0,1.0,1.0,0.041,0.03274988901588009,0.14332101801439046,0.1596546130836572,0.06360919071533307,0.15941484587699062,0.00020387645225372327,0.1519148858590334,0.0007812765558464574,0.005550991870672516,0.006788665720146888,315.24999999999284,11.532786411192781,303.719937315668,4.493349756568894,7.037776727155981,4.492285957163499
5200.0,1.5945068345535616,43.415899129634916,53.099862384658536,497.31044758924384,54.153302891355715,34.56665828548523,2336.2800388231008,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.4207159380909,2424.999999999942,0.00012788414318761819,0.12999999999999767,0.00032110786126310126,0.004937894895810158,0.0,1.0,1.0,0.041,0.032748139376595,0.14336962843857806,0.15969029420917769,0.06359812048820135,0.15945068345535618,0.0002039121403436835,0.1519556469537222,0.0007814861843334285,0.0055522050609134194,0.006790630404442493,315.24999999999244,11.536305278887747,303.71640504699764,4.494724139982525,7.039929375876117,4.493665577113
5210.0,1.5948632887220775,43.427481890415876,53.117768342291704,497.2488497145988,54.16978031141586,34.5772185350563,2336.253001153466,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.3889632360284,2424.9999999999377,0.0001278777926472057,0.1299999999999975,0.00032121901182471084,0.004939450841145278,0.0,1.0,1.0,0.041,0.03274639297798156,0.1434179745241876,0.15972578413629757,0.06358708529786501,0.15948632887220776,0.00020394759693584237,0.15199618661645556,0.0007816946740274858,0.005553410524372882,0.006792582965957886,315.2499999999919,11.539806851675667,303.71289014994477,4.496091765847517,7.0420714404839275,4.4950384095572335
5220.0,1.59521783319508,43.43900176390143,53.13557694623021,497.1874728062514,54.18617678005817,34.587726870914814,2336.226096348961,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.3572693495781,2424.999999999934,0.00012787145386991563,0.12999999999999737,0.0003213296649415801,0.004940999180847542,0.0,1.0,1.0,0.041,0.0327446498142268,0.14346605775482157,0.15976108404998374,0.0635760849936445,0.159521783319508,0.00020398282356987144,0.15203650617365502,0.0007819020317502257,0.005554608310207905,0.006794523476331229,315.2499999999914,11.54329122833487,303.7093925253588,4.497452672744828,7.04420298140742,4.496404493218835
5230.0,1.5955704798193042,43.45045912693219,53.1532887436534,497.12631582279806,54.20249275961976,34.59818358933204,2336.199323650979,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.325634173203,2424.999999999931,0.0001278651268346406,0.12999999999999723,0.0003214398233241633,0.004942539958049013,0.0,1.0,1.0,0.041,0.03274290987952616,0.1435138796078642,0.15979619512787244,0.06356511942551966,0.15955704798193043,0.0002040178217757037,0.15207660694426267,0.0007821082642847794,0.005555798467288551,0.006796452006885516,315.249999999991,11.54675850711204,303.70591207462076,4.49880689904844,7.046324058750418,4.497763866613069
5240.0,1.5959212403685847,43.461854354205514,53.170904279420064,497.0653777275261,54.21872870993536,34.60858898497847,2336.1726823050126,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.2940576015202,2424.9999999999263,0.00012785881152030403,0.12999999999999706,0.0003215494896687002,0.0049440732156512636,0.0,1.0,1.0,0.041,0.032741173168083615,0.14356144155443418,0.15983111854026572,0.06355418844413249,0.1595921240368585,0.0002040525930735367,0.1521164902397193,0.0007823133783756992,0.005556981044197268,0.006798368628626497,315.24999999999045,11.55020878572038,303.7024486996448,4.500154482924636,7.048434732291438,4.499116568047099
5250.0,1.5962701265438413,43.47318781826918,53.18842409605104,497.00465748843703,54.234885088328724,34.618943350918094,2336.1461715606756,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.2625395293011,2424.9999999999222,0.00012785250790586021,0.1299999999999969,0.00032165866665715765,0.004945598996324461,0.0,1.0,1.0,0.041,0.03273943967411156,0.1436087450593378,0.159865855450128,0.06354329190078975,0.15962701265438414,0.00020408713897383495,0.15215615736394214,0.0007825173807288453,0.005558156089228206,0.006800273412240611,315.2499999999899,11.55364216133771,303.69900230288056,4.501495462331285,7.050535061482566,4.500462635619245
5260.0,1.596617149973069,43.48445988951512,53.20584873371173,496.94415407827057,54.25096234960392,34.62924697860281,2336.1197906717116,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.2310798514704,2424.999999999918,0.0001278462159702941,0.12999999999999673,0.0003217673569571716,0.004947117342506474,0.0,1.0,1.0,0.041,0.03273770939183088,0.14365579158102168,0.15990040701308256,0.06353242964746568,0.1596617149973069,0.00020412146097733243,0.15219560961330292,0.0007827202780112722,0.005559323650386541,0.0068021664280929085,315.24999999998937,11.557058730604618,303.69557278731486,4.502829875017126,7.052625105448332,4.501802107218252
5270.0,1.5969623222113265,43.49567093617311,53.223178730194654,496.88386647452796,54.26696094603667,34.63950015786664,2336.0935388960106,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.199678463107,2424.999999999914,0.0001278399356926214,0.12999999999999656,0.0003218755632219885,0.004948628296401964,0.0,1.0,1.0,0.041,0.03273598231547089,0.14370258257152557,0.159934774377408,0.06352160153680474,0.15969623222113266,0.0002041555605750353,0.1522348482766059,0.0007829220768511161,0.005560483775387793,0.00680404774622498,315.24999999998886,11.5604585896226,303.69216005647337,4.5041577585210435,7.05470492298458,4.503135020522545
5280.0,1.5973056547407238,43.50682132430447,53.240414620902,496.8237936594959,54.28288132736577,34.64970317692018,2336.067415495624,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.1683352594431,2424.99999999991,0.00012783366705188863,0.1299999999999964,0.0003219832880904069,0.004950131899981474,0.0,1.0,1.0,0.041,0.03273425843926937,0.1437491194764354,0.15996895868403435,0.06351080742212421,0.15973056547407238,0.00020418943924822467,0.15227387463506564,0.0007831227838374804,0.0055616365116571455,0.0068059174363528895,315.2499999999883,11.563841833952164,303.6887640144227,4.505479150171359,7.056774572557354,4.504461412999498
5290.0,1.5976471589704113,43.51791141779574,53.25755693882816,496.76393462026977,54.298723940784356,34.65985632234481,2336.0414197367772,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.1370501358641,2424.9999999999063,0.0001278274100271728,0.12999999999999626,0.0003220905341867199,0.0049516281949805304,0.0,1.0,1.0,0.041,0.03273253775747253,0.14379540373483604,0.1600029610665395,0.06350004715741689,0.15976471589704114,0.00020422309846845852,0.15231268996228509,0.0007833224055203233,0.005562781906328761,0.0068077755678650894,315.24999999998784,11.567208558610973,303.6853845657723,4.506794087085102,7.0588341123017635,4.505781321904696
5300.0,1.5979868462365678,43.528941578352445,53.2746062145423,496.7042883487777,54.31448923093129,34.66995987908711,2336.0155508898847,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.105822987909,2424.999999999903,0.00012782116459758182,0.12999999999999612,0.0003221973041206559,0.0049531172228987445,0.0,1.0,1.0,0.041,0.032730820264335,0.14384143677926423,0.16003678265114507,0.06348932059735385,0.1597986846236568,0.000204256539697575,0.15235129552423357,0.000783520948410344,0.00556392000624511,0.006809622209820366,315.24999999998744,11.570558858071987,303.6820216156759,4.508102606167297,7.060883600020857,4.50709478428119
5310.0,1.5983247278023895,43.539912165492744,53.29156297617089,496.64485384180404,54.3301776398825,34.680014130453145,2335.9898082295645,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.07465371127,2424.9999999999,0.00012781493074225399,0.129999999999996,0.00032230360048732086,0.004954599024998896,0.0,1.0,1.0,0.041,0.032729105954119854,0.1438872200356614,0.16007042455671266,0.06347862759728704,0.15983247278023896,0.00020428976438769438,0.1523896925792246,0.0007837184189788694,0.0055650508579562765,0.006811457430945749,315.249999999987,11.573892826261558,303.67867506983407,4.509404744110248,7.062923093184508,4.508401836958771
5320.0,1.5986608148580772,43.55082353654116,53.30842774938024,496.58563010101267,54.345789607142336,34.690019358102795,2335.9641910346527,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.0435422017922,2424.9999999998977,0.00012780870844035844,0.1299999999999959,0.0003224094258671399,0.004956073642306039,0.0,1.0,1.0,0.041,0.03272739482109857,0.14393275492332666,0.1601038878947394,0.06346796801325201,0.15986608148580772,0.00020432277398122183,0.15242788237789406,0.0007839148236577409,0.0055661745077192895,0.006813281299634453,315.2499999999867,11.577210556557592,303.67534483449526,4.510700537392814,7.064952648928281,4.509702516553221
5330.0,1.5989951185208264,43.56167604662226,53.325201057359095,496.5266161329713,54.36132556963491,34.699975842044104,2335.938698588217,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,595.0124883554735,2424.9999999998963,0.0001278024976710947,0.12999999999999587,0.00032251478282579955,0.004957541115606595,0.0,1.0,1.0,0.041,0.03272568685955104,0.14397804285486956,0.16013717376935438,0.0634573417019706,0.15989951185208265,0.00020435556991084972,0.15246586616317792,0.0007841101688392007,0.005567291001497423,0.006815093883943793,315.2499999999865,11.580512141787647,303.6720308164586,4.511990022279697,7.066972324052314,4.51099685946559
5340.0,1.5993276498348146,43.572470048654374,53.34188342080112,496.4678109491744,54.376785961695425,34.70988386062757,2335.913330177572,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,594.9814920684647,2424.999999999895,0.00012779629841369293,0.1299999999999958,0.00032261967391418846,0.004959001485447445,0.0,1.0,1.0,0.041,0.03272398206376556,0.14402308523616303,0.1601702832773136,0.06344674852085358,0.15993276498348147,0.00020438815359956016,0.1525036451702903,0.0007843044608757787,0.0055684003849595315,0.0068168952515931195,315.24999999998636,11.583797674227066,303.6687329230746,4.513273234820721,7.068982175020178,4.512284901881439
5350.0,1.5996584197711894,43.583205893343305,53.35847535788749,496.4092135660675,54.39217121506156,34.719743690540504,2335.8880850942924,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,594.9505532370695,2424.999999999894,0.0001277901106474139,0.12999999999999579,0.0003227241016683402,0.00496045479213504,0.0,1.0,1.0,0.041,0.03272228042803882,0.14406788346629623,0.16020321750799635,0.06343618832800348,0.15996584197711894,0.00020442052646062753,0.15254122062670156,0.0007844977060801795,0.005569502703479362,0.00681868546996175,315.24999999998624,11.587067245597126,303.66545106224817,4.51455021085011,7.070982257957773,4.513566679770119
5360.0,1.5999874392280582,43.593883929176,53.37497738426944,496.3508230050701,54.40748175886477,34.729555606801355,2335.862962634229,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,594.9196717577436,2424.9999999998954,0.0001277839343515487,0.12999999999999584,0.0003228280686093744,0.004961901075734481,0.0,1.0,1.0,0.041,0.032720581946675896,0.1441124389375275,0.16023597754340022,0.06342566098221705,0.15999874392280583,0.0002044526898976207,0.15257859375211602,0.000784689910725168,0.00557059800213486,0.006820464606086883,315.2499999999864,11.590320947063113,303.6621851424401,4.515820985985776,7.0729726286521934,4.5148422288840315
5370.0,1.600314719030476,43.60450450241429,53.39139001305078,496.29263829260003,54.42271801962168,34.73931988275402,2335.837962097521,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,594.8888475270955,2424.9999999998968,0.0001277777695054191,0.1299999999999959,0.0003229315772434391,0.004963340376068627,0.0,1.0,1.0,0.041,0.03271888661399026,0.14415675303523712,0.16026856445813698,0.06341516634298819,0.16003147190304762,0.00020448464530440573,0.15261576575845,0.0007848810810434572,0.005571686325707503,0.006822232726661538,315.2499999999866,11.593558869232485,303.65893507266816,4.5170855956286,7.074953342550596,4.51611158475788
5380.0,1.6006402699304332,43.61506795708856,53.407713754770455,496.23465846009645,54.437880421225415,34.74903679006218,2335.813082788612,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,594.8580804418859,2424.9999999999,0.0001277716160883772,0.129999999999996,0.000323034630061652,0.004964772732717194,0.0,1.0,1.0,0.041,0.03271719442430373,0.14420082713788024,0.16030097931942747,0.06340470427051043,0.16006402699304334,0.00020451639406514775,0.15265273784980998,0.0007850712232275941,0.005572767718681601,0.006823989898032473,315.249999999987,11.596781102152992,303.65570076251026,4.51834407496171,7.076924454759086,4.517374782707944
