Time,Glucose,Lysine,Schiff,Amadori,Glyoxal,CML,Fraction_Amadori,Fraction_CML,compartment,v1a,v1b,v2a,v2b,v3,v4,v5,v5b,v6,v7a,v7b,v7c
3.23,0.2499790687800264,0.003381808864506076,1.3880761278593349e-05,6.835635094323242e-07,2.5690190570558727e-06,1.6434864290215164e-07,0.00020104809100950714,4.833783614769166e-05,1.0,8.749697808172118e-06,4.997074060293606e-06,3.4354884164518537e-07,6.152071584890918e-10,7.919761277226472e-07,5.878646181117988e-11,1.650706969844952e-10,4.367332396994983e-09,6.282020153410853e-08,6.980022392678724e-08,6.9800223926787245e-09,1.396004478535745e-06
3.24,0.24997902336916417,0.0033817720699201165,1.3900228954467677e-05,6.86994623437383e-07,2.5769632408250915e-06,1.649792371623393e-07,0.0002020572421874656,4.852330504774685e-05,1.0,8.749601020710987e-06,5.004082423608363e-06,3.44030666623075e-07,6.182951610936446e-10,7.919760759296888e-07,5.908153761561493e-11,1.655793439476293e-10,4.3808375094026555e-09,6.28519050803025e-08,6.983545008922499e-08,6.983545008922499e-09,1.3967090017844997e-06
3.25,0.24997897802923932,0.003381735346618501,1.3919613545823066e-05,6.904305140137439e-07,2.5849073191943445e-06,1.656101567481666e-07,0.00020306779823933645,4.8708869631813706e-05,1.0,8.74950442020005e-06,5.011060876496304e-06,3.4451043525912093e-07,6.213874626123695e-10,7.919760242176313e-07,5.937702420518198e-11,1.6608797653199536e-10,4.394342442630385e-09,6.288344509858846e-08,6.987049455398718e-08,6.9870494553987175e-09,1.3974098910797436e-06
3.2600000000000002,0.24997893275995142,0.0033816986942989146,1.3938915412135472e-05,6.938711605848994e-07,2.5928512919825123e-06,1.66241400008842e-07,0.00020407975311320572,4.8894529414365296e-05,1.0,8.749408005846436e-06,5.01800954836877e-06,3.4498815645035297e-07,6.244840445264095e-10,7.919759725861322e-07,5.967291981030134e-11,1.665965947435618e-10,4.407847196370271e-09,6.291482259908109e-08,6.990535844342343e-08,6.990535844342343e-09,1.3981071688684688e-06
3.27,0.24997888756100117,0.0033816621126602515,1.3958134911452243e-05,6.973165426567573e-07,2.600795159009156e-06,1.6687296529970426e-07,0.00020509310078139923,4.908028391167773e-05,1.0,8.749311776860446e-06,5.024928568122807e-06,3.45463839058443e-07,6.275848883910816e-10,7.9197592103485e-07,5.996922266848113e-11,1.6710519858821768e-10,4.421351770315565e-09,6.294603858409055e-08,6.994004287121171e-08,6.994004287121171e-09,1.3988008574242342e-06
3.2800000000000002,0.24997884243209048,0.0033816256014026092,1.3977272400406244e-05,7.007666398170354e-07,2.6087389200944982e-06,1.6750485098202213e-07,0.00020610783524030454,4.9266132641771216e-05,1.0,8.74921573245553e-06,5.031818064146248e-06,3.4593749191005457e-07,6.306899758353319e-10,7.919758695634451e-07,6.026593102426505e-11,1.6761378807177208e-10,4.4348561641606465e-09,6.297709404821791e-08,6.997454894246434e-08,6.997454894246434e-09,1.399490978849287e-06
3.29,0.2499787973729225,0.003381589160227276,1.3996328234229948e-05,7.04221431734655e-07,2.6166825750593976e-06,1.6813705542279364e-07,0.00020712395051019264,4.9452075124351076e-05,1.0,8.749119871848278e-06,5.038678164322781e-06,3.4640912379719124e-07,6.337992885611895e-10,7.919758181715786e-07,6.056304312918033e-11,1.6812236319995262e-10,4.448360377600976e-09,6.300798997844946e-08,7.000887775383273e-08,7.000887775383272e-09,1.4001775550766545e-06
3.3000000000000003,0.24997875238320147,0.003381552788836723,1.4015302766769559e-05,7.076808981591354e-07,2.6246261237253294e-06,1.6876957699454592e-07,0.00020814144063503983,4.9638110880748805e-05,1.0,8.749024194258363e-06,5.045508996037041e-06,3.468787434775466e-07,6.369128083432219e-10,7.919757668589134e-07,6.086055724168565e-11,1.68630923978405e-10,4.4618644103330595e-09,6.303872735424975e-08,7.004303039361081e-08,7.004303039361082e-09,1.4008606078722164e-06
3.31,0.24997870746263284,0.0033815164869345957,1.4034196350499109e-05,7.11145018919988e-07,2.63256956591436e-06,1.6940241407513449e-07,0.00020916029968234942,4.9824239433863086e-05,1.0,8.748928698908554e-06,5.052310686179679e-06,3.47346359674853e-07,6.400305170279892e-10,7.919757156251135e-07,6.115847162711897e-11,1.6913947041269154e-10,4.4753682620544115e-09,6.306930714765368e-08,7.007700794183741e-08,7.007700794183741e-09,1.4015401588367483e-06
3.3200000000000003,0.24997866261092327,0.0033814802542257057,1.4053009336534571e-05,7.146137739261103e-07,2.640512901449128e-06,1.7003556504754297e-07,0.00021018052174297364,5.001046030810088e-05,1.0,8.748833385024673e-06,5.059083361152445e-06,3.4781198107923064e-07,6.431523965334993e-10,7.919756644698443e-07,6.14567845576455e-11,1.696480025082906e-10,4.488871932463517e-09,6.309973032335745e-08,7.011081147039715e-08,7.011081147039716e-09,1.4022162294079433e-06
3.33,0.24997861782778047,0.003381444090416019,1.4071742074647968e-05,7.180871431651795e-07,2.6484561301528187e-06,1.7066902829968248e-07,0.00021120210093093515,5.019677302931838e-05,1.0,8.748738251835567e-06,5.065827146873268e-06,3.482756163475372e-07,6.462784288486615e-10,7.919756133927727e-07,6.175549431220544e-11,1.7015652027059522e-10,4.502375421259792e-09,6.312999783880842e-08,7.014444204312045e-08,7.014444204312045e-09,1.402888840862409e-06
3.34,0.24997857311291338,0.0033814079952126483,1.4090394913281476e-05,7.215651067030474e-07,2.6563992518491446e-06,1.713028022241913e-07,0.00021222503138324924,5.038317712476215e-05,1.0,8.748643298573097e-06,5.072542168781331e-06,3.4873727410371653e-07,6.494085960327426e-10,7.919755623935665e-07,6.205459917646207e-11,1.706650237049123e-10,4.5158787281435456e-09,6.316011064429391e-08,7.017790071588211e-08,7.017790071588211e-09,1.4035580143176424e-06
3.35,0.249978528466032,0.0033813719683238454,1.4108968199561537e-05,7.250476446831342e-07,2.664342266362322e-06,1.7193688521823438e-07,0.00021324930725974536,5.056967212301012e-05,1.0,8.74854852447211e-06,5.0792285518421535e-06,3.4919696293914807e-07,6.525428802148208e-10,7.919755114718951e-07,6.235409744274954e-11,1.7117351281646162e-10,4.5293818528159475e-09,6.319006968302908e-08,7.021118853669895e-08,7.0211188536698955e-09,1.4042237707339791e-06
3.36,0.2499784838868475,0.0033813360094589896,1.4127462279312964e-05,7.285347373258219e-07,2.6722851735170473e-06,1.7257127568330273e-07,0.0002142749227428888,5.075625755391257e-05,1.0,8.74845392877041e-06,5.085886420552667e-06,3.496546914129959e-07,6.556812635932397e-10,7.91975460627429e-07,6.265398741002069e-11,1.7168198761037457e-10,4.54288479497898e-09,6.321987589124358e-08,7.024430654582619e-08,7.02443065458262e-09,1.4048861309165241e-06
3.37,0.24997843937510608,0.0033813001183660464,1.4145877386641546e-05,7.32026367256495e-07,2.6802279734939955e-06,1.7320597521950638e-07,0.00021530187272249853,5.094293388809011e-05,1.0,8.74835951080686e-06,5.092515859190957e-06,3.5011046531937827e-07,6.588237305308455e-10,7.919754098598789e-07,6.295426758405857e-11,1.7219044811644147e-10,4.556387554939792e-09,6.32495300205121e-08,7.027725557834676e-08,7.027725557834677e-09,1.4055451115669354e-06
3.38,0.2499783949304958,0.003381264294728652,1.4164213947264778e-05,7.355225131089608e-07,2.6881706658533117e-06,1.7384097985122087e-07,0.00021633015091440024,5.112969995624144e-05,1.0,8.748265269751855e-06,5.09911702101532e-06,3.505642951948033e-07,6.619702617980647e-10,7.919753591688889e-07,6.325493612737062e-11,1.7269889432114822e-10,4.56989013195063e-09,6.327903312640279e-08,7.03100368071142e-08,7.031003680711419e-09,1.406200736142284e-06
3.39,0.24997835055272852,0.0033812285382566268,1.4182472311705923e-05,7.390231551512219e-07,2.696113250393579e-06,1.744762877452898e-07,0.0002173597515150653,5.1316555219202883e-05,1.0,8.74817120484437e-06,5.105690032214132e-06,3.510161897147216e-07,6.651208396360997e-10,7.919753085541304e-07,6.355599134300509e-11,1.7320732622744945e-10,4.5833925256690835e-09,6.330838613849775e-08,7.034265126499749e-08,7.034265126499749e-09,1.4068530252999498e-06
3.4,0.24997830624152023,0.0033811928486642516,1.4200652819320341e-05,7.425282739350569e-07,2.7040557269457155e-06,1.7511189735911874e-07,0.0002183906688044285,5.150349922327022e-05,1.0,8.748077315335066e-06,5.112235014955323e-06,3.514661572781785e-07,6.682754465415511e-10,7.919752580152798e-07,6.38574315584149e-11,1.7371574384043088e-10,4.596894735807716e-09,6.33375899637522e-08,7.037509995972464e-08,7.037509995972464e-09,1.407501999194493e-06
3.41,0.249978261996588,0.0033811572256669084,1.421875580817729e-05,7.460378500873378e-07,2.7119980953411895e-06,1.7574780715502877e-07,0.00021942289708451113,5.1690531516184935e-05,1.0,8.747983600477487e-06,5.118752090943824e-06,3.5191420625238796e-07,6.71434065078604e-10,7.919752075520141e-07,6.415925510751105e-11,1.7422414716509736e-10,4.610396762080022e-09,6.336664550247335e-08,7.040738389163704e-08,7.040738389163704e-09,1.408147677832741e-06
3.42,0.24997821781765006,0.003381121668981072,1.4236781615073077e-05,7.49551864309443e-07,2.7199403554119942e-06,1.7638401560008309e-07,0.00022045643067924797,5.1877651647083263e-05,1.0,8.747890059528053e-06,5.125241381426307e-06,3.523603449730587e-07,6.745966778784987e-10,7.919751571640119e-07,6.44614603306121e-11,1.7473253620637186e-10,4.62389860420039e-09,6.33955536484003e-08,7.04395040537781e-08,7.043950405377809e-09,1.408790081075562e-06
3.43,0.24997817370442565,0.003381086178324303,1.4254730575544242e-05,7.530702973766722e-07,2.7278825069906326e-06,1.7702052116591384e-07,0.00022149126393431539,5.206485916644525e-05,1.0,8.747796691746028e-06,5.131703007195927e-06,3.5280458174472003e-07,6.77763267639005e-10,7.919751068509533e-07,6.476404557439381e-11,1.7524091096909485e-10,4.6374002618840755e-09,6.342431528878282e-08,7.047146143198091e-08,7.047146143198091e-09,1.4094292286396182e-06
3.44,0.2499781296566351,0.003381050753415237,1.4272603023880723e-05,7.565931301376593e-07,2.7358245499100964e-06,1.7765732232854856e-07,0.00022252739121695863,5.22521536260437e-05,1.0,8.747703496393492e-06,5.13813708859706e-06,3.532469248410479e-07,6.809338171238933e-10,7.919750566125192e-07,6.506700919183871e-11,1.7574927145802323e-10,4.650901734847164e-09,6.345293130445957e-08,7.050325700495506e-08,7.050325700495506e-09,1.4100651400991012e-06
3.45,0.2499780856739998,0.003381015393973576,1.4290399293139026e-05,7.60120343513787e-07,2.743766484003847e-06,1.7829441756823713e-07,0.00022356480691581971,5.2439534578893275e-05,1.0,8.74761047273533e-06,5.144543745530049e-06,3.536873825051909e-07,6.841083091624083e-10,7.919750064483918e-07,6.537034954218568e-11,1.7625761767782944e-10,4.66440302280654e-09,6.348140256993497e-08,7.053489174437219e-08,7.053489174437219e-09,1.410697834887444e-06
3.46,0.24997804175624222,0.003380980099720081,1.4308119715155394e-05,7.636519184985997e-07,2.7517083091057968e-06,1.7893180536927816e-07,0.0002246035054407646,5.262700157919946e-05,1.0,8.747517620039202e-06,5.150923097455941e-06,3.54125962950096e-07,6.872867266487397e-10,7.919749563582547e-07,6.567406499087958e-11,1.7676594963310076e-10,4.677904125479854e-09,6.350972995345583e-08,7.056636661495091e-08,7.056636661495092e-09,1.4113273322990185e-06
3.47,0.2499779979030858,0.0033809448703765637,1.4325764620558977e-05,7.671878361572189e-07,2.759650025050289e-06,1.795694842198459e-07,0.00022564348122271145,5.281455418230762e-05,1.0,8.747424937575519e-06,5.157275263401231e-06,3.545626743588347e-07,6.90469052541497e-10,7.919749063417924e-07,6.597815390952083e-11,1.7727426732833827e-10,4.691405042585491e-09,6.353791431708655e-08,7.059768257454059e-08,7.059768257454059e-09,1.4119536514908119e-06
3.48,0.24997795411425514,0.003380909705665874,1.4343334338785002e-05,7.707280776257552e-07,2.7675916316720798e-06,1.8020745261181673e-07,0.00022668472871345741,5.3002191944651984e-05,1.0,8.747332424617421e-06,5.1636003619626e-06,3.549975248849288e-07,6.936552698631797e-10,7.919748563986908e-07,6.628261467581495e-11,1.7778257076795596e-10,4.704905773842535e-09,6.356595651678385e-08,7.062884057420428e-08,7.0628840574204275e-09,1.4125768114840856e-06
3.49,0.24997791038947575,0.003380874605311895,1.4360829198087942e-05,7.74272624110724e-07,2.7755331288063168e-06,1.8084570904059607e-07,0.00022772724238550706,5.318991442370473e-05,1.0,8.74724008044076e-06,5.1698985113116595e-06,3.5543052265267657e-07,6.968453616996516e-10,7.919748065286372e-07,6.658744567352227e-11,1.7829085995627977e-10,4.718406318970738e-09,6.359385740247067e-08,7.065984155830074e-08,7.065984155830074e-09,1.413196831166015e-06
3.5,0.24997786672847422,0.0033808395690395343,1.4378249525554685e-05,7.778214568884577e-07,2.7834745162885214e-06,1.8148425200494471e-07,0.00022877101673189935,5.337772117792492e-05,1.0,8.74714790432407e-06,5.1761698291996866e-06,3.558616757574785e-07,7.00039311199612e-10,7.919747567313194e-07,6.689264529240737e-11,1.7879913489754682e-10,4.731906677690486e-09,6.362161781810906e-08,7.069068646456562e-08,7.069068646456562e-09,1.4138137292913125e-06
3.5100000000000002,0.24997782313097816,0.0033808045965747126,1.4395595647117711e-05,7.813745573045211e-07,2.7914157939545702e-06,1.821230800068059e-07,0.00022981604626603564,5.3565611766707625e-05,1.0,8.747055895548546e-06,5.1824144329623755e-06,3.5629099226616334e-07,7.03237101574069e-10,7.919747070064267e-07,6.719821192818882e-11,1.7930739559590438e-10,4.745406849722769e-09,6.36492386017725e-08,7.072137622419165e-08,7.072137622419165e-09,1.4144275244838331e-06
3.52,0.24997777959671613,0.003380769687644356,1.441286788756825e-05,7.849319067731238e-07,2.799356961640673e-06,1.8276219155113158e-07,0.00023086232552150702,5.375358575033282e-05,1.0,8.746964053398024e-06,5.188632439524569e-06,3.567184802173142e-07,7.064387160958114e-10,7.919746573536498e-07,6.750414398248865e-11,1.7981564205540886e-10,4.758906834789144e-09,6.367672058571734e-08,7.075191176190814e-08,7.075191176190814e-09,1.415038235238163e-06
3.5300000000000002,0.2499777361254177,0.003380734841976389,1.4430066570569458e-05,7.884934867765354e-07,2.8072980191833576e-06,1.834015851457095e-07,0.00023190984905192217,5.394164268991456e-05,1.0,8.746872377158948e-06,5.194823965405005e-06,3.571441476215941e-07,7.096441380988818e-10,7.919746077726802e-07,6.781043986278205e-11,1.803238742800251e-10,4.7724066326117075e-09,6.370406459645349e-08,7.078229399605942e-08,7.078229399605942e-09,1.4156458799211885e-06
3.54,0.24997769271681353,0.0033807000592997235,1.4447192018669588e-05,7.92059278864498e-07,2.815238966419445e-06,1.8404125930098952e-07,0.00023295861143073473,5.412978214734986e-05,1.0,8.746780866120365e-06,5.200989126721052e-06,3.575680024620723e-07,7.128533509780482e-10,7.919745582632107e-07,6.811709798234683e-11,1.808320922736251e-10,4.785906242913056e-09,6.373127145481441e-08,7.081252383868266e-08,7.081252383868267e-09,1.4162504767736534e-06
3.5500000000000003,0.24997764937063505,0.0033806653393442508,1.4464244553315157e-05,7.956292646536417e-07,2.823179803186036e-06,1.8468121252991052e-07,0.00023400860725107108,5.43180036852678e-05,1.0,8.746689519573881e-06,5.207128039193457e-06,3.5799005269455015e-07,7.160663381882775e-10,7.91974508824935e-07,6.842411676021319e-11,1.8134029603998737e-10,4.799405665416261e-09,6.37583419760263e-08,7.084260219558477e-08,7.084260219558477e-09,1.4168520439116954e-06
3.56,0.24997760608661485,0.0033806306818408337,1.4481224494864117e-05,7.992034258268967e-07,2.831120529320487e-06,1.8532144334772694e-07,0.00023505983112555786,5.450630686697851e-05,1.0,8.746598336813657e-06,5.213240818151082e-06,3.5841030624788693e-07,7.19283083244207e-10,7.919744594575481e-07,6.873149462111312e-11,1.8184848558279568e-10,4.812904899844828e-09,6.378527696977659e-08,7.087252996641843e-08,7.087252996641843e-09,1.4174505993283687e-06
3.5700000000000003,0.24997756286448639,0.003380596086521297,1.4498132162599023e-05,8.027817441329087e-07,2.8390611446603945e-06,1.8596195027183562e-07,0.00023611227768614962,5.469469125642224e-05,1.0,8.746507317136377e-06,5.219327578535648e-06,3.588287710243258e-07,7.225035697196178e-10,7.919744101607462e-07,6.903922999543015e-11,1.8235666090563848e-10,4.826403945922671e-09,6.381207724028173e-08,7.090230804475746e-08,7.090230804475747e-09,1.4180461608951495e-06
3.58,0.24997751970398407,0.0033805615531184176,1.4514967874740207e-05,8.063642013854516e-07,2.8470016490435735e-06,1.866027318216022e-07,0.00023716594158395638,5.48831564181183e-05,1.0,8.74641645984122e-06,5.2253884349064745e-06,3.5924545489982016e-07,7.257277812469064e-10,7.919743609342263e-07,6.934732131914884e-11,1.8286482201200734e-10,4.839902803374075e-09,6.383874358635424e-08,7.093193731817138e-08,7.093193731817138e-09,1.4186387463634278e-06
3.59,0.2499774766048433,0.0033805270813659183,1.4531731948458939e-05,8.099507794628421e-07,2.854942042308039e-06,1.8724378651818813e-07,0.00023822081748907123,5.5071701917114155e-05,1.0,8.746325764229845e-06,5.2314235014452175e-06,3.5966036572435873e-07,7.289557015165579e-10,7.919743117776866e-07,6.965576703380443e-11,1.8337296890529654e-10,4.853401471923666e-09,6.386527680146917e-08,7.096141866829906e-08,7.096141866829906e-09,1.4192283733659813e-06
3.6,0.24997743356680036,0.0033804926709984566,1.454842469989061e-05,8.135414603073536e-07,2.8628823242919866e-06,1.8788511288437707e-07,0.00023927690009039812,5.526032731893444e-05,1.0,8.746235229606371e-06,5.237432891960619e-06,3.6007351132229265e-07,7.321873142766182e-10,7.919742626908262e-07,6.996456558643241e-11,1.8388110158880166e-10,4.866899951296377e-09,6.389167767382969e-08,7.099075297092186e-08,7.099075297092186e-09,1.4198150594184373e-06
3.61,0.24997739058959245,0.0033804583217516182,1.4565046444147888e-05,8.171362259246289e-07,2.870822494833773e-06,1.885267094444017e-07,0.0002403341840954791,5.5449032189529915e-05,1.0,8.746144855277344e-06,5.243416719893239e-06,3.6048489949266024e-07,7.35422603332166e-10,7.919742136733456e-07,7.027371542951808e-11,1.843892200657188e-10,4.880398241217413e-09,6.391794698643222e-08,7.101994109603578e-08,7.101994109603579e-09,1.4203988219207158e-06
3.62,0.24997734767295776,0.0033804240333619056,1.4581597495333896e-05,8.20735058383096e-07,2.8787625537718976e-06,1.8916857472377036e-07,0.00024139266423032238,5.563781609522658e-05,1.0,8.746054640551719e-06,5.249375098320202e-06,3.60894538009514e-07,7.386615525447864e-10,7.919741647249463e-07,7.058321502094626e-11,1.8489732433914352e-10,4.893896341412226e-09,6.394408551713079e-08,7.10489839079231e-08,7.10489839079231e-09,1.420979678158462e-06
