Time,u_1,u_2,AMPK_A,Drug_D,Glucose_G,miR_451_M,mTOR_R,deltaD,myu_G,l_1,l_2,alpha,l_3,l_4,beta,S_1,epsilon_1,l_5,l_6,gamma,S_2,epsilon_2,myu_D,compartment,Dose_for_Glucose,Dose_for_Drug,Consumption_of_Glucose,Decay_of_Drug,Production_of_miR_451,loss_of_miR_451,signal_source_of_AMPK,Production_of_AMPK,loss_of_AMPK,signal_source_of_mTOR,Production_of_mTOR,loss_of_mTOR
7.56,0.0,0.0,0.6881512287862965,0.0018454520727420908,0.1589231416747685,2.677376250041991,3.9200600212741055,0.9981562497269101,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.07946157083738425,0.002428614927728592,2.4346458578462715,2.677376250041991,10.0,24.484768293131342,34.407561439314826,60.0,135.80692041507783,196.00300106370526
7.68,0.0,0.0,0.6976772369134112,0.001575863418050004,0.14966816919403697,2.6478425131675984,3.8959340271387273,0.9984253776027275,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.07483408459701849,0.002073836258153805,2.398368028914682,2.6478425131675984,10.0,24.965454132304146,34.88386184567056,60.0,134.5906727673383,194.79670135693635
7.8,0.0,0.0,0.7077429484397982,0.0013456542380722895,0.1409521492863669,2.6175067806715,3.8705930482982853,0.9986552507486134,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.07047607464318345,0.001770880977303133,2.361397854941197,2.6175067806715,10.0,25.473353020196033,35.38714742198991,60.0,133.31320339003736,193.52965241491427
7.92,0.0,0.0,0.7183780259904476,0.0011490842233703392,0.1327437702563543,2.5863780242174355,3.8439799207520897,0.9988515757211044,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.06637188512817715,0.0015121948379553665,2.323675613694277,2.5863780242174355,10.0,26.009996501542513,35.91890129952238,60.0,131.97188285161002,192.19899603760447
8.04,0.0,0.0,0.7296178494251692,0.0009812238840802435,0.12501337440779295,2.5544571281497634,3.816044092762448,0.9990192573586599,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.06250668720389647,0.0012912906314496006,2.2851350623646116,2.5544571281497634,10.0,26.577185819428788,36.48089247125846,60.0,130.5636334034735,190.8022046381224
8.16,0.0,0.0,0.7415031563841803,0.0008378850996029114,0.11773316350662331,2.5217371428523996,3.786709202118853,0.999162465828098,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.05886658175331166,0.0011026567910774315,2.2457061731361136,2.5217371428523996,10.0,27.177021350153844,37.07515781920901,60.0,129.08502201827932,189.33546010594264
8.28,0.0,0.0,0.754081623953101,0.0007154849794241612,0.11087691458665593,2.4882036124293885,3.755904156322069,0.9992847709189197,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.05543845729332796,0.0009415782329221962,2.205312334178356,2.4882036124293885,10.0,27.81193540447052,37.70408119765505,60.0,127.5321192724469,187.79520781610344
8.4,0.0,0.0,0.7674078993498668,0.0006109655088082213,0.1044199446649317,2.453834792549059,3.7235401900326384,0.999389221092614,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.05220997233246585,0.0008040306095916193,2.163872409564247,2.453834792549059,10.0,28.48473248389657,38.37039496749334,60.0,125.90056776883335,186.17700950163191
8.52,0.0,0.0,0.7815451572461276,0.0005217150665697006,0.09833900504543568,2.418601876183975,3.6895242829777786,0.9994784210030714,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.04916950252271784,0.0006865770276057259,2.1212990630872524,2.418601876183975,10.0,29.19863598045934,39.07725786230638,60.0,124.18547941893948,184.47621414888891
8.64,0.0,0.0,0.796565443629285,0.00044550182703021005,0.09261218566850644,2.3824691433469267,3.653745629334146,0.9995545973941737,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.04630609283425322,0.0005862804043717565,2.0775008219998217,2.3824691433469267,10.0,29.957344251287974,39.82827218146425,60.0,122.38150312553421,182.6872814667073
8.76,0.0,0.0,0.8125519770449622,0.0003804198636173137,0.0872188429901379,2.3453941721877776,3.616090057359686,0.9996196524868441,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.04360942149506895,0.0005006325405203848,2.0323797533512478,2.3453941721877776,10.0,30.765094885318774,40.627598852248106,60.0,120.48268294235272,180.8045028679843
8.88,0.0,0.0,0.829599080082006,0.00032484962909897657,0.08213964267157857,2.3073284202499633,3.5764360736633427,0.9996752031288288,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.041069821335789285,0.0004275021118942532,1.9858360088022018,2.3073284202499633,10.0,31.626731503459467,41.4799540041003,60.0,118.48263339601625,178.82180368316713
9.0,0.0,0.0,0.8478158918255707,0.00027739515291356993,0.07735620396248045,2.2682167255040615,3.534637922155278,0.9997226433175646,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.03867810198124023,0.00036505202123425805,1.9377634673808375,2.2682167255040615,10.0,32.54780765192867,42.390794591278535,60.0,116.37430557847378,176.7318961077639
9.12,0.0,0.0,0.8673260271957138,0.00023687301576940672,0.07285133283257696,2.2279985017010304,3.490552068194368,0.9997631550364284,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.03642566641628848,0.00031172488875253927,1.8880569564403522,2.2279985017010304,10.0,33.53466808285542,43.36630135978569,60.0,114.15028183992204,174.5276034097184
9.24,0.0,0.0,0.8882720149846116,0.0002022702417723235,0.06860880210939216,2.1866078955789843,3.4440183636522104,0.9997977502134738,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.03430440105469608,0.0002661876381723777,1.8366087729972747,2.1866078955789843,10.0,34.59457012627264,44.41360074923058,60.0,111.8025732543509,172.2009181826105
9.36,0.0,0.0,0.910815806979488,0.00017272217485004746,0.06461333547444514,2.1439745837819926,3.394876287531996,0.999827292740766,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.03230666773722257,0.00022730238210266247,1.7833160951372777,2.1439745837819926,10.0,35.73581005696599,45.540790348974404,60.0,109.32294253529386,169.7438143765998
9.48,0.0,0.0,0.9351426433510188,0.00014749077546412186,0.06085055098590558,2.1000248319338732,3.3429522647415846,0.9998525201007655,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.03042527549295279,0.00019409786051078438,1.728082116372336,2.1000248319338732,10.0,36.96786403812805,46.75713216755094,60.0,106.70292896243102,167.1476132370792
9.6,0.0,0.0,0.9614648066962989,0.00012594510810148181,0.05730689189115893,2.0546828318341026,3.2880818201661843,0.9998740628226507,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.028653445945579465,0.00016574376226155007,1.6708195315161374,2.0546828318341026,10.0,38.30154451738268,48.07324033481494,60.0,103.93399761864987,164.40409100830922
9.72,0.0,0.0,0.990022608884931,0.00010754681071646751,0.053969598155916954,2.0078725525391254,3.23009438981866,0.9998924589722344,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.026984799077958477,0.00014153160290287126,1.6114615158905643,2.0078725525391254,10.0,39.74916537827035,49.50113044424655,60.0,101.00809307492129,161.50471949093298
9.84,0.0,0.0,1.0210903228064958,9.183618007779182e-05,0.05082665357962299,1.9595202589717535,3.168843561626055,0.9999081680367351,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.025413326789811494,0.00012085641298237404,1.5499642470986503,1.9595202589717535,10.0,41.32470776346922,51.054516140324786,60.0,97.9177927759514,158.44217808130273
9.96,0.0,0.0,1.0549777582206123,7.84206082713852e-05,0.04786674011365475,1.909557575577513,3.1042012005550577,0.9999215824665442,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.023933370056827375,0.00010320152048514293,1.4863198729029854,1.909557575577513,10.0,43.04398325006434,52.748887911030614,60.0,94.65704551789003,155.2100600277529
10.08,0.0,0.0,1.0920336765791638,6.696483315660353e-05,0.045079199826268644,1.8579254919098513,3.0360802400627422,0.9999330374089378,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.022539599913134322,8.812572043409025e-05,1.420566599755357,1.8579254919098513,10.0,44.92476875604922,54.601683828958194,60.0,91.22182855412282,151.8040120031371
10.2,0.0,0.0,1.1326487598200907,5.7182503080656305e-05,0.042453992008975705,1.804579272703903,2.964448854725299,0.9999428191318075,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.021226996004487853,7.52521740541437e-05,1.352799866089168,1.804579272703903,10.0,46.98689100529818,56.63243799100454,60.0,87.61094286921802,148.22244273626495
10.32,0.0,0.0,1.1772525013863389,4.882921370512302e-05,0.039981665229449216,1.7494942378077334,2.8893470269342525,0.9999511719784215,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.019990832614724608,6.42592452359419e-05,1.283191593229557,1.7494942378077334,10.0,49.25222697883693,58.86262506931694,60.0,83.82736360951642,144.46735134671263
10.44,0.0,0.0,1.2263149645091642,4.1696187255506615e-05,0.03765331578343868,1.6926725779974399,2.8109169619706913,0.9999583046820184,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.01882665789171934,5.487218242824671e-05,1.2119971578270576,1.6926725779974399,10.0,51.74456200518572,61.31574822545821,60.0,79.87904112530954,140.54584809853455
10.56,0.0,0.0,1.2803387464533742,3.560513666423752e-05,0.03546055764247822,1.6341507701093672,2.7294231341706916,0.9999643954971911,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.01773027882123911,4.685635985013658e-05,1.1395704804152533,1.6341507701093672,10.0,54.48925027897856,64.01693732266871,60.0,75.78028284936727,136.47115670853458
10.68,0.0,0.0,1.339847221216833,3.040388179149136e-05,0.033395496094517495,1.5740072331379438,2.645273449942222,0.9999695965804019,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.016697748047258747,4.0011508437602635e-05,1.0663719999212367,1.5740072331379438,10.0,57.51260121989716,66.99236106084166,60.0,71.55286907931615,132.26367249711112
10.8,0.0,0.0,1.4053682562248113,2.596240296383543e-05,0.03145069219911856,1.5123697852275684,2.559040876014147,0.9999740379340565,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.01572534609955928,3.4166522300407423e-05,0.9929669887143721,1.5123697852275684,10.0,60.84089970772226,70.26841281124057,60.0,67.22669508779609,127.95204380070734
10.92,0.0,0.0,1.477405177138464,2.2169790818872414e-05,0.02961914794822803,1.4494213142331678,2.4714628740522513,0.9999778304549292,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.014809573974114015,2.9175444717636097e-05,0.920019403834801,1.4494213142331678,10.0,64.49902334711513,73.8702588569232,60.0,62.84016821719114,123.57314370261257
11.04,0.0,0.0,1.5564035321447602,1.8931195291619514e-05,0.027894263615545513,1.3854039045658038,2.38344066183256,0.9999810689839024,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.013947131807772756,2.491345300377128e-05,0.8482678935985797,1.3854039045658038,10.0,68.5085421427993,77.82017660723801,60.0,58.43944310678916,119.17203309162801
11.16,0.0,0.0,1.6427035200035847,1.6165702285434435e-05,0.02626982899925507,1.3206185613258292,2.2960026533021636,0.9999838344283788,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.013134914499627535,2.1274064207631718e-05,0.7784945664650943,1.3206185613258292,10.0,72.88541062524598,82.13517600017923,60.0,54.07698222326305,114.80013266510818
11.28,0.0,0.0,1.736489029176357,1.3804196295864915e-05,0.02473999413182151,1.2554210003563886,2.2102618405517527,0.9999861958989816,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.012369997065910755,1.816632232535823e-05,0.7114788191199206,1.2554210003563886,10.0,77.63728355107867,86.82445145881785,60.0,49.8088272006753,110.51309202758763
11.4,0.0,0.0,1.8377315519933979,1.178766576108304e-05,0.02329925002782836,1.1902123203864332,2.127345762944368,0.9999882124037132,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.01164962501391418,1.551256814158528e-05,0.6479467525109572,1.1902123203864332,10.0,82.76071992617234,91.88657759966989,60.0,45.69112738885096,106.3672881472184
11.52,0.0,0.0,1.9461369452962451,1.006570758599219e-05,0.02194240792440322,1.1254248179353896,2.048318133312186,0.999989934343073,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.01097120396220161,1.3246471183165723e-05,0.5885211931796887,1.1254248179353896,10.0,88.23862820805388,97.30684726481226,60.0,41.77623453133418,102.41590666560928
11.64,0.0,0.0,2.061106113595679,8.595298987006307e-06,0.020664582508142567,1.0615042147155194,1.974102545723479,0.9999914047379524,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.010332291254071284,1.13114134669003e-05,0.5336788925087314,1.0615042147155194,10.0,94.03838054311768,103.05530567978396,60.0,38.10887092705307,98.70512728617395
11.76,0.0,0.0,2.1817148056157105,7.339686037322357e-06,0.019461171401399524,0.9988900748134566,1.905420309519345,0.9999926603408981,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.009730585700699762,9.659026825116223e-06,0.4837241141896218,0.9988900748134566,10.0,100.11105411531233,109.08574028078553,60.0,34.72315928243777,95.27101547596725
11.88,0.0,0.0,2.306723434851638,6.267489934416888e-06,0.018327840847010602,0.9379961757652672,1.842746217686922,0.9999937325297062,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.009163920423505301,8.248016753692625e-06,0.4387804728960317,0.9379961757652672,10.0,106.39221301571084,115.3361717425819,60.0,31.64086526514935,92.1373108843461
12.0,1.0,1.0,2.4346234104172573,5.351928353367018e-06,0.017260511277073478,0.8791932816827127,1.7863061909442,0.9999946480859682,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.008630255638536739,7.043137713030996e-06,0.3988006151198488,0.8791932816827127,10.0,112.80437836910863,121.73117052086286,60.0,28.871029731951705,89.31530954720999
12.12,1.0,1.0,2.5520974036555897,0.11100905829048476,0.13272627014298885,0.8296817469915123,1.7840876286984892,0.894930642350593,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.06636313507149443,0.14608792071027796,0.4829545622228878,0.8296817469915123,10.0,118.45732074362107,127.60487018277948,60.0,29.287451122539387,89.20438143492446
12.24,1.0,1.0,2.638069977418671,0.20579711812862506,0.24146782580219112,0.7955276525152575,1.7973895695760005,0.8139982050106701,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.12073391290109556,0.27082900745727057,0.5710912168513644,0.7955276525152575,10.0,122.48415659793632,131.90349887093356,60.0,30.00772763166581,89.86947847880002
12.36,1.0,1.0,2.691825254340514,0.28673844264400744,0.3438767841007454,0.7753479405190187,1.8172887004577885,0.7507080563748406,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.1719383920503727,0.3773477905195138,0.6615015323678934,0.7753479405190187,10.0,124.909095152402,134.5912627170257,60.0,31.05796027488255,90.86443502288942
12.48,1.0,1.0,2.715137151225978,0.3558552305653654,0.4403218247800606,0.7677422081427953,1.843870498605381,0.700574034601134,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.2201609123900303,0.4683054834240209,0.752940238774956,0.7677422081427953,10.0,125.83142341011188,135.7568575612989,60.0,32.443249586920125,92.19352493026905
12.6,1.0,1.0,2.7107185102297886,0.41487555806629955,0.5311503858704915,0.7713596825976351,1.8772841486359608,0.6604224598395733,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.26557519293524573,0.5459762344152502,0.8447088478581825,0.7713596825976351,10.0,125.39218286566737,135.53592551148944,60.0,34.17179044784957,93.86420743179804
12.72,1.0,1.0,2.68172330515581,0.46527446276112355,0.6166895975216888,0.7849484759804972,1.9177887060700944,0.6279627291507957,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.3083447987608444,0.6123011929936386,0.9365201176233596,0.7849484759804972,10.0,123.75134047106546,134.0861652577905,60.0,36.25762033749997,95.88943530350473
12.84,1.0,1.0,2.6314616292007478,0.5083108010790991,0.6972473381131687,0.8073849367005912,1.9657667271659183,0.601510792503537,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.3486236690565844,0.6689370142200944,1.0283911351517652,0.8073849367005912,10.0,121.07487103102682,131.57308146003737,60.0,38.720550629373335,98.28833635829591
12.96,1.0,1.0,2.563247382200138,0.5450606482344015,0.7731138648290816,0.8376870632890934,2.0216829295127514,0.5798066180258225,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.3865569324145408,0.7172998130764724,1.1205659293737469,0.8376870632890934,10.0,117.52817451202023,128.1623691100069,60.0,41.58464980646505,101.08414647563757
13.08,1.0,1.0,2.4803122367816504,0.5764423306226393,0.8445623905150883,0.8750223060888984,2.0860540048374374,0.5618938473642969,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.42228119525754415,0.7585981070993933,1.2134599691683974,0.8750223060888984,10.0,113.27183195946016,124.01561183908251,60.0,44.8758290529191,104.30270024187188
13.2,1.0,1.0,2.3857381818615546,0.6032394906086078,0.911850016369664,0.9187078251047084,2.1593893289998523,0.5470366425427509,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.455925008184832,0.793863169640928,1.3076233676940856,0.9187078251047084,10.0,108.45845424719833,119.28690909307772,60.0,48.619285348177414,107.96946644999261
13.32,1.0,1.0,2.2824018693578827,0.6261220363318305,0.97521911993966,0.9682059802626484,2.242138307062648,0.5346611825610249,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.48760955996983,0.823976599812689,1.4037152585626604,0.9682059802626484,10.0,103.2299185872424,114.12009346789414,60.0,52.83678498664751,112.1069153531324
13.44,1.0,1.0,2.1729200474861674,0.6456618138897676,1.0348978933084365,1.0231200733724926,2.33463854824398,0.5243154280239162,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.5174489466542183,0.8496909470789342,1.50248638600763,1.0231200733724926,10.0,97.71471257236608,108.64600237430837,60.0,57.54405358897411,116.731927412199
13.56,1.0,1.0,2.059610794907108,0.6623471494825258,1.0911012467248726,1.0831877448362417,2.437064242319317,0.5156396297317889,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.5455506233624363,0.871648848719004,1.604765050473779,1.0831877448362417,10.0,92.02613379689276,102.98053974535539,60.0,62.74821685078066,121.85321211596585
13.68,1.0,1.0,1.9444732769736734,0.6765949696069039,1.144031539677256,1.1482737682387967,2.5493761749713917,0.5083449788759907,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.572015769838628,0.8903989800026856,1.7114426684868849,1.1482737682387967,10.0,86.26145518108274,97.22366384868367,60.0,68.44532498304417,127.46880874856959
13.8,1.0,1.0,1.829188790979144,0.6887613647141388,1.193879380320725,1.2183617155158255,2.671273358274486,0.5021977238060131,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.5969396901603625,0.9064099559638068,1.82345456091474,1.2183617155158255,10.0,80.50216380893032,91.45943954895719,60.0,74.61797694086815,133.5636679137243
13.92,1.0,1.0,1.7151417299943696,0.6991504139683068,1.2408242826840246,1.293543938909508,2.8021481026312944,0.4970073749965675,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.6204121413420123,0.9200819447822918,1.9417501194226319,1.293543938909508,10.0,74.81513399533964,85.75708649971848,60.0,81.23304818034568,140.10740513156472
14.04,1.0,1.0,1.6034548300692502,0.7080217726607895,1.285035307161328,1.3740083951814608,2.941044696100928,0.49261774408433134,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.642517653580664,0.931756652821599,2.0672465978872534,1.3740083951814608,10.0,69.25449787204037,80.1727415034625,60.0,88.23970278452597,147.0522348050464
14.16,1.0,1.0,1.4950333397318143,0.7155971618401722,1.3266716690066995,1.460020434431926,3.0866277040659136,0.48890007214080106,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.6633358345033498,0.9417258649816667,2.2007594356841818,1.460020434431926,10.0,63.86390002158048,74.7516669865907,60.0,95.56791281695038,154.33138520329567
14.28,1.0,1.0,1.3906115420384828,0.7220659264776984,1.3658833265633306,1.5518971660780527,3.2371673307785223,0.48574769961337344,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.6829416632816653,0.9502387592446512,2.3429036289470893,1.5518971660780527,10.0,58.67882029450964,69.53057710192414,60.0,103.12791475389636,161.8583665389261
14.4,1.0,1.0,1.2907960000771375,0.7275897395142332,1.402811500124392,1.6499717049497526,3.3905530385800473,0.4830719172023977,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.701405750062196,0.9575080972007309,2.493964542468843,1.6499717049497526,10.0,53.7286814777524,64.53980000385687,60.0,110.81116015359711,169.52765192900236
14.52,1.0,1.0,1.1961000185849466,0.7323066456145474,1.437589178764048,1.7545454344911886,3.544347797430413,0.4807986778722992,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.718794589382024,0.9637155456287444,2.6537464087165237,1.7545454344911886,10.0,49.03848186906462,59.80500092924733,60.0,118.493439700804,177.21738987152065
14.64,1.0,1.0,1.1069653907012649,0.7363345172938297,1.4703416012041426,1.8658282874929055,3.695895176031929,0.47886597744189513,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.7351708006020713,0.96901622475868,2.8214210012976766,1.8658282874929055,10.0,44.62975513773701,55.348269535063245,60.0,126.0406911508558,184.79475880159646
