Time,AS_m,ASL_m,ASoOH_m,ASLpOH_m,ASpOH_m,ASLoOH_m,AS_c,ASL_c,ASpOH_c,ASoOH_c,ASLpOH_c,ASLoOH_c,ASpOH_b,ASoOH_b,ASLpOH_b,ASLoOH_b,AS_b,ASL_b,CYP3A4_ASLpOH_Km1,CYP3A4_ASLoOH_Km1,CYP3A4_ASpOH_Km1,CYP3A4_ASoOH_Km1,Import_ASLpOH_k,Import_ASLoOH_k,Import_ASL_k,fu_ASL,fu_AS,Import_ASpOH_k,Export_ASLpOH_k,Export_ASLoOH_k,k_CR_ASL_c,k_CR_ASL_m,k_PON_OH_c,Export_ASoOH_k,Prot_k1,CYP3A4_ASoOH_Vmax,CYP3A4_ASLpOH_Vmax,CYP3A4_ASLoOH_Vmax,UGT1A3_AS_Vmax,UGT1A3_AS_Km1,UGT1A3_AS_KI1,k_PON_ASL_c,Export_AS_k,Export_ASL_k,Import_AS_k,Import_ASoOH_k,Export_ASpOH_k,CYP3A4_ASpOH_Vmax,compartment,medium,cell,Import_AS,Import_ASL,CYP3A4_ASpOH,CYP3A4_ASoOH,CYP3A4_ASLpOH,CYP3A4_ASLoOH,Export_ASoOH,UGT1A3_AS,R_ASASL_c,CR_oOH,CR_pOH,Export_AS,Export_ASL,Import_ASLpOH,Import_ASLoOH,ASpOH_Prot,ASoOH_Prot,ASLpOH_Prot,ASLoOH_Prot,AS_Prot,ASL_Prot,Import_ASpOH,R_ASASL_m,R_pOH_m,R_oOH_m,Export_ASLpOH,Export_ASLoOH,Export_ASpOH,Import_ASoOH
0.2,8779.354622346944,29.742582733570664,7.327196196542959e-05,1.852671592950084e-05,1.4049264409025625e-05,3.5122170211684374e-05,552.8013792352805,24.937004006753096,0.5175189371828046,1.3417752318960052,0.475648863599872,0.3824053223636614,1.805531178762848,4.681348479100594,1.6599330214464367,1.3345469118728628,1943.8470903830723,87.71637467746885,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.5281762454251,8.19110728482536,0.3191884225645307,0.8305818498433318,0.2919222032102762,0.23508558579468167,0.0021445593531393852,0.5981161362050132,0.10994475696537373,0.0015366575473861372,0.0019113473934897257,1.1973677874236175,0.5441753014353661,6.248876015861338e-07,9.174613302696192e-07,0.24971003394983618,0.6462813266451791,0.2254256024550381,0.18108217584297337,137.04481650885944,5.935368781048897,5.565475602991411e-08,0.14871291366785333,9.263357964750419e-08,1.7561085105842189e-07,0.0005383869487086951,0.0010200279568728305,0.0004115621099839972,2.848447521406075e-08
0.21,8778.468903750674,29.703695951094105,8.452034606875369e-05,2.1344274739384726e-05,1.6208178777488156e-05,4.0461527254101345e-05,580.00647228179,26.112136934887204,0.5686560906146042,1.474101272045516,0.5217312307895706,0.41941969132911683,1.9854736019623447,5.147000319253438,1.8221595457923492,1.4648535563588838,2040.3155084050118,91.88611578854479,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.51016515776996,8.180397864931315,0.3339181000620678,0.8689109430015483,0.30478555194515394,0.2454444685359228,0.002356056063110348,0.626174182696478,0.1151258005322242,0.0016853960876369231,0.002096524777804811,1.2562940189623573,0.5698190521931086,7.199210426847075e-07,1.0569360149316354e-06,0.2613145285008836,0.6761364322592575,0.235278248645414,0.18897270298948693,136.92556018867907,5.906735365627513,6.420707940914158e-08,0.14851847975547053,1.0672137369692363e-07,2.0230763627050674e-07,0.0005905475801307149,0.001118760084651286,0.00045222944262217015,3.285728453422799e-08
0.22,8777.583568723563,29.664991469744294,9.684994618865943e-05,2.4427570712708478e-05,1.8575027313011442e-05,4.630406335748185e-05,607.1879327397619,27.281613606273392,0.6220887927335778,1.6123308975948099,0.5697552183292558,0.4579887037743385,2.1735631300150624,5.633606475154991,1.9912836116028159,1.6006832965254005,2136.700089457001,96.0357753502994,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.49216186999365,8.169738650767577,0.3485507274219253,0.9069874954120964,0.3175102542861953,0.2556916990343577,0.0025769884736257845,0.6540841190930077,0.12028190622869876,0.0018403818072468018,0.0022895043693342814,1.3151690623143242,0.595339372116098,8.239175325689443e-07,1.2095547430241407e-06,0.272847954954686,0.7057919819343271,0.24501489700265405,0.1967679945251507,136.80671880526677,5.8783366602239004,7.358311319776354e-08,0.14832495734872148,1.221378535635424e-07,2.3152031678740925e-07,0.0006449059316268846,0.0012216390684476703,0.000494722333309305,3.765041658084135e-08
0.23,8776.698616975676,29.62646841991822,0.00011030779405558071,2.778747518961881e-05,2.1158912476058925e-05,5.267030763038373e-05,634.3458424769535,28.445480231777513,0.677803040144456,1.756424784875553,0.6196980034904515,0.49809362174174854,2.369750014870837,6.141027249165978,2.167224109505624,1.7419695400078774,2233.001124281912,100.16551756277637,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.47416637620037,8.159129402845476,0.36308747293864985,0.94481454717348,0.3300982927483272,0.26582887381357334,0.0028072937336665964,0.6818470306672731,0.1254132777938839,0.0020015394096070424,0.0024901944572260303,1.3739930948050814,0.6207372696178489,9.372437506706529e-07,1.3758537759208836e-06,0.28431116231864006,0.7352503387830278,0.2546371869945549,0.20446939480090212,136.68828823103033,5.85016958469364,8.381891588265983e-08,0.14813234209959109,1.3893737594809407e-07,2.6335153815191865e-07,0.0007014361701508419,0.00132861492663394,0.00053902964570528,4.2882154939107e-08
0.24,8775.81404821797,29.588125938235773,0.00012494060946826772,3.143472918974473e-05,2.3968881476360184e-05,5.958053790907375e-05,661.4802825524275,29.603782418502522,0.7357849960524443,1.9063440740161424,0.6715370850170442,0.5397159708942519,2.573985100906004,6.66912459282378,2.34990107348034,1.8886466320237305,2329.2189007481215,104.27550447860794,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.4561786705124,8.148569883390131,0.3775294846037805,0.9823950855523683,0.3425516123331938,0.2758575591876281,0.0030469097335000003,0.7094639918172544,0.1305201163049358,0.002168794657441462,0.0026985046224324905,1.432766292008558,0.6460137399365621,1.0602619808409e-06,1.5563628112608244e-06,0.2957049846723164,0.764513824967186,0.26414672753508905,0.21207822322527434,136.57026440060503,5.8222311168074325,9.495032708045324e-08,0.14794062969117888,1.5717364594872366e-07,2.979026895453688e-07,0.0007601128265307923,0.0014396383807633276,0.0005851403759606668,4.8570661930789074e-08
0.25,8774.929862162284,29.549963167492496,0.00014079480269260606,3.537994455859453e-05,2.7013926697131623e-05,6.705478297249554e-05,688.5913332248687,30.756565175500338,0.7960209887274869,2.062050364685033,0.7252502800936442,0.5828375380318522,2.786219819460315,7.217762091700901,2.5392356700700924,2.0406498465352825,2425.3537038735617,108.36589602308263,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.43819874707003,8.138059856327432,0.39187789056373995,1.0197320461751078,0.35487212136143553,0.28577929193128854,0.0032957750978760882,0.7369360662062089,0.13560262020226346,0.002342074362827195,0.0029143457255283002,1.4914888277650655,0.6711697652597685,1.193330150016835e-06,1.7516050408075286e-06,0.3070302413226002,0.7935847221213026,0.27354509732245763,0.21959577453974502,136.452643357196,5.794518293813466,1.0701296921801721e-07,0.1477498158374625,1.7689972279297266e-07,3.352739148624777e-07,0.0008209107920379958,0.0015546608489461625,0.0006330436514954212,5.4733979546750604e-08
0.26,8774.046058521324,29.511979256524846,0.00015791648101984394,3.9633607344440824e-05,3.030298687342974e-05,7.511282903817959e-05,715.6790739754445,31.903872937893073,0.858497505444658,2.2235056995619384,0.780815711702071,0.6274403607885574,3.0064061672613,7.786804906554985,2.7351501533624965,2.197915349564409,2521.4058159185515,112.43685008057521,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.42022660003113,8.127599087246942,0.4061337995666792,1.0568283141904857,0.3670616924890536,0.29559558009850917,0.0035538291596098463,0.7642643069151934,0.1406609853958768,0.002521306345792739,0.003137629855903602,1.5501608742308126,0.6962063152507026,1.3368019421206447e-06,1.962097320135327e-06,0.31828773758380996,0.8224652734643387,0.2828338464755434,0.22702332014958448,136.3354211521833,5.767028204691069,1.2004225220040458e-07,0.14755989628262423,1.9816803672220412e-07,3.7556414519089794e-07,0.0008838053040755741,0.0016736344183673978,0.0006827287261799187,6.139003199646433e-08
0.27,8773.162637008663,29.474173360168667,0.00017635145089679347,4.420607879979272e-05,3.3844947467651e-05,8.377422169906568e-05,742.7435835149713,33.04574957137004,0.9232011912444642,2.39067256088398,0.8382118062192183,0.673506725661084,3.2344967020157154,8.376119761046986,2.937567856444083,2.3603801921798397,2617.375516405557,116.48852251027732,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.40226222357117,8.11718734339045,0.42029830139492474,1.0936867253950304,0.37912216348027367,0.3053079036448222,0.0038210119540608655,0.7914497565774173,0.14569540528521338,0.0027064194263965004,0.003368270322111307,1.608782601893428,0.721124347146437,1.4910268318382086e-06,2.1883502192229937e-06,0.32947826489070303,0.851157684109581,0.29201449678021973,0.23436210832458346,136.21859389326227,5.739757991967823,1.3407337489835268e-07,0.14737086680084333,2.210303939989636e-07,4.1887110849532844e-07,0.0009487719434595331,0.0017965118400283756,0.0007341849793490726,6.855662653612846e-08
0.28,8772.279597338736,29.43654463922948,0.0001961452194877196,4.9107596084861933e-05,3.764864094248498e-05,9.305826728768586e-05,769.7849397887929,34.18223837451962,0.9901188482170111,2.5635138684220196,0.8974172921289182,0.7210191669453195,3.4704445398821826,8.985574934592938,3.146413186851183,2.527982306740676,2713.2630821312723,120.52106715419123,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.3843056118832,8.106824393643798,0.434372467285709,1.130310067327823,0.391055337936856,0.3149177150146517,0.004097264215898914,0.8184934475083331,0.15070607076941955,0.0028973434204530722,0.0036061816466908454,1.6673541795825255,0.7459248058087672,1.6563501083463082e-06,2.43086805808893e-06,0.3406026007082098,0.8796641208380463,0.3010885415367341,0.2416133640776926,136.10215778884432,5.712704854052464,1.4914132622956003e-07,0.14718272319614742,2.4553798042430966e-07,4.652913364384293e-07,0.0010157866329607223,0.0019232465259099454,0.0007874019152330603,7.6251454075851e-08
0.29,8771.396939226823,29.399092260402696,0.0002173429986219474,5.4348274244120525e-05,4.172284746593162e-05,0.00010298403668445542,796.8032199905227,35.31338209138533,1.0592374322846319,2.7419929706618924,0.9584111934174165,0.76996046134619,3.7142033440184288,9.615040230973417,3.361611603057164,2.700660487707246,2809.068787216229,124.53463588186682,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.36635675917742,8.096510008514901,0.4483573503417444,1.1667010803388798,0.4028629861216905,0.32442643980455704,0.004382527365008902,0.8453964018426434,0.1556931703027088,0.00309400911787353,0.0038512795396285467,1.7258757744994722,0.7706086239982107,1.8331129419799412e-06,2.6901490062713444e-06,0.35166150892094,0.9079867131549957,0.31005744638379584,0.24877828983535535,135.98610914053697,5.685866043359892,1.6528088795154154e-07,0.1469954613020135,2.717413712206026e-07,5.149201834222771e-07,0.0010848256298291736,0.002053792534594827,0.0008423691603986764,8.449209071428205e-08
0.3,8770.514662389036,29.361815396088925,0.00023998971373611824,5.993811084942867e-05,4.607629652095996e-05,0.0001135703742451805,823.7985005943393,36.43922294549217,1.1305440447305979,2.926073621715711,1.021172811803054,0.8203136135008301,3.965727294385497,10.264386896040623,3.5830895511362213,2.878354340044391,2904.7929032332204,128.5293787122982,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.34841565968102,8.08624396008289,0.46225398593153844,1.2028624586308392,0.4145468459977769,0.33383547759992555,0.004676743469588221,0.8721596316875762,0.16065689004438044,0.0032963482244917357,0.004103480826949392,1.7843475522873389,0.7951767231165302,2.0216525408403798e-06,2.966685316032605e-06,0.36265574120675426,0.9361275569790284,0.3189226521301958,0.25585806773595166,135.8704442245119,5.659238855595422,1.825266410381308e-07,0.14680907698044462,2.9969055424714336e-07,5.678518712259025e-07,0.001155865505679877,0.002188104532652114,0.0008990764570124553,9.329600121491597e-08
0.31,8769.632766542323,29.324713224431306,0.000264130002244645,6.588698499903177e-05,5.071766660039282e-05,0.00012483589589307298,850.7708573478602,37.55980262842732,1.2040259348476754,3.1157199884353566,1.0856817325971162,0.8720618607327696,4.224971097218841,10.933487643153496,3.8107744857049206,3.0610042962084996,3000.435699169069,132.50544377253732,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.33048230763814,8.076026022008381,0.47606339207536214,1.2387968512633167,0.4261086237446775,0.34314620239087346,0.004979855257516231,0.8987841392348017,0.16559741380847323,0.0035042933811685615,0.004362703474268252,1.8427696770154651,0.819630012957541,2.222302117032343e-06,3.260963272518852e-06,0.373586036348705,0.9640887128140548,0.32768557337314597,0.2628538585112819,135.75515940198886,5.6328206374212195,2.0091296447079613e-07,0.14662356612215655,3.2943492499515887e-07,6.241794794653649e-07,0.0012288831531266757,0.0023261378073185894,0.0009575136649469623,1.0268053837260575e-07
0.32,8768.751251404472,29.28778492941917,0.00028980820872866403,7.220465462655106e-05,5.565558432652777e-05,0.00013679898396472221,877.7203652488187,38.675162275143535,1.279670505799508,3.3108966662656933,1.1519178373626342,0.9251886833407809,4.491890005908517,11.622216709651537,4.044594915025046,3.2485516528061313,3095.9974413427703,136.4629772097543,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.31255669730993,8.065855969562039,0.4897865698197247,1.2745068631273502,0.43754999411712214,0.3523599628610307,0.005291806141692458,0.9252709168549921,0.17051492295488035,0.0037177782051365945,0.0046288666376580094,1.9011423111289412,0.8439693911681823,2.435390795898941e-06,3.5734630591264736e-06,0.3844531193922044,0.9918722034747672,0.3363475966098871,0.2697667999530921,135.64025111209494,5.606608789683599,2.2047403175110713e-07,0.14643892464709585,3.610232731327553e-07,6.839949198236111e-07,0.0013038558001107657,0.0024678482939431987,0.0010176707664421166,1.1266294114326814e-07
0.33,8767.870116694068,29.251029700426482,0.00031706840710448694,7.890076818907091e-05,6.0898628454480376e-05,0.00014947780966543422,904.6470986349468,39.78534255408019,1.3574652924923623,3.5115686190369844,1.219861257177905,0.9796777665446581,4.766439742184768,12.330449642420202,4.28448023452095,3.4409384350403305,3191.4783937299594,140.40212351248243,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.29463882297387,8.055733579497453,0.5034245036129096,1.3099950559226086,0.4488726020407795,0.3614780836726196,0.005612540123806812,0.9516209473018815,0.17540959678668416,0.003936737137083054,0.004901890475843694,1.9594656156432948,0.8681957452151379,2.661244010249173e-06,3.904659344080472e-06,0.3952577047096062,1.0194800223625224,0.34491008688826136,0.2765980123162932,135.52571582257386,5.580600752719181,2.4124382675957856e-07,0.14625514850213242,3.9450384094535457e-07,7.473890483271711e-07,0.0013807609569996707,0.002613192474481221,0.001079537848507476,1.232603432618693e-07
0.34,8766.98936213051,29.214446732410824,0.00034595439126763704,8.59848595523912e-05,6.6455328168936e-05,0.00016289032326164695,931.5511311423227,40.89038362305638,1.4373979721744463,3.717701207690928,1.2894923953545634,1.0355130189610846,5.0485765338829625,13.05806340023768,4.530360807731198,3.6381074625454226,3286.8788178114896,144.32302535330555,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.2767286789239,8.04565863010594,0.5169781616566839,1.3452639490725973,0.4600780627187814,0.3705018655522385,0.00594200184025241,0.9778352037845544,0.1802816123556933,0.004161105515393223,0.0051816962414927776,2.017739750054271,0.8923099514223364,2.900183327842603e-06,4.255021024240741e-06,0.40600049441943503,1.04691412920602,0.3533743843496757,0.28334859551201486,135.41155006165346,5.55479401430695,2.6325613700842306e-07,0.14607223366205413,4.29924297761956e-07,8.144516163082348e-07,0.0014595764423018301,0.002762127426776797,0.0011431051113514501,1.344897696052939e-07
0.35,8766.108987434003,29.178035225890866,0.0003765096762889884,9.346634850749323e-05,7.233416329174524e-05,0.00017705425508462752,958.4325357075703,41.99032513041743,1.5194563640203829,3.929260189080564,1.3607919267461477,1.0926785720273953,5.338257113458904,13.804936349489697,4.782167963837686,3.8400023473282467,3382.198972582346,148.2258235930045,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.25882625947045,8.035630901210345,0.5304484962545045,1.3803160206307523,0.4711679622222392,0.37943258576640676,0.006280136560207465,1.0039146500816762,0.18513114446749743,0.004390819573834886,0.00546820627843672,2.075964872342597,0.9163128749959693,3.1525264688092394e-06,4.62501125132064e-06,0.41668217848403066,1.074176450319575,0.3617418043947234,0.2900196292417809,135.29775040854528,5.529186108974733,2.865445544639196e-07,0.14589017612945435,4.6733174253746613e-07,8.852712754231376e-07,0.0015402803818839645,0.0029146108230258742,0.0012083628680508497,1.4636813665734423e-07
0.36,8765.228992325554,29.1417943868067,0.0004087775052322804,0.00010135454427218298,7.854356550599358e-05,0.00019198712226782693,985.2913845938006,43.08520623959253,1.603628422976981,4.146211699166953,1.4337407849326858,1.1511587695554457,5.635438696084092,14.570948204362622,5.039833952043697,4.046567456580972,3477.4391146437333,152.11065736797792,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,178.24093155894013,8.025650174126564,0.5438364441523008,1.4151537081672094,0.48214385831769224,0.38827149878790973,0.0066268901587785405,1.0298602406770117,0.18995836578973951,0.0046258163995816035,0.005761343970173504,2.134141139030172,0.9402053705603882,3.41858742375646e-06,5.015087607880175e-06,0.42730343543546234,1.101268880575469,0.3700136392634137,0.2966121742831673,135.18431349248786,5.503774614992386,3.11142480395443e-07,0.1457089719340335,5.067727213609149e-07,9.599356113391346e-07,0.001622851194465307,0.0030706009019121957,0.001275301539656674,1.58912255159049e-07
