Time,EpoRJAK2,EpoRpJAK2,p1EpoRpJAK2,p2EpoRpJAK2,p12EpoRpJAK2,EpoRJAK2_CIS,SHP1,SHP1Act,STAT5,pSTAT5,npSTAT5,CISnRNA1,CISnRNA2,CISnRNA3,CISnRNA4,CISnRNA5,CISRNA,CIS,SOCS3nRNA1,SOCS3nRNA2,SOCS3nRNA3,SOCS3nRNA4,SOCS3nRNA5,SOCS3RNA,SOCS3,Epo,ActD,CISEqc,CISEqcOE,CISInh,CISRNADelay,CISRNAEqc,CISRNATurn,CISTurn,CISoe,EpoRActJAK2,EpoRCISInh,EpoRCISRemove,JAK2ActEpo,JAK2EpoRDeaSHP1,SHP1ActEpoR,SHP1Dea,SOCS3Eqc,SOCS3EqcOE,SOCS3Inh,SOCS3RNADelay,SOCS3RNAEqc,SOCS3RNATurn,SOCS3Turn,SOCS3oe,STAT5ActEpoR,STAT5ActJAK2,STAT5Exp,STAT5Imp,epo_level,init_EpoRJAK2,init_SHP1,init_STAT5,cyt,nuc,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36
0.1,3.944870620405362,0.02972946635828652,0.000394266656149882,0.0012040794858802022,2.1567094322935556e-05,0.0,26.72508945364276,1.0546357227834157e-05,79.75104078819055,0.002457012044102904,3.1996587465036624e-06,1.0009317732841332e-06,2.894267716597016e-09,6.977007776468982e-12,1.442007287174895e-14,2.6082167004782898e-17,2.4022849918992775e-21,9.622765075145522e-23,8.165701961139523e-12,1.715243096429443e-13,3.0141292738355577e-15,4.551069302363218e-17,6.022505320534833e-19,4.9275643065649506e-21,8.48092489889415e-19,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.12490206002779185,6.697630229129067e-07,0.0031787696773203414,0.009536309031961026,0.0001264687575865352,0.00012874403168466604,8.882272701242259e-09,2.712621567341927e-08,4.858762722174084e-10,0.0,8.428255720085358e-05,3.443980449435502e-08,0.019642034375637996,1.3598435142572768e-05,2.642654046107143e-05,6.556664711440076e-08,1.1032821823349535e-05,3.985022180623285e-08,1.1522984238434157e-10,2.777764827305316e-13,5.741081637520499e-16,1.038412575232297e-18,9.60913996759711e-19,3.49333793875928e-21,3.232640906496146e-25,0.0,9.166553814999022e-11,2.3907440130549783e-12,5.021867297187418e-14,8.824730011319824e-16,1.3324563815092751e-17,1.763261579614538e-19,1.6376148954894602e-23,3.4227452981116937e-15,3.3923699595576604e-15,0.0
0.11,3.941749324872986,0.0325179495845756,0.00047399290335449967,0.0014501460792348667,2.8586559851165888e-05,0.0,26.72508724262014,1.2757379842185534e-05,79.75052487738147,0.0029721959232951295,4.257011274146963e-06,1.4645481383120967e-06,4.6576701523005276e-09,1.2349424387568632e-11,2.8073928674252643e-14,5.585316913348874e-17,5.179798003143404e-21,2.2843809857013473e-22,1.1926313360074455e-11,2.7519403952380806e-13,5.314246688604575e-15,8.819921064145536e-17,1.2831376569622885e-18,1.155545105456241e-20,1.9904479841801066e-18,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.12480323391168738,8.861683099878733e-07,0.003476923227021494,0.010430769681064484,0.00015204251401186155,0.0001550542592592455,1.291709641837752e-08,3.9518896999602253e-08,7.790313889806555e-10,0.0,9.267412769731277e-05,4.166004034696676e-08,0.021597550399622772,1.98635162770372e-05,3.196763158475617e-05,8.723366398964195e-08,1.467870501470675e-05,5.8308238099136794e-08,1.8543640398230994e-10,4.916691768203184e-13,1.1177108315491047e-15,2.2236892043577285e-18,2.0719192012573616e-18,7.532322326663017e-21,7.674076383173565e-25,0.0,1.2195713989239018e-10,3.491771117670899e-12,8.057096689923112e-14,1.555898502681287e-15,2.5822854642592e-17,3.7567543928334767e-19,3.840310870390741e-23,8.026554967911705e-15,7.961791936720427e-15,0.0
0.12,3.938630505410879,0.0352743138856559,0.0005604633893724198,0.0017177581958736003,3.6959118221818284e-05,0.0,26.725084822080564,1.5177919416877415e-05,79.74995991900094,0.003536282866528156,5.524556408929233e-06,2.0729486415323448e-06,7.190842344377291e-09,2.0796942898755634e-11,5.157109055447961e-14,1.119208286968547e-16,1.0439380126107904e-20,5.026344784075877e-22,1.6850229477563623e-11,4.235794303131366e-13,8.914528751631392e-15,1.6128159951204083e-16,2.5581699542274422e-18,2.5147565368206192e-20,4.334651765483583e-18,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.12470448619264762,1.1436743821799195e-06,0.0037716425184587624,0.011314927555376289,0.00017977961722363538,0.00018366820312903213,1.817151207115668e-08,5.5693671314727076e-08,1.1982996135735232e-09,0.0,0.00010105903911890895,4.956446724265588e-08,0.02355147526859331,2.8067694350661194e-05,3.803470254791558e-05,1.1320789784963072e-07,1.9049358491546317e-05,8.253056338390743e-08,2.8628990511198613e-10,8.279912872460203e-13,2.0532062746318157e-15,4.4559179430114625e-18,4.175752050443162e-18,1.5180664565044e-20,1.6885341824591413e-24,0.0,1.5827045206550308e-10,4.9333891236542314e-12,1.2401505613279224e-13,2.6099845847416996e-15,4.721982510313593e-17,7.489778014862678e-19,8.357481520312763e-23,1.746780067554044e-14,1.733860706193433e-14,0.0
0.13,3.9355141612668225,0.03799890174492234,0.0006535391580499855,0.002006602366094666,4.679546411304008e-05,0.0,26.72508219220758,1.780779240118633e-05,79.74934590007335,0.004149272812680523,7.021256700614962e-06,2.85344844414972e-06,1.0721608223239552e-08,3.358891432659427e-11,9.02253924594421e-14,2.1211273249732067e-16,1.9881705941691664e-20,1.0377169561627857e-21,2.3152784460336477e-11,6.296529297825559e-13,1.4341681153661022e-14,2.8088307676021204e-16,4.823693184848145e-18,5.1400514136561874e-20,8.864920997451027e-18,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.12460581684685595,1.4454820540066076e-06,0.00406296417105268,0.012188892513158044,0.00020963549431203066,0.00021455234611041319,2.486069547202311e-08,7.633135634254538e-08,1.7801041734936046e-09,0.0,0.00010943729329332714,5.815248578478764e-08,0.02550380587729153,3.857015887646319e-05,4.4627752693154134e-05,1.438779247605354e-07,2.4210167486933045e-05,1.1360469958798831e-07,4.268607283928642e-10,1.3372796446989885e-12,3.592154828161826e-15,8.44487073300739e-18,7.952682376676665e-18,2.8911439686619546e-20,3.486073135590665e-24,0.0,2.01148723955134e-10,6.778643293316739e-12,1.843489977155745e-13,4.1989394810674326e-15,8.223659611000894e-17,1.412274861043359e-18,1.7082323506911048e-22,3.570341392542552e-14,3.5459683989804107e-14,0.0
0.14,3.9324002917923404,0.040692051924272,0.0007530832643777471,0.002316368667183526,5.8204351828787845e-05,0.0,26.725079353184682,2.0646815301575294e-05,79.74868279836777,0.004811174964382609,8.766062336763615e-06,3.835698292868236e-06,1.5518673597093168e-08,5.235160927289539e-11,1.5143044431177529e-13,3.83361809574344e-16,3.608461628432866e-20,2.0294802859214067e-21,3.1066674763949894e-11,9.086225344096268e-13,2.2265920008174866e-14,4.69277194537075e-16,8.673958096872958e-18,9.959775741509583e-20,1.7185833738604103e-17,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.12450722585378038,1.794709815868914e-06,0.0043509244063093195,0.013052773218927961,0.00024156621748114423,0.00024767355027499756,3.3214494301260953e-08,1.021626924074029e-07,2.5670841506791904e-09,0.0,0.00011780889176988867,6.742349676347343e-08,0.02745453905671533,5.175905236911231e-05,5.174688099991502e-05,1.79632067465155e-07,3.0226474607509314e-05,1.5271113559624966e-07,6.178468917552699e-10,2.0842811639329433e-12,6.0289192081902485e-15,1.5262831644809555e-17,1.4433846513731462e-17,5.247327419381449e-20,6.817771129155224e-24,0.0,2.511348506880147e-10,9.095662204045797e-12,2.660253698462826e-13,6.518988227593428e-15,1.3739439042007168e-16,2.539550609154844e-18,3.3100079664715155e-22,6.918179747361456e-14,6.874333495441642e-14,0.0
0.15,3.9292888964423267,0.043354099505787856,0.0008589607482203514,0.0026467506830834754,7.129262058404411e-05,0.0,26.72507630519531,2.369480467474269e-05,79.7479705816804,0.0055220085030856765,1.0777914916088978e-05,5.0516798291284354e-06,2.189494217846494e-08,7.912928263286149e-11,2.452171529673198e-13,6.650990400190961e-16,6.283294330606597e-20,3.788309731939899e-21,4.084176446440992e-11,1.2780909030683305e-12,3.352398591832432e-14,7.564628206850925e-16,1.497238513591376e-17,1.8431136454316728e-19,3.181694046840938e-17,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.1244087131961618,2.1943953707146862e-06,0.004635559052277256,0.01390667715683177,0.0002755284956223429,0.0002829990526374711,4.3476845581090304e-08,1.3396697227257436e-07,3.608521416869916e-09,0.0,0.00012617383582054384,7.737690113287144e-08,0.0294036715729569,6.805111527310552e-05,5.9392293775448185e-05,2.2085847270570274e-07,3.7163592844508e-05,2.0112316049706902e-07,8.717060698189968e-10,3.1503840206224435e-12,9.762861163232025e-15,2.6479671217660276e-17,2.513317732242639e-17,9.136996875689352e-20,1.2726326487567476e-23,0.0,3.087714813330241e-10,1.1957600747684357e-11,3.74197856986717e-13,9.815110692184598e-15,2.2147623906165556e-16,4.383596204611411e-18,6.125359654500132e-22,1.2802488554805852e-13,1.2726776187363752e-13,0.0
0.16,3.92617997477468,0.045985375932746514,0.0009710386085041893,0.0029974454647282976,8.616521934424035e-05,0.0,26.72507304842286,2.6951577120728465e-05,79.74720920712917,0.0062818032916700595,1.3075751478021523e-05,6.535701410809394e-06,3.02108045222442e-08,1.1644962739771942e-10,3.8489824754877693e-13,1.1134814615572945e-15,1.0553024219948373e-19,6.789930431174856e-21,5.274489755522273e-11,1.758210001865251e-12,4.914347000793677e-14,1.1819651308513076e-15,2.4939373412240227e-17,3.2766749794877302e-19,5.658505869381508e-17,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.12431027886000243,2.6474971445359252e-06,0.0049169035479322415,0.014750710643796728,0.00031147966603444545,0.0003204964609142367,5.590520662501052e-08,1.7257069552668895e-07,4.960754751811012e-09,0.0,0.00013453212644085955,8.801209998867453e-08,0.03135120012594256,8.789133310833682e-05,6.756431221175483e-05,2.67945193796641e-07,4.5086819468185334e-05,2.6020669723123074e-07,1.2027865367946735e-09,4.636223571788827e-12,1.53240020419404e-14,4.433117661416326e-17,4.221209687979349e-17,1.5345922736271621e-19,2.280987501271502e-23,0.0,3.7460113434224973e-10,1.5442585175096167e-11,5.147665265836059e-13,1.438816371958622e-14,3.4605427355423233e-16,7.30171857341893e-18,1.0889622986630015e-21,2.2760177608519313e-13,2.2634023477526036e-13,0.0
0.17,3.923073526449929,0.048586209050622824,0.0010891857774364502,0.0033681534903850386,0.00010292523162977566,0.0,26.725069583050708,3.0416949275967753e-05,79.74639862044893,0.007090600576211013,1.567850884816857e-05,8.324394419924086e-06,4.087745468996605e-08,1.6739464089631765e-10,5.878186247355915e-13,1.806681895879649e-15,1.7171470016986469e-19,1.1743752190010553e-20,6.705971442231506e-11,2.3718339606027824e-12,7.036877320782676e-14,1.7969060440493143e-15,4.026088671412715e-17,5.623634164041093e-19,9.714680752135929e-17,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.12421192283455403,3.1568957711514446e-06,0.005194992947561554,0.015584978842684664,0.0003493776861539792,0.00036013374928313755,7.076999918237808e-08,2.188462470761382e-07,6.687581410977699e-09,0.0,0.0001428837643510162,9.932849454542636e-08,0.03329712134807526,0.00011175258579663436,7.626337993347213e-05,3.2128027967081884e-07,5.406145101150866e-05,3.3142015558974014e-07,1.6274592132534545e-09,6.664503762335206e-12,2.3402896383926195e-14,7.192965215589344e-17,6.868588006794587e-17,2.4970287820505755e-19,3.945158530705137e-23,0.0,4.4916632204205913e-10,1.963365936392238e-11,6.94422582192832e-13,2.0602481458821013e-14,5.260959054442032e-16,1.1787532086053756e-17,1.8689450813554234e-21,3.906243773952912e-13,3.8858723008543716e-13,0.0
0.18,3.9199695512308717,0.05115692314723608,0.001213273095294471,0.0037585786268346595,0.00012167389976690441,0.0,26.725065909262177,3.409073780643577e-05,79.74553875530215,0.00794845367216969,1.860512821018669e-05,1.0456710168917289e-05,5.436016583133173e-08,2.356754777617916e-10,8.762028483372353e-13,2.8512760885324986e-15,2.7168289782910704e-19,1.9681246110750183e-20,8.408647660554204e-11,3.144666977767226e-12,9.868813528102307e-14,2.666313631995412e-15,6.321804926557404e-17,9.355262839590803e-19,1.6165705768289465e-16,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.12411364511230628,3.7253955516705375e-06,0.0054698619250565525,0.01640958577516966,0.0003891811254683694,0.00040187925423276766,8.835406654858151e-08,2.7371059937896814e-07,8.860646361420638e-09,0.0,0.00015122874999679408,1.1132548611413564e-07,0.035241431802782254,0.00014013529913774843,8.549007037824145e-05,3.8125186856519576e-07,6.415279903454193e-05,4.163143090438751e-07,2.164248077263539e-09,9.382977255564929e-12,3.4884373526206386e-14,1.1351821132225544e-16,1.086731591316428e-16,3.9507393065305123e-19,6.611654838457862e-23,0.0,5.330096816105496e-10,2.4618733512474844e-11,9.206916669169663e-13,2.889378888740884e-14,7.806399722835768e-16,1.8508901441413187e-17,3.109105599478793e-21,6.498277831533848e-13,6.466282307315786e-13,0.0
0.19,3.916868048982202,0.0536978389924277,0.0013431732855393977,0.0041684280910131615,0.00014251064882178811,0.0,26.725062027240583,3.797275940081883e-05,79.74462953259845,0.008855428641552506,2.1874559938956432e-05,1.2973917397295606e-05,7.118155635892269e-08,3.2571189345421147e-10,1.2781121238380606e-12,4.389913970064377e-15,4.1923983290410857e-19,3.2069021630919126e-20,1.0414189828453521e-10,4.1054078209315884e-12,1.358619176671439e-13,3.871697826038611e-15,9.684101966147581e-17,1.5135985002175308e-18,2.6161533196007096e-16,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.12401544568897516,4.355725889058736e-06,0.005741544778155146,0.017224634334465437,0.00043084915753315847,0.00044570167046101847,1.0895214338403924e-07,3.381240380132632e-07,1.1559819430110674e-08,0.0,0.00015956708355055853,1.2400247607997553e-07,0.0371841279829693,0.0001735670983998542,9.524509407993648e-05,4.482482870611097e-07,7.54262067898339e-05,5.165321950782046e-07,2.833960201012334e-09,1.2967608328079202e-11,5.088563775038018e-14,1.7477619362941928e-16,1.6769593316164344e-16,6.096472394664274e-19,1.0773164505821752e-22,0.0,6.266741135409277e-10,3.049053480237337e-11,1.2019761700525745e-12,3.977748242718931e-14,1.133550849885302e-15,2.835299268521231e-17,5.0302569292589376e-21,1.0513636814330995e-12,1.0464613278402839e-12,0.0
0.2,3.9137690196701445,0.0562092738776938,0.0014787609299882433,0.004597412411703729,0.00016553311047352135,0.0,26.725057937169225,4.206283076363878e-05,79.74367085981562,0.009811604968319324,2.5505768746680158e-05,1.591960037426508e-05,9.192488249117988e-08,4.4271717559190964e-10,1.8285294957203474e-12,6.61054489590796e-15,6.326018014529747e-19,5.095323611866503e-20,1.2755898299498717e-10,5.285892534814707e-12,1.839524092171089e-13,5.513934961214857e-15,1.450919004858295e-16,2.3885114391762926e-18,4.1293557312767386e-16,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.12391732456349129,5.050542698241221e-06,0.006010075432679429,0.018030226298038292,0.00047434155200795685,0.0004915700467790802,1.328703379738971e-07,4.130889101548824e-07,1.4873560619877948e-08,0.0,0.00016789876491225385,1.3735886587983133e-07,0.039125206309382675,0.00021260246398785134,0.0001055293059330566,5.226581555368925e-07,8.794706696680451e-05,6.338090396506625e-07,3.659816837231656e-09,1.7625954251487646e-11,7.279947337930115e-14,2.631864502588956e-16,2.530407205811899e-16,9.199124502692634e-19,1.7117067091348752e-22,0.0,7.307029290696773e-10,3.7346559592543603e-11,1.5475970089773816e-12,5.3857356430073624e-14,1.6143629855257844e-15,4.2479825259365555e-17,7.937921592683951e-21,1.659088707789123e-12,1.6517422925106957e-12,0.0
0.21,3.910672463362091,0.05869154165470318,0.0016199124447151816,0.005045245392314049,0.00019083714618101617,0.0,26.72505363923138,4.636076860851505e-05,79.74266263034076,0.010817076213608334,2.9517739014416416e-05,1.9339657724338707e-05,1.1723727040097646e-07,5.927865227508342e-10,2.570557595047845e-12,9.757218277839065e-15,9.354544898500882e-19,7.913923451981537e-20,1.5468687047657445e-10,6.721231523457153e-12,2.453543730266448e-13,7.716409366924808e-15,2.1307623926811267e-16,3.685280209851258e-18,6.372623136976265e-16,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.12381928173798837,5.812429792084831e-06,0.006275487446654159,0.01882646233996248,0.000519618666926311,0.0005394537821314735,1.604256267389593e-07,4.996483956613697e-07,1.8899273773124674e-08,0.0,0.00017622379371038028,1.5139405698029688e-07,0.04106466312888259,0.00025782238916084173,0.00011634371224003726,6.048704974204053e-07,0.00010178084007553918,7.699722104363124e-07,4.667582101132876e-09,2.3600683928594304e-11,1.0234193085133923e-13,3.884653509478914e-16,3.741817959400353e-16,1.360312648330875e-18,2.6585781199036314e-22,0.0,8.456400029172128e-10,4.528902857954338e-11,1.967833763898381e-12,7.183454664177478e-14,2.2592006889365366e-15,6.238419498761895e-17,1.2247571802694634e-20,2.559839857125202e-12,2.5490492547905066e-12,0.0
0.22,3.907578380226226,0.06114495277423144,0.0017665060557150289,0.005511644073257357,0.0002185168705749026,0.0,26.725049133610337,5.086638965131453e-05,79.7416047228048,0.011871950677371162,3.3929480418253586e-05,2.328230174670278e-05,1.478330069220291e-07,7.829905985624818e-10,3.556737265576446e-12,1.4142448557974505e-14,1.3581650611651985e-18,1.2040560619799777e-19,1.8589068603027893e-10,8.449946994992343e-12,3.2282703853034267e-13,1.0628440038807554e-14,3.0728308331336093e-16,5.5709847143538794e-18,9.635272179875553e-16,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.12372131721779149,6.643900243749199e-06,0.006537814014469703,0.01961344204340911,0.0005666414408892876,0.000589322621573711,1.9194536068225846e-07,5.988853002631771e-07,2.3743648883604125e-08,0.0,0.0001845421693029898,1.661074508553053e-07,0.04300249471262591,0.00030983403975607185,0.0001276894778275062,6.952748544792531e-07,0.00011699307384653634,9.269411897291961e-07,5.88569398371261e-09,3.1173302574392906e-11,1.4160482534655324e-13,5.630550722447087e-16,5.432660244660794e-16,1.9750069418344158e-18,4.044867404821554e-22,0.0,9.720299344695165e-10,5.4424842692587536e-11,2.4739649187601147e-12,9.451689680711558e-14,3.1117813890120274e-15,8.996595702863168e-17,1.8514476896050542e-20,3.8696728344067775e-12,3.854108871950222e-12,0.0
0.23,3.9044867705311708,0.06356981432347734,0.0019184217756218604,0.00599632869590698,0.0002486646738281887,0.0,26.725044420489382,5.5579510603502585e-05,79.74049700044634,0.012976352030360978,3.876003380553943e-05,2.7798058844500538e-05,1.8449674334080313e-07,1.0214738761862589e-09,4.850541750267797e-12,2.016227922397209e-14,1.93926040309314e-18,1.7978434793551604e-19,2.2155140495263272e-10,1.0514102519175088e-11,4.1952700743519217e-13,1.4429093187400642e-14,4.3587267564039406e-16,8.26636211570861e-18,1.429958498617742e-15,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.12362343101140569,7.547397725648569e-06,0.006797087970872032,0.0203912639126161,0.000615371385597514,0.0006411466524182012,2.277667836575033e-07,7.11920870673608e-07,2.9522993163862263e-08,0.0,0.00019285389077865474,1.8149844896441632e-07,0.04493869725416663,0.00036927041589716734,0.00013956793284366934,7.942614072350852e-07,0.0001336494234926786,1.1067275915334554e-06,7.3453919047203126e-09,4.066806711683804e-11,1.9311522502113058e-13,8.027233430289038e-16,7.757041612372561e-16,2.820020090082184e-18,6.039617853554387e-22,0.0,1.1104182161235108e-09,6.486554340277563e-11,3.0783057929359337e-12,1.2282859282811628e-13,4.224531867040676e-15,1.2761425713315004e-16,2.747222946265522e-20,5.741914321916589e-12,5.719833994470969e-12,0.0
0.24,3.901397634645611,0.06596643006407261,0.002075541380005058,0.0064990226658845065,0.0002813712444314589,0.0,26.72503950005182,6.049994816535657e-05,79.73933931046403,0.014130419957773374,4.402847727955167e-05,3.2939770253347125e-05,2.2808677052274102e-07,1.3175566788280435e-09,6.52796021040945e-12,2.831267233161092e-14,2.7270360465132635e-18,2.638754038132792e-19,2.6206571675650505e-10,1.2959434658105434e-11,5.390421846894955e-13,1.9331195363567817e-14,6.089871523388602e-16,1.2058728431510877e-17,2.086320847770473e-15,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.12352562313050422,8.525297825581533e-06,0.007053341795026847,0.021160025385080546,0.0006657705782476704,0.0006948963003089022,2.682365620918851e-07,8.399136310401338e-07,3.636355121844214e-08,0.0,0.00020115895695746,1.9756645273065447e-07,0.04687326686746741,0.0004367900156380788,0.000151980579681029,9.022210996492189e-07,0.0001518156726899347,1.3114351905677908e-06,9.080847105668203e-09,5.245604874876575e-11,2.598984958520577e-13,1.1272159626224668e-15,1.0908144186053054e-15,3.965582149400666e-18,8.864545875574083e-22,0.0,1.2613514076039612e-09,7.672727296982361e-11,3.794247079906787e-12,1.5782009703065963e-13,5.659763214551181e-15,1.7829849722783106e-16,4.0075688659800894e-20,8.376137473268633e-12,8.345283391081893e-12,0.0
0.25,3.898310973037933,0.06833510046944195,0.0022377483841121734,0.007019452516985595,0.00031672559153210337,0.0,26.72503437248097,6.562751901921679e-05,79.73813148338137,0.015334310789875724,4.975393263929421e-05,3.876259386395411e-05,2.795382874762823e-07,1.6818438171225322e-09,8.679289529877253e-12,3.92091357795102e-14,3.7814844048284424e-18,3.812444055215322e-19,3.0784590063857766e-10,1.5835480428104623e-11,6.854272061014626e-13,2.5585803464241146e-14,8.391175483016228e-16,1.7318136353185068e-17,2.996716634035466e-15,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.12342789358991715,9.579909340315955e-06,0.0073066076145142335,0.021919822843542706,0.0007178016540723083,0.0007505423253641539,3.13710326010562e-07,9.840582404857302e-07,4.4401814467110146e-08,0.0,0.00020945736639199202,2.1431086351846966e-07,0.04880619958482886,0.0005130765005146679,0.00016492909975915576,1.019545771085415e-06,0.00017155775578257893,1.543259994829838e-06,1.1129292781579162e-08,6.695945812157652e-11,3.4554963896419427e-13,1.5610382239316119e-15,1.5125937619313771e-15,5.498932466696949e-18,1.2807402560880588e-21,0.0,1.4253773204542102e-09,9.013073798158698e-11,4.636292165389937e-12,2.006785206183786e-13,7.490979556006193e-15,2.4567578689481377e-16,5.755467872090278e-20,1.2029385328558587e-11,1.1986866536141863e-11,0.0
