Time,G,I,B,si,Eg0,R0,sigma,alpha,k,d0,r1,r2,cell
9.45,249.82297303275274,2.803441168371625,37.01814607927607,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.46,249.82290129897416,2.803442563883607,37.01816966722349,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.47,249.8228295371293,2.8034439599376437,37.01819326435635,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.48,249.82275774721828,2.8034453565337345,37.01821687067464,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.49,249.82268592924103,2.8034467536718797,37.018240486178385,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.5,249.8226140831976,2.803448151352079,37.01826411086757,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.51,249.8225422090879,2.8034495495743323,37.018287744742196,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.52,249.82247030691204,2.8034509483386403,37.018311387802264,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.53,249.82239837666995,2.8034523476450026,37.01833504004778,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.54,249.82232641836168,2.8034537474934194,37.01835870147873,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.55,249.82225443198718,2.80345514788389,37.01838237209513,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.56,249.82218241754646,2.803456548816415,37.01840605189697,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.57,249.8221103750395,2.803457950290994,37.01842974088425,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.58,249.8220383044664,2.803459352307628,37.01845343905698,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.59,249.82196620582704,2.8034607548663164,37.018477146415144,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.6,249.82189407912148,2.8034621579670587,37.018500862958746,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.61,249.8218219243497,2.8034635616098553,37.018524588687804,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.62,249.82174974151172,2.8034649657947064,37.018548323602296,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.63,249.82167753060753,2.8034663705216114,37.01857206770222,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.64,249.82160529163713,2.803467775790571,37.0185958209876,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.65,249.82153302460054,2.8034691816015846,37.018619583458424,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.66,249.8214607294977,2.803470587954653,37.01864335511468,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.67,249.82138840632865,2.803471994849775,37.018667135956385,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.68,249.82131605509343,2.803473402286952,37.018690925983535,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.69,249.82124367579198,2.8034748102661826,37.01871472519612,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.7,249.82117126842428,2.803476218787468,37.01873853359415,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.71,249.82109883299043,2.803477627850808,37.01876235117762,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.72,249.82102636949034,2.8034790374562015,37.01878617794654,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.73,249.82095387792404,2.8034804476036497,37.018810013900904,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.74,249.82088135829153,2.803481858293152,37.0188338590407,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.75,249.82080881059284,2.803483269524709,37.018857713365946,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.76,249.8207362348279,2.80348468129832,37.01888157687662,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.77,249.82066363099673,2.803486093613986,37.01890544957275,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.78,249.8205909990994,2.803487506471705,37.01892933145432,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.79,249.82051833913584,2.803488919871479,37.01895322252133,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.8,249.82044565110607,2.8034903338133077,37.01897712277379,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.81,249.82037293501008,2.8034917482971897,37.01900103221168,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.82,249.8203001908479,2.8034931633231266,37.01902495083502,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.83,249.82022741861948,2.803494578891118,37.0190488786438,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.84,249.82015461832486,2.8034959950011635,37.019072815638026,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.85,249.82008178996406,2.803497411653263,37.01909676181769,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.86,249.82000893353703,2.803498828847417,37.019120717182794,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.87,249.81993604904378,2.803500246583625,37.019144681733344,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.88,249.81986313648432,2.803501664861888,37.01916865546934,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.89,249.81979017998984,2.803503084011136,37.01919264388798,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.9,249.81971692636102,2.8035045092797133,37.01921673470135,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.91,249.81964364254102,2.803505935134393,37.01924083543633,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.92,249.81957032852972,2.803507361575175,37.01926494609289,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.93,249.8194969843272,2.8035087886020595,37.01928906667103,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.94,249.8194236099334,2.8035102162150465,37.01931319717077,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.95,249.81935020534837,2.8035116444141353,37.019337337592084,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.96,249.81927677057206,2.8035130731993267,37.019361487935,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.97,249.81920330560453,2.8035145025706205,37.019385648199496,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.98,249.81912981044576,2.8035159325280166,37.01940981838558,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
9.99,249.8190562850957,2.8035173630715158,37.019433998493255,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
10.0,249.81898272955442,2.8035187942011164,37.01945818852252,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
