Time,G,M,C_T,T_beta,I_gamma,r1,G_max,e1,alpha1,alpha2,k1,r2,m1,a1,k4,e2,alpha3,k2,a2,k5,mu1,alpha4,k3,s1,b1,mu2,b2,mu3,M_max,compartment,The_rate_of_change_of_glioma_whose_growth_follows_the_logistic_fashion_without_any_immune_intervention,Elimination_of_glioma_due_to_interaction_with_CTL_and_macrophage,Logistic_growth_term_for_macrophage,The_proliferative_enhancement_effect_of_macrophagesby_IFN_gama_and_negative_effect_of_TGF_beta,The_limited_interaction_between_glioma_and_macrophage,The_rate_of_change_of_CTL_whose_stimulation_is_followed_by_glioma_cell,The_natural_death_of_CTL,Clearance_of_CTL_due_to_their_interaction_with_glioma_cells,Natural_production_of_bioactive_TGF__beta_in_the_central_nervous_system,Glioma_secrete_the_cytokine_TGF_beta_to_suppress_the_immune_activity,The_degradation_of_TGF_beta,Linear_production_of_interferon_gamma_by_CTL,Decay_term_of_IFN_gamma
2.82,102527.90436741392,1.6188732612054872,0.8774293186307686,9135.00558317945,6750.284228644429,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,906.1834658802961,0.00010480655364340961,-0.33132084779364723,2.3783563514034512e-06,0.02485955334595968,0.0,0.00614200523041538,0.03487451294443637,63305.0,0.5895354501126301,63305.58869143359,8.949779050033839e-05,688.5289913217317
2.88,102582.28789225596,1.5979766705598863,0.8749713520922154,9135.005632752012,6709.098650944335,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,906.6009247027705,0.0001035091583549003,-0.31600130073931076,2.3695025147702206e-06,0.024541375579162146,0.0,0.006124799464645508,0.0347909347130248,63305.0,0.5898481553804718,63305.58903497145,8.924707791340597e-05,684.3280623963221
2.94,102636.69646846078,1.5779894322109718,0.8725194264044903,9135.005680446306,6668.164359246942,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,907.018508762567,0.00010226793722088102,-0.30161864411748696,2.3606606065641554e-06,0.024237093044247534,0.0,0.006107635984831433,0.0347075204435957,63305.0,0.5901610046936495,63305.589365492895,8.8996981493258e-05,680.152764643188
3.0,102691.13010353832,1.5588568436671204,0.870073529202107,9135.005725665422,6627.479820387282,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,907.4362180246561,0.00010107951363977508,-0.2880985035463964,2.3518307680163938e-06,0.023945870113626314,0.0,0.00609051470441475,0.03462426990981702,63305.0,0.5904739980953454,63305.58967886137,8.874749997861492e-05,676.0029416795028
3.06,102745.58880499656,1.5405282813664578,0.8676336481383368,9135.005773944775,6587.043510515606,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,907.8540524539146,9.994076267410682e-05,-0.27537359379975973,2.343013138761052e-06,0.02366693344932295,0.0,0.006073435536968357,0.034541182885444784,63305.0,0.5907871356287302,63305.590013437286,8.849863211011035e-05,671.8784380725917
3.12,102800.0725803416,1.5229573196745705,0.8651997708852183,9135.00581973426,6546.853915137511,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,908.2720120151251,9.884881867015734e-05,-0.2633832628735209,2.3342078589628913e-06,0.023399573866236652,0.0,0.006056398396196528,0.034458259144324516,63305.0,0.5911004173369642,63305.59033075842,8.825037663029227e-05,667.779099344026
3.1799999999999997,102854.58143707756,1.506100829521314,0.8627718851335213,9135.00586570544,6506.909528960485,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,908.6900966729744,9.780101933451173e-05,-0.2520723973393616,2.325415066916611e-06,0.023143132517444168,0.0,0.006039403195934649,0.034375498460390765,63305.0,0.591413843263196,63305.590649338694,8.800273228361917e-05,663.7047719539694
3.2399999999999998,102909.11538270662,1.4899189528055767,0.8603499785927463,9135.00591112328,6467.208855891098,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,909.1083063920554,9.679490431974117e-05,-0.24139100360400417,2.3166349004775385e-06,0.022897000529062846,0.0,0.0060224498501492245,0.03429290060766812,63305.0,0.591727413450563,63305.59096408433,8.775569781646012e-05,659.655303300892
3.3,102963.67442472895,1.4743746783734395,0.8579340389911054,9135.005957064724,6427.750408954809,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,909.5266411368654,9.582818897656647e-05,-0.23129356878196214,2.307867496411527e-06,0.022660612511147253,0.0,0.006005538272937738,0.034210465360271454,63305.0,0.5920411279421914,63305.59128245854,8.750927197709275e-05,655.6305417133905
3.36,103018.2585706427,1.4594336967196184,0.8555240540755147,9135.006002247059,6388.532710260947,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,909.9451008718063,9.48987554486376e-05,-0.22173865518523475,2.29911299089746e-06,0.022433444348598397,0.0,0.0059886683785286025,0.03412819249240662,63305.0,0.5923549867811956,63305.591595572114,8.72634535157025e-05,651.6303364466165
3.42,103072.8678279441,1.4450640357269038,0.8531200116115736,9135.006048113835,6349.554290923371,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,910.3636855611854,9.400463011297298e-05,-0.21268839265819653,2.2903715189004353e-06,0.022215007624462307,0.0,0.005971840081281015,0.03404608177837062,63305.0,0.5926689900106785,63305.59191342888,8.70182411843805e-05,647.6545376741838
3.48,103127.5022041272,1.4312359923758748,0.850721899383559,9135.00609331418,6310.813691030148,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,910.7823951692133,9.314397944565221e-05,-0.20410819658521992,2.281643214834588e-06,0.02200484858996659,0.0,0.005955053295684913,0.0339641329925524,63305.0,0.5929831376737315,63305.592226667264,8.677363373712302e-05,643.7029964850751
3.54,103182.16170668414,1.4179218166538945,0.8483297051944055,9135.006138971872,6272.309459566003,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,911.2012296600062,9.231509043468968e-05,-0.19596635861447376,2.2729282119186244e-06,0.021802543323557116,0.0,0.005938307936360839,0.033882345909433044,63305.0,0.5932974298134338,63305.59254307507,8.652962992982937e-05,639.7755648757322
3.5999999999999996,103236.84634310493,1.405095663849241,0.8459434168656979,9135.006183899028,6234.04015437955,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,911.6201889975836,9.151636770650764e-05,-0.18823383174967345,2.264226642745734e-06,0.02160769701396128,0.0,0.005921603918059885,0.033800720303586496,63305.0,0.5936118664728534,63305.59285442026,8.628622852030119e-05,635.8720957467141
3.6599999999999997,103291.55612087753,1.3927333139917268,0.8435630222376513,9135.0062296551,6196.004342105905,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,912.0392731458695,9.07463161316275e-05,-0.18088389500945232,2.255538638669879e-06,0.021419939661511907,0.0,0.00590494115566356,0.03371925594967979,63305.0,0.5939264476950458,63305.59317150984,8.604342826824044e-05,631.9924428948023
3.7199999999999998,103346.29104748782,1.3808121745276292,0.8411885091691043,9135.006274804791,6158.2005981375705,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,912.4584820686915,9.000354107456873e-05,-0.17389200970346716,2.2468643304851597e-06,0.021238926133172135,0.0,0.00588831956418373,0.03363795262247372,63305.0,0.5942411735230549,63305.5934843972,8.580122793524864e-05,628.1364610100321
3.78,103401.05113041958,1.369311029809732,0.8388198655375001,9135.006320631031,6120.6275065493055,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,912.877815729782,8.928673285118516e-05,-0.16723554112770692,2.2382038477392418e-06,0.021064332322787708,0.0,0.005871739058762501,0.03355681009682319,63305.0,0.5945560439999126,63305.593801973046,8.555962628482501e-05,624.3040056680292
3.84,103455.83637715453,1.3582100225191271,0.8364570792388765,9135.006366385074,6083.2836600604,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,913.2972740927761,8.859466564374483e-05,-0.16089363321817923,2.229557319290006e-06,0.020895854877022963,0.0,0.005855199554672136,0.03347582814767774,63305.0,0.5948710591686385,63305.59411904856,8.53186220823654e-05,620.4949333261607
3.9,103510.6467951722,1.3474905267027388,0.834100138187852,9135.006411385712,6046.167659979683,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,913.7168571212127,8.792618964410355e-05,-0.15484703177578787,2.2209248730504854e-06,0.020733209253437173,0.0,0.005838700967314964,0.03339500655008203,63305.0,0.5951862190722401,63305.59443090298,8.50782140951609e-05,616.7091013179277
3.96,103565.48239195005,1.33713500498086,0.8317490303176098,9135.006456613477,6009.27811614136,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,914.1365647785352,8.728022221009705e-05,-0.14907791197781545,2.212306635795777e-06,0.020576127533668418,0.0,0.005822243212223269,0.03331434507917623,63305.0,0.5955015237537128,63305.59474433139,8.48384010923962e-05,612.9463678464188
4.02,103620.3431749634,1.3271269755021127,0.8294037435798862,9135.00650232906,5972.613646863805,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,914.5563970280889,8.665574585918732e-05,-0.1435697784126022,2.2037027334374983e-06,0.020424357924164385,0.0,0.005805826205059204,0.033233843510196495,63305.0,0.5958169732560396,63305.59506114039,8.459918184514839e-05,609.2065919801081
4.08,103675.22915168542,1.317450953379983,0.8270642659449592,9135.006547549323,5936.172878903659,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,914.9763538331237,8.605180466480703e-05,-0.1383073584328355,2.19511329107774e-06,0.020277663863799554,0.0,0.005789449861614715,0.0331535016184756,63305.0,0.5961325676221911,63305.59537451681,8.436055512638583e-05,605.4896336481731
4.14,103730.14032958714,1.3080923156769586,0.8247305854016295,9135.006592938445,5899.9544473851665,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,915.3964351567921,8.546749587957868e-05,-0.13327646214998856,2.1865384326655746e-06,0.020135821954038048,0.0,0.005773114097811407,0.03307331917944313,63305.0,0.5964483068951261,63305.595689063426,8.41225197109662e-05,601.7953536332869
4.2,103785.07671613741,1.2990372810391688,0.8224026899572107,9135.006638681287,5863.956995763682,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,915.8166409621498,8.490196870784654e-05,-0.12846391264539767,2.177978281240559e-06,0.019998621652762803,0.0,0.0057568188297004745,0.03299329596862615,63305.0,0.5967641911177901,63305.596006061314,8.388507437563549e-05,598.1236135678955
4.26,103840.03831880291,1.290272855275739,0.8200805676375157,9135.006684294476,5828.179175773241,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,916.2369712121558,8.435442094970403e-05,-0.12385746313932076,2.1694329589471567e-06,0.019865864443554024,0.0,0.00574056397346261,0.03291343176164959,63305.0,0.5970802203331167,63305.596322160716,8.36482178990266e-05,594.4742759288705
4.32,103895.02514504814,1.2817867580568902,0.8177642064868414,9135.00672977735,5792.619647372099,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,916.6574258696717,8.382409446207196e-05,-0.11944570994867505,2.1609025868969115e-06,0.019737362713670693,0.0,0.00572434944540789,0.032833726334236715,63305.0,0.5973963945840268,63305.596637357026,8.341194906165783e-05,590.8472040319541
4.38,103950.03720233544,1.2735673817921491,0.8154535945679579,9135.006775360207,5757.277078699864,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,917.0780048974617,8.331027262554487e-05,-0.11521802762293193,2.152387285194309e-06,0.019612939126858894,0.0,0.005708175161975705,0.032754179462209654,63305.0,0.5977127139134288,63305.59695324623,8.31762666459317e-05,587.2422620273861
4.4399999999999995,104005.07449812494,1.2656037389077794,0.8131487199620894,9135.00682100442,5722.150146012682,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,917.4987082581936,8.281227708859701e-05,-0.11116450241927923,2.1438871729845424e-06,0.01949242581706715,0.0,0.005692041039734625,0.03267479092148969,63305.0,0.5980291783642184,63305.597269560625,8.294116943613311e-05,583.6593148932935
4.5,104060.13703987456,1.2578854342982522,0.8108495707689065,9135.006866552443,5687.237533651907,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,917.9195359144375,8.23294660735975e-05,-0.1072758826341436,2.1354023684355444e-06,0.019375663969388696,0.0,0.005675946995382345,0.03259556048809792,63305.0,0.5983457879792787,63305.59758520843,8.270665621842846e-05,580.0982284324945
4.56,104115.22483504,1.250402614584574,0.8085561351065086,9135.006911890248,5652.537933980332,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,918.340487828665,8.186123123793044e-05,-0.10354352057065307,2.1269329887112626e-06,0.019262503043428872,0.0,0.0056598929457455606,0.03251648793815554,63305.0,0.59866254280148,63305.59789939942,8.247272578086388e-05,576.5588692659938
4.62,104170.33789107477,1.2431459349913716,0.8062684011114104,9135.006957221134,5618.050047337849,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,918.7615639632522,8.140699562942519e-05,-0.09995932674557191,2.118479149937787e-06,0.01915280026760309,0.0,0.005643878807779873,0.0324375730478844,63305.0,0.5989794428736799,63305.59821354246,8.223937691336387e-05,573.0411048284606
4.68,104225.47621543013,1.236106530399221,0.8039863569385304,9135.007002872362,5583.772581997493,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,919.1827642804759,8.096621190238893e-05,-0.09651572892867258,2.1100409672218885e-06,0.019046420197429862,0.0,0.005627904498569713,0.03235881559360745,63305.0,0.5992964882387233,63305.59852990547,8.20066084077301e-05,569.5448033637442
4.74,104280.63981555511,1.2292759863288027,0.8017099907611762,9135.007048788513,5549.70425411608,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,919.604088742516,8.053836052948607e-05,-0.09320563362279496,2.1016185547022027e-06,0.018943234272477082,0.0,0.005611969935328234,0.03228021535174922,63305.0,0.599613678939442,63305.5988481044,8.177441905763997e-05,566.0698339198401
4.8,104335.82869889651,1.2226463083382895,0.7994392907710303,9135.007094747574,5515.843787682803,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,920.0255373114544,8.012294791051078e-05,-0.09002238907600464,2.093212025519559e-06,0.01884312034855695,0.0,0.005596075035397212,0.03220177209883625,63305.0,0.599931015018655,63305.59916660069,8.154280765864508e-05,562.6160663436459
4.859999999999999,104391.04287289886,1.2162098945236821,0.7971742451781355,9135.007140632386,5482.18991447071,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,920.4471099492752,7.971950467295547e-05,-0.0869597519236054,2.0848214917826064e-06,0.018745962277435788,0.0,0.005580219716246949,0.0321234856114975,63305.0,0.6002484965191685,63305.59948458243,8.131177300816983e-05,559.1833712760124
4.92,104446.28234500445,1.209959511962718,0.7949148422108818,9135.007186459636,5448.7413739900285,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,920.8688066178644,7.932758421812504e-05,-0.08401185760273087,2.0764470645609736e-06,0.018651649547054103,0.0,0.005564403895476173,0.03204535566646483,63305.0,0.6005661234837756,63305.59980216527,8.108131390550995e-05,555.7716201469829
4.9799999999999995,104501.54712265333,1.203888275285744,0.7926610701159923,9135.00723228377,5415.4969134416915,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,921.2906272790101,7.89467613992975e-05,-0.08117319344082333,2.0680888538921525e-06,0.018560076954296935,0.0,0.005548627490811946,0.03196738204057347,63305.0,0.6008838959552566,63305.60011972652,8.085142915183121e-05,552.3806851710525
5.04,104556.83721328322,1.1979896263366205,0.7904129171585094,9135.007278131605,5382.45528767058,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,921.7125718944022,7.857663126677314e-05,-0.07843857375919808,2.0597469687847943e-06,0.01847114429435216,0.0,0.005532890420109566,0.031889564510762455,63305.0,0.6012018139763785,63305.60043745202,8.062211755016795e-05,549.0104393423992
5.1,104612.15262432958,1.1922573148864428,0.7881703716217808,9135.007324001328,5349.615259118755,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,922.1346404256328,7.821680787741378e-05,-0.07580311683755958,2.051421517215e-06,0.018384756066095687,0.0,0.005517192601352466,0.03181190285407506,63305.0,0.6015198775898951,63305.6007553292,8.039337790542164e-05,545.660756430113
5.16,104667.49336322563,1.1866853806264948,0.7859334218074461,9135.007369885223,5316.975597778974,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,922.5568328341951,7.786692318300697e-05,-0.07326222371720711,2.0431126061202035e-06,0.01830082119700803,0.0,0.005501533952652122,0.03173439684765928,63305.0,0.6018380868385473,63305.60107330459,8.01652090243595e-05,542.3315109734552
5.22,104722.85943740225,1.1812681364883162,0.7837020560354216,9135.007415781982,5284.535081148613,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,922.979149081484,7.75266260006412e-05,-0.07081155874376277,2.0348203413943713e-06,0.01821925278837601,0.0,0.005485914392247952,0.031657046268768266,63305.0,0.6021564417650629,63305.60139136913,7.9937609715613e-05,539.0225782771586
