T,DNK_B,DNK_G,H_HH,NCLI,NGL_C,NGL_C_E,NGL_C_G,NGL_C_I,NGL_E,NGL_E_G,NGL_E_I,NGL_REL,NKI,N_HH,R_AMPA,R_NMDA,V,_CLE,_CLI,_ECL,_EK,_ENA,_GL_C,_GL_E,_KE,_KI,_NAE,_NAI,_VL_E,_VL_G,_VL_I
342.0,-256.41507,223.26379,0.94467342,55.542255,-1.1347822000000002e-16,7.3122764,1.6086099,0.40215248,5.4219761e-19,0.26668146,0.033335183,2.3107791,1060.5846,0.115246,0.00081986579,0.46879992,-60.519936,73.45726,7.8293653,-59.642227,-61.061718,73.235527,-6.0202062e-15,2.5152624e-19,15.107727,149.50246,198.17642,12.680637,2155.6304,8250.2754,7094.0947
342.39999,-256.41608,223.26329,0.92275351,55.543846,-5.6066037e-20,7.3215237,1.5940914,0.39852285,3.4696561000000004e-22,0.26427469,0.033034336,2.2899234,1061.2478,0.13689584,-1.8313309e-12,0.25813031,-58.048527,73.456871,7.8295798,-59.641354,-61.625095,73.473465,-2.9743956999999997e-18,1.6095818000000001e-22,14.800817,149.59576,198.48369,12.587369,2155.6257,8250.2715,7094.103
342.79999,-256.41476,223.26395,0.93935567,55.540966,-1.650404e-17,7.3353939,1.6043241,0.40108103,9.8378994e-20,0.26597109,0.033246387,2.3046227,1060.7841,0.12084589,3.4404889e-06,0.3929615,-59.887871,73.457588,7.8291912,-59.642937,-61.230858,73.307449,-8.755665200000001e-16,4.5638023e-20,15.01495,149.53073,198.26898,12.652357,2155.6367,8250.2764,7094.0869
343.20001,-256.41647,223.26306,0.9405843,55.550045,0.0076382821,7.3489814,1.6087362,0.40218404,0.00019989442,0.26724926,0.033406157,2.3194137,1060.2959,0.11539254,0.76726383,0.5813868,-62.336803,73.455284,7.8304129,-59.637943,-60.816948,73.130028,0.40522346,9.2733026e-05,15.242929,149.46082,198.04248,12.72235,2155.5903,8250.2695,7094.1401
343.60001,-256.41489,223.2639,0.93470949,55.540966,3.75193e-20,7.358511,1.6000469,0.40001172,-9.841553000000001e-22,0.26526198,0.033157747,2.2984784,1060.9805,0.12553282,-2.0878377e-09,0.32963496,-59.35611,73.457588,7.8291912,-59.642937,-61.3978,73.378036,1.9904606e-18,-4.5654958e-22,14.923914,149.55843,198.36003,12.62467,2155.6372,8250.2754,7094.0869
344.0,-256.41534,223.26364,0.94770604,55.543278,2.7621493e-17,7.3723812,1.610317,0.40257925,-3.1172650999999997e-18,0.26696464,0.033370581,2.3132315,1060.5042,0.11191617,0.0062729553,0.50262541,-60.894894,73.457008,7.8295026,-59.641666,-60.993572,73.206421,1.4653657e-15,-1.4461068999999998e-18,15.145261,149.491,198.13905,12.692108,2155.6257,8250.2744,7094.1006
344.39999,-256.41559,223.26353,0.92790037,55.542496,-4.6829279e-18,7.381628,1.5957818,0.39894545,2.7615186e-20,0.26455495,0.033069368,2.2923515,1061.173,0.13213724,5.566143e-11,0.27646008,-58.602699,73.457207,7.8293982,-59.642094,-61.56152,73.446892,-2.4843704000000004e-16,1.2810717e-20,14.835151,149.58537,198.4491,12.597739,2155.6316,8250.2734,7094.0952
344.79999,-256.41476,223.26395,0.94123065,55.54121,-3.8245982e-18,7.3954983,1.6060243,0.40150607,1.9092973e-20,0.26625296,0.033281621,2.3070648,1060.7056,0.11890218,2.9751094e-05,0.42120159,-60.107677,73.457527,7.8292246,-59.642803,-61.164303,73.27919,-2.0290124000000003e-16,8.857237500000001e-21,15.051391,149.51964,198.23256,12.66346,2155.6353,8250.2764,7094.0884
345.20001,-256.41672,223.26294,0.88683611,55.547871,4.661281e-25,7.4047451,1.591526,0.39788151,-7.310713e-26,0.26384935,0.032981168,2.286238,1061.3579,0.16756472,-1.8655821e-14,0.23144279,-53.883316,73.455849,7.8301215,-59.639141,-61.718822,73.5121,2.4728863e-23,-3.3914905000000003e-26,14.750318,149.61079,198.53482,12.572366,2155.6047,8250.2686,7094.1265
345.60001,-256.41467,223.26399,0.93660557,55.54068,-4.2901486999999995e-18,7.4186149,1.6017412,0.4004353,2.6679357e-20,0.26554283,0.033192854,2.3009121,1060.9033,0.12363626,-5.5462723e-09,0.35321435,-59.571484,73.457664,7.8291531,-59.643097,-61.332382,73.350403,-2.2759947000000004e-16,1.2376549e-20,14.959523,149.54759,198.32434,12.635502,2155.6379,8250.2764,7094.0854
346.0,-256.41559,223.26349,0.95200086,55.544655,-1.7000664e-15,7.4324856,1.6120214,0.40300536,-3.3766867e-13,0.26724723,0.033405904,2.31568,1060.4235,0.10700142,0.04695221,0.53881758,-61.450851,73.456665,7.8296881,-59.640911,-60.925278,73.177116,-9.0191323e-14,-1.5664583e-13,15.182964,149.47945,198.10158,12.703672,2155.6187,8250.2725,7094.1084
346.39999,-256.41513,223.26375,0.93118602,55.541542,-5.2582308e-21,7.4417324,1.59747,0.39936751,-1.6477703e-22,0.26483488,0.03310436,2.2947767,1061.0975,0.1289943,6.8827816e-10,0.29622352,-58.962189,73.457451,7.8292689,-59.642624,-61.497501,73.419998,-2.7895779999999995e-19,-7.6440136e-23,14.8698,149.57486,198.41426,12.608246,2155.635,8250.2744,7094.0903
346.79999,-256.41479,223.2639,0.94335902,55.541676,-2.2453766e-17,7.4556022,1.607723,0.40193075,1.4815116e-19,0.2665346,0.033316825,2.3095052,1060.6266,0.1166546,0.00027394539,0.45163143,-60.361279,73.45742,7.8292866,-59.642551,-61.09745,73.250732,-1.1912093e-15,6.8727464e-20,15.088079,149.50844,198.19594,12.674651,2155.6326,8250.2764,7094.0913
347.20001,-256.41608,223.26324,0.91800708,55.544556,-1.0581007999999998e-18,7.464849,1.5932099,0.39830247,6.6619192e-21,0.26412851,0.033016063,2.2886569,1061.287,0.14118628,1.4874735e-11,0.24823388,-57.53894,73.456696,7.8296752,-59.640965,-61.65871,73.487419,-5.6133992e-17,3.0904859e-21,14.782691,149.6012,198.50191,12.581935,2155.6218,8250.2705,7094.1074
347.60001,-256.41458,223.26401,0.93845236,55.540695,-2.7936489e-18,7.4787197,1.6034375,0.40085939,1.2391362e-20,0.2658242,0.033228025,2.3033493,1060.8253,0.12177434,7.7234682e-07,0.37946329,-59.782673,73.457664,7.8291545,-59.643089,-61.266064,73.322342,-1.4820768000000002e-16,5.7483511e-21,14.995705,149.53658,198.28815,12.646507,2155.6375,8250.2764,7094.0854
348.0,-256.41611,223.2632,0.95732951,55.546886,-7.0852496e-10,7.49259,1.613731,0.40343276,2.111924e-06,0.26752886,0.033441108,2.3181357,1060.3408,0.10045309,0.3573702,0.57825369,-62.41935,73.4561,7.829988,-59.639687,-60.855236,73.146942,-3.7588418e-08,9.7973486e-07,15.221723,149.46753,198.0632,12.715605,2155.6079,8250.2705,7094.1216
348.39999,-256.41492,223.26384,0.93361205,55.541016,-3.6017727e-18,7.5018368,1.5991645,0.39979112,2.2421167e-20,0.26511592,0.03313949,2.2972112,1061.0206,0.12660772,-6.9222819e-09,0.3179028,-59.23365,73.457588,7.8291984,-59.642914,-61.431992,73.392456,-1.9107998000000002e-16,1.0401177e-20,14.905334,149.56407,198.37862,12.61902,2155.6372,8250.2754,7094.0874
348.79999,-256.4151,223.26372,0.94599926,55.542545,3.4616520999999997e-19,7.515707,1.6094288,0.40235719,-2.0193432e-19,0.26681754,0.033352192,2.3119557,1060.5461,0.11380237,0.0021642987,0.48451108,-60.68251,73.457199,7.8294044,-59.642071,-61.029243,73.221672,1.8364634e-17,-9.3677681e-20,15.125603,149.49701,198.15858,12.686094,2155.6289,8250.2744,7094.0962
349.20001,-256.41565,223.26344,0.92551106,55.542938,-4.4538951e-19,7.5249538,1.5949001,0.39872503,2.4734318e-21,0.26440889,0.033051111,2.2910852,1061.2124,0.13437518,3.5665752e-12,0.26621211,-58.344421,73.457108,7.8294573,-59.641857,-61.595192,73.460968,-2.3628647e-17,1.147429e-21,14.816957,149.59088,198.46736,12.592241,2155.6294,8250.2725,7094.0981
349.60001,-256.41458,223.26399,0.94023055,55.540844,-1.6792873e-17,7.5388241,1.6051371,0.40128428,1.0473698e-19,0.26610601,0.033263251,2.3057907,1060.7468,0.11994107,1.0255115e-05,0.40620312,-59.990242,73.457634,7.829175,-59.643009,-61.199455,73.294113,-8.9088956e-16,4.8587491e-20,15.032131,149.5255,198.25174,12.657592,2155.6367,8250.2764,7094.0864
350.0,-256.41656,223.26297,0.74079722,55.553787,0.023219708,7.550498,1.5986139,0.39965346,0.0005103299,0.26540735,0.033175919,2.3205807,1060.2535,0.26847291,0.8837446,0.46046972,-61.216434,73.454338,7.830915,-59.635891,-60.78109,73.113914,1.2318438,0.00023674956,15.262802,149.45436,198.02312,12.728804,2155.5684,8250.2686,7094.1626
350.39999,-256.41464,223.26396,0.9356302,55.540588,2.7348174e-20,7.5619411,1.6008568,0.4002142,-6.651089000000001e-22,0.26539636,0.033174545,2.2996418,1060.9438,0.12461364,-9.0453387e-09,0.34060323,-59.460506,73.457695,7.8291407,-59.643147,-61.366852,73.364967,1.4508656999999999e-18,-3.085438e-22,14.94075,149.5533,198.34309,12.629786,2155.6384,8250.2764,7094.085
350.79999,-256.41531,223.2636,0.94952744,55.543636,-3.7924541e-15,7.5758114,1.6111313,0.40278283,-8.637150500000001e-16,0.26709965,0.033387456,2.3144011,1060.4659,0.10986199,0.016280485,0.51940906,-61.126549,73.456932,7.8295507,-59.641476,-60.96133,73.192604,-2.0119593e-13,-4.0067991000000005e-16,15.16305,149.48555,198.12131,12.697555,2155.6235,8250.2734,7094.1025
351.20001,-256.41528,223.26363,0.92971665,55.541874,-2.6675485999999998e-20,7.5850582,1.5965905,0.39914763,1.1637025000000001e-22,0.26468927,0.033086158,2.2935135,1061.1367,0.13044034,6.4443489e-10,0.28628066,-58.798138,73.457375,7.8293142,-59.642441,-61.530807,73.434013,-1.4151784999999999e-18,5.3984232e-23,14.851763,149.58034,198.43236,12.602764,2155.634,8250.2734,7094.0918
351.60001,-256.41476,223.26387,0.94226682,55.541359,-1.0720011e-17,7.5989289,1.6068403,0.40171006,5.0673404e-20,0.26638862,0.033298578,2.3082376,1060.6672,0.11781464,9.8259545e-05,0.43640354,-60.230381,73.457504,7.8292441,-59.642727,-61.131813,73.265388,-5.687142300000001e-16,2.3507416e-20,15.069213,149.51421,198.21475,12.668881,2155.6348,8250.2754,7094.0894
352.0,-256.41641,223.26303,0.90943789,55.545853,-1.1985104e-20,7.6081758,1.5923359,0.39808398,7.659132599999999e-23,0.26398402,0.032998003,2.2874019,1061.3241,0.14869905,9.4163846e-14,0.23961228,-56.607132,73.456375,7.8298497,-59.640255,-61.690098,73.500427,-6.3582949e-19,3.5531065e-23,14.765783,149.60628,198.51904,12.576878,2155.616,8250.2695,7094.1147
352.39999,-256.41461,223.26396,0.93748605,55.540577,-2.9654663e-19,7.622046,1.6025566,0.40063915,1.1784958e-21,0.26567844,0.033209804,2.302084,1060.8656,0.12275271,-4.9529913e-08,0.36532182,-59.67178,73.457703,7.8291388,-59.643158,-61.300274,73.336845,-1.5732287e-17,5.4670378e-22,14.97703,149.54227,198.30681,12.640814,2155.6384,8250.2764,7094.085
352.79999,-256.41577,223.26335,0.95473927,55.545483,2.8121553e-14,7.6359162,1.612842,0.40321049,5.402358e-10,0.26738352,0.033422939,2.316859,1060.3838,0.10373671,0.1221742,0.55703735,-61.832874,73.456467,7.8297992,-59.640461,-60.891758,73.162712,1.4918947e-12,2.5061797e-10,15.201502,149.47377,198.08318,12.709362,2155.6147,8250.2715,7094.1133
353.20001,-256.41495,223.26378,0.93244362,55.541183,-5.538228099999999e-18,7.6451631,1.5982838,0.39957094,3.1751069e-20,0.26496997,0.033121247,2.2959459,1061.0604,0.12778503,3.3977582e-10,0.30646333,-59.10043,73.45755,7.8292208,-59.642822,-61.465988,73.406761,-2.9381212000000005e-16,1.4729324e-20,14.886884,149.56967,198.39709,12.613422,2155.6367,8250.2754,7094.0884
353.60001,-256.41489,223.26379,0.94455838,55.541985,-1.0577662e-17,7.6590333,1.6085428,0.4021357,-9.9888243e-20,0.26667076,0.033333845,2.310683,1060.5878,0.11537038,0.00074698374,0.46730524,-60.505943,73.457352,7.8293285,-59.642384,-61.064564,73.23674,-5.611624e-16,-4.6338277e-20,15.10616,149.50293,198.1779,12.680158,2155.6316,8250.2754,7094.0933
354.0,-256.41592,223.26328,0.9224624,55.543678,-9.486073799999999e-23,7.6682801,1.5940251,0.39850628,-5.2213209e-25,0.26426411,0.033033013,2.2898285,1061.2506,0.13715929,-3.9764367e-13,0.25738731,-58.017406,73.456924,7.8295569,-59.641453,-61.627693,73.474548,-5.0325184e-21,-2.4221826e-25,14.799417,149.59619,198.48503,12.586943,2155.6265,8250.2715,7094.1021
354.39999,-256.41461,223.26395,0.93929392,55.540733,-7.005434e-18,7.6821504,1.6042578,0.40106446,4.0238372e-20,0.26596054,0.033245068,2.3045278,1060.787,0.12090905,3.2057637e-06,0.39204904,-59.880707,73.457664,7.8291602,-59.64307,-61.233501,73.308571,-3.7164984e-16,1.8666575e-20,15.013503,149.53117,198.27036,12.651911,2155.6377,8250.2764,7094.0859
354.79999,-256.41632,223.26305,0.94398063,55.549488,0.006468988,7.6958117,1.6095463,0.40238658,0.00017555423,0.26732588,0.033415735,2.319319,1060.2992,0.11253716,0.74868351,0.58450007,-62.40913,73.455444,7.8303375,-59.63826,-60.819908,73.131371,0.34319046,8.1441256e-05,15.24129,149.46135,198.04401,12.721809,2155.5935,8250.2695,7094.1367
355.20001,-256.41479,223.26385,0.93465054,55.540806,5.0505152e-21,7.7052679,1.5999821,0.39999554,-8.032669400000001e-22,0.26525176,0.033156469,2.2983859,1060.9832,0.12559153,-1.8259901e-09,0.32907569,-59.349422,73.457649,7.8291698,-59.643032,-61.40012,73.379028,2.6793817e-19,-3.7263535000000003e-22,14.922652,149.55881,198.36125,12.624277,2155.6382,8250.2754,7094.0859
355.60001,-256.41522,223.2636,0.94759119,55.543079,-3.1384218e-17,7.7191381,1.6102526,0.40256315,-2.5147813e-19,0.26695451,0.033369314,2.3131394,1060.5068,0.11204381,0.0058811042,0.5015071,-60.880516,73.457077,7.8294754,-59.641785,-60.995914,73.207436,-1.6649844e-15,-1.1666126e-19,15.143971,149.49141,198.14029,12.691703,2155.6267,8250.2734,7094.0991
356.0,-256.41547,223.2635,0.92773813,55.54237,-4.7077743999999994e-18,7.728385,1.595717,0.39892924,2.7735263e-20,0.26454481,0.033068102,2.2922592,1061.1755,0.13229308,6.4175804e-11,0.27553833,-58.584919,73.45726,7.8293805,-59.642174,-61.563889,73.447884,-2.4975518e-16,1.2866417e-20,14.833871,149.58577,198.45033,12.597347,2155.6321,8250.2734,7094.0947
356.39999,-256.41461,223.26392,0.94117004,55.541031,7.3285291e-18,7.7422552,1.6059592,0.40148979,-5.1361938e-20,0.26624292,0.033280365,2.3069723,1060.7083,0.1189687,2.8065817e-05,0.42025575,-60.100163,73.457596,7.8292003,-59.64291,-61.166748,73.280228,3.8879053000000006e-16,-2.3826814999999998e-20,15.05005,149.52003,198.23386,12.663047,2155.636,8250.2764,7094.0879
356.79999,-256.41663,223.26289,0.88480556,55.547852,1.8308055000000002e-26,7.7515025,1.5914623,0.39786556,-2.0414939000000002e-26,0.26383963,0.032979954,2.2861474,1061.3602,0.16921082,7.0317108e-13,0.23098788,-53.603374,73.455872,7.8301182,-59.63916,-61.720867,73.512947,9.7127247e-25,-9.4706311e-27,14.749217,149.61113,198.5359,12.572035,2155.605,8250.2686,7094.1265
357.20001,-256.41464,223.26392,0.93657631,55.540649,-1.9912833e-18,7.7653728,1.6016803,0.40042007,1.2422984e-20,0.26553369,0.033191711,2.3008258,1060.9054,0.12366551,-1.7039548e-08,0.35306805,-59.568115,73.457687,7.8291488,-59.64312,-61.334114,73.351158,-1.0564086000000001e-16,5.7630182000000004e-21,14.958579,149.54788,198.32527,12.635202,2155.6384,8250.2764,7094.0854
357.60001,-256.41559,223.26341,0.9518432,55.544559,7.0517372e-17,7.779243,1.6119612,0.40299031,-1.9325847e-13,0.26723811,0.033404764,2.3155944,1060.4257,0.10718627,0.044184294,0.53771651,-61.429779,73.456703,7.8296752,-59.640968,-60.927097,73.177925,3.7410629e-15,-8.9653328e-14,15.18196,149.47977,198.10255,12.703349,2155.6196,8250.2725,7094.1079
358.0,-256.41513,223.26367,0.93109173,55.541542,-6.3208561e-20,7.7884898,1.5974109,0.39935273,3.7893796000000005e-22,0.26482591,0.033103239,2.2946928,1061.0995,0.12906814,4.4011692e-10,0.2956523,-58.953224,73.457466,7.8292689,-59.642628,-61.499184,73.420723,-3.3533183999999995e-18,1.7578944000000002e-22,14.868889,149.57513,198.41516,12.60796,2155.6355,8250.2744,7094.0903
358.39999,-256.41479,223.26382,0.94330913,55.541641,-1.5599054000000002e-16,7.8023605,1.6076646,0.40191615,9.6827022e-19,0.26652583,0.033315729,2.3094223,1060.6287,0.11670863,0.000263856,0.450959,-60.355167,73.457443,7.8292823,-59.642574,-61.099163,73.25148,-8.2755551e-15,4.4918135e-19,15.087139,149.50874,198.19687,12.674355,2155.6331,8250.2754,7094.0913
358.79999,-256.41614,223.26314,0.9176991,55.544624,9.0989898e-22,7.8116074,1.5931541,0.39828852,-2.0958362e-23,0.26412025,0.033015031,2.2885778,1061.2887,0.14148629,1.4070611e-12,0.24809901,-57.505783,73.456696,7.8296843,-59.640934,-61.660038,73.487999,4.827164e-20,-9.722651500000001e-24,14.781977,149.60143,198.50264,12.581707,2155.6221,8250.2705,7094.1074
359.20001,-256.41458,223.26393,0.93837887,55.540642,3.5614749999999995e-19,7.8254776,1.603381,0.40084526,-6.478477300000001e-21,0.26581573,0.033226967,2.3032691,1060.8274,0.12184925,6.8153111e-07,0.37830463,-59.774227,73.457695,7.8291478,-59.643124,-61.267776,73.32309,1.8894211e-17,-3.0053641e-21,14.99477,149.53688,198.28908,12.646211,2155.6382,8250.2764,7094.0854
359.60001,-256.41605,223.26317,0.95730799,55.54673,-2.6213856e-10,7.8393478,1.6136734,0.40341836,1.2970334e-06,0.26752087,0.033440109,2.3180542,1060.3433,0.10051022,0.33255023,0.5767743,-62.37289,73.456154,7.829967,-59.639778,-60.857288,73.147842,-1.3906882e-08,6.0170163e-07,15.220587,149.4679,198.0643,12.715246,2155.6089,8250.2705,7094.1206
360.0,-256.41486,223.26379,0.93355864,55.540955,-1.8872057e-18,7.8485947,1.5991077,0.39977694,1.0291994e-20,0.26510724,0.033138406,2.2971303,1061.0228,0.12667815,7.1099626e-10,0.31721348,-59.226063,73.457619,7.8291903,-59.642952,-61.433922,73.39328,-1.0011937e-16,4.7744542e-21,14.904288,149.56439,198.37964,12.618697,2155.6377,8250.2754,7094.0869
360.39999,-256.4151,223.26366,0.94597071,55.542553,-3.9445633e-17,7.8624654,1.6093739,0.40234348,2.3041468e-19,0.26680937,0.033351172,2.311878,1060.5481,0.11383538,0.0021129723,0.48428559,-60.678722,73.457214,7.8294053,-59.642075,-61.030827,73.222359,-2.0926559e-15,1.0688975e-19,15.124732,149.49728,198.15944,12.685822,2155.6294,8250.2744,7094.0962
360.79999,-256.41568,223.26337,0.92539138,55.542984,6.211563e-21,7.8717122,1.5948466,0.39871165,-2.1489263e-22,0.26440096,0.03305012,2.2910094,1061.2141,0.13448349,8.31677e-12,0.26583788,-58.331692,73.457108,7.829464,-59.641834,-61.596657,73.461594,3.2953366e-19,-9.9689034e-23,14.816168,149.59113,198.46815,12.591994,2155.6296,8250.2725,7094.0981
361.20001,-256.41458,223.26392,0.94018424,55.540855,-1.3285736e-19,7.8855824,1.6050839,0.40127099,5.318052400000001e-22,0.26609814,0.033262268,2.3057153,1060.7487,0.11998869,9.3955687e-06,0.40551454,-59.984852,73.457642,7.8291764,-59.643005,-61.201,73.294777,-7.0483018e-18,2.4670445e-22,15.031288,149.52576,198.25258,12.657328,2155.637,8250.2764,7094.0864
361.60001,-256.41656,223.26291,0.76517254,55.553654,0.02243053,7.8973918,1.599085,0.39977124,0.00049712986,0.26553166,0.033191457,2.320507,1060.2556,0.24998605,0.88110501,0.47084817,-61.27364,73.454384,7.8308973,-59.635967,-60.78278,73.114685,1.1899766,0.00023062575,15.261866,149.45467,198.02403,12.728496,2155.5696,8250.2686,7094.1621
362.0,-256.41464,223.2639,0.9355827,55.540642,-1.7095758999999999e-18,7.9086995,1.600805,0.40020126,9.909433900000001e-21,0.26538876,0.033173595,2.2995687,1060.9457,0.12466183,-5.3743028e-09,0.33999476,-59.455051,73.457695,7.8291478,-59.643124,-61.368347,73.365608,-9.069582100000001e-17,4.5969831e-21,14.939937,149.55354,198.34392,12.629537,2155.6384,8250.2764,7094.0854
362.39999,-256.41528,223.26355,0.94940639,55.54364,-3.9367211e-15,7.9225698,1.6110795,0.40276986,-1.5693427e-15,0.26709199,0.033386499,2.314328,1060.4679,0.11000057,0.015332359,0.51836336,-61.110905,73.45694,7.8295512,-59.641476,-60.962982,73.193314,-2.0884955e-13,-7.280225900000001e-16,15.162138,149.48584,198.12221,12.697275,2155.6238,8250.2734,7094.1025
362.79999,-256.41519,223.26363,0.92949891,55.541832,9.319253500000001e-21,7.9318166,1.5965364,0.3991341,-9.6500913e-23,0.26468095,0.033085119,2.2934365,1061.139,0.13058467,1.8742692e-10,0.28500292,-58.779369,73.457397,7.8293085,-59.642467,-61.532951,73.434891,4.9440177e-19,-4.4766834e-23,14.850602,149.58069,198.43349,12.602422,2155.634,8250.2744,7094.0918
363.20001,-256.41458,223.2639,0.9421578,55.541206,-6.8382922e-17,7.9456868,1.606784,0.401696,3.9547859e-19,0.2663798,0.033297475,2.3081572,1060.67,0.11793073,8.5523148e-05,0.43476957,-60.217346,73.45755,7.8292236,-59.642815,-61.134369,73.266449,-3.6278269e-15,1.8346269999999997e-19,15.067806,149.51462,198.21611,12.668465,2155.635,8250.2764,7094.0889
363.60001,-256.41629,223.26303,0.90958875,55.545811,1.8794648e-21,7.9549336,1.5922805,0.39807013,-2.899072e-23,0.26397535,0.032996919,2.287323,1061.3265,0.14857529,-1.2230545e-11,0.23911348,-56.624119,73.456398,7.829844,-59.640282,-61.692387,73.50135,9.970869999999999e-20,-1.3448928e-23,14.76455,149.60663,198.52025,12.576517,2155.6157,8250.2695,7094.1147
364.0,-256.41455,223.26395,0.93744713,55.540562,-3.3305527999999996e-18,7.9688044,1.6025033,0.40062582,2.1568339e-20,0.26567021,0.033208776,2.3020082,1060.8678,0.12278903,7.2137167e-09,0.364941,-59.667606,73.457718,7.8291368,-59.643169,-61.302185,73.337646,-1.7669131e-16,1.0005545e-20,14.975987,149.54259,198.30783,12.6405,2155.6384,8250.2764,7094.085
364.39999,-256.41571,223.26332,0.95461178,55.545429,2.3329901e-14,7.9826746,1.6127894,0.40319735,3.2509853e-10,0.26737547,0.033421934,2.3167841,1060.386,0.10389104,0.11719858,0.55622619,-61.813984,73.45649,7.829792,-59.640495,-60.893616,73.163513,1.2376896e-12,1.5081474e-10,15.200475,149.47408,198.08418,12.709045,2155.6152,8250.2715,7094.1128
364.79999,-256.41495,223.26373,0.9323768,55.541222,-2.2880873e-19,7.9919214,1.5982327,0.39955819,6.712876600000001e-22,0.26496223,0.033120278,2.2958734,1061.0624,0.12782769,-5.2269911e-10,0.30614525,-59.094906,73.45755,7.829226,-59.642807,-61.46756,73.407433,-1.213868e-17,3.1141038e-22,14.88603,149.56993,198.39795,12.613159,2155.6367,8250.2754,7094.0884
365.20001,-256.41486,223.26376,0.94448,55.541988,-2.2236656000000003e-16,8.0057917,1.6084915,0.40212288,1.073115e-18,0.2666629,0.033332862,2.3106101,1060.5898,0.11545571,0.00069486548,0.46629739,-60.496346,73.457359,7.829329,-59.642384,-61.066299,73.237473,-1.1796912e-14,4.9781932e-19,15.105206,149.50323,198.17885,12.679868,2155.6316,8250.2754,7094.0933
365.60001,-256.4158,223.26328,0.92235547,55.543663,-4.955297e-18,8.0150385,1.5939717,0.39849293,2.8767765e-20,0.2642557,0.033031963,2.2897522,1061.2531,0.1374273,2.8571735e-11,0.25628209,-57.997105,73.45694,7.829555,-59.641464,-61.629833,73.475418,-2.6288665000000003e-16,1.3345432e-20,14.798261,149.59653,198.48618,12.586603,2155.6262,8250.2715,7094.1021
366.0,-256.41452,223.26395,0.93924046,55.540668,-2.9920718e-17,8.0289087,1.6042043,0.40105107,1.7753506e-19,0.26595208,0.03324401,2.3044515,1060.7894,0.12096596,2.7378715e-06,0.39122313,-59.874279,73.457695,7.8291512,-59.643112,-61.235668,73.309479,-1.5873433e-15,8.2358483e-20,15.012319,149.53152,198.27151,12.651556,2155.6377,8250.2764,7094.0854
366.39999,-256.41629,223.26302,0.94421995,55.549526,0.0063818912,8.0425758,1.6095607,0.40239018,0.00017373834,0.26732406,0.033415508,2.3192461,1060.3013,0.11233355,0.74719924,0.58479744,-62.415184,73.455444,7.8303428,-59.638241,-60.821583,73.13208,0.33856982,8.0598846e-05,15.24036,149.46162,198.04494,12.721528,2155.5933,8250.2695,7094.1372
366.79999,-256.41479,223.26381,0.93458867,55.540863,-2.0325252e-18,8.0520258,1.5999317,0.39998293,1.1450239999999999e-20,0.26524389,0.033155486,2.2983141,1060.9851,0.12565428,-7.3862794e-10,0.32837316,-59.342339,73.457642,7.8291779,-59.643002,-61.401756,73.379715,-1.0782882000000001e-16,5.3117637e-21,14.921764,149.55908,198.36214,12.624008,2155.6379,8250.2754,7094.0864
367.20001,-256.41519,223.26358,0.94747847,55.543079,-9.879174e-16,8.065896,1.6102016,0.4025504,1.2249955e-17,0.26694646,0.033368308,2.3130667,1060.509,0.11216944,0.0055102459,0.50034195,-60.866386,73.457085,7.8294754,-59.641788,-60.997753,73.208214,-5.2410645e-14,5.682781299999999e-18,15.142957,149.49171,198.1413,12.691397,2155.6267,8250.2734,7094.0996
367.60001,-256.41547,223.26346,0.92763311,55.54245,-1.8585499e-18,8.0751429,1.5956672,0.39891681,1.1008893e-20,0.26453689,0.033067111,2.2921882,1061.1775,0.13237087,3.3122517e-13,0.27511722,-58.574997,73.457245,7.829392,-59.642132,-61.565521,73.448555,-9.8599142e-17,5.1070377000000004e-21,14.832988,149.58603,198.45122,12.597084,2155.6318,8250.2725,7094.0952
368.0,-256.41461,223.26389,0.9411214,55.54108,2.510662e-21,8.0890141,1.6059099,0.40147749,-9.4366533e-21,0.26623496,0.033279371,2.3069017,1060.7102,0.11901823,2.5233387e-05,0.41955516,-60.094555,73.457588,7.8292065,-59.642887,-61.168411,73.28093,1.3319475e-19,-4.3776656e-21,15.049137,149.52031,198.23476,12.662771,2155.6357,8250.2764,7094.0879
368.39999,-256.41663,223.26285,0.88136709,55.548069,-1.1510289e-26,8.0982609,1.5914134,0.39785334,-9.624951200000001e-27,0.2638317,0.032978963,2.2860773,1061.3619,0.17198579,6.5567766e-13,0.23050374,-53.108814,73.455826,7.8301477,-59.639042,-61.722271,73.513496,-6.1063982e-25,-4.4650837e-27,14.748462,149.61133,198.53668,12.571827,2155.6038,8250.2686,7094.1279
368.79999,-256.41455,223.26392,0.93649942,55.5406,-4.2323122e-18,8.1121311,1.6016291,0.40040728,2.6196232999999998e-20,0.26552528,0.03319066,2.3007524,1060.9078,0.12374297,-6.0202812e-09,0.35182589,-59.559368,73.45771,7.8291421,-59.64315,-61.336262,73.352043,-2.2453112e-16,1.2152425e-20,14.957409,149.54823,198.32642,12.634853,2155.6384,8250.2764,7094.085
369.20001,-256.41547,223.26344,0.95165753,55.544445,-2.449192e-14,8.1260014,1.6119092,0.40297729,-1.6852544e-14,0.26722947,0.033403683,2.3155196,1060.4282,0.10740372,0.041065022,0.53635609,-61.405025,73.456741,7.8296595,-59.641037,-60.92942,73.178902,-1.2993367e-12,-7.8179574e-15,15.180676,149.48015,198.10381,12.702964,2155.6199,8250.2725,7094.1074
