Time,X,ES,k1,k2,k3,k4,A,B,V,value,default,Reaction1,Reaction2,Reaction6,Reaction7
6.3100000000000005,5.048360364243799,-3.0483603642438006,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525098403628784,0.05980907032224069,12.5,14.89266307451921
6.32,5.048360737631887,-3.048360737631888,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452510247955754,0.0598090875880653,12.5,14.892664176014067
6.33,5.048361103975594,-3.0483611039755956,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45251064785897,0.05980910452815417,12.5,14.892665256728003
6.34,5.048361463407822,-3.048361463407823,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525110402176016,0.05980912114865255,12.5,14.892666317053077
6.3500000000000005,5.048361816058963,-3.048361816058964,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525114251739826,0.05980913745558976,12.5,14.892667357373943
6.36,5.04836216205695,-3.048362162056951,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525118028677646,0.059809153454881345,12.5,14.892668378068004
6.37,5.048362501527302,-3.0483625015273033,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525121734359643,0.05980916915233133,12.5,14.892669379505543
6.38,5.0483628345931715,-3.0483628345931724,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452512537013012,0.0598091845536342,12.5,14.892670362049858
6.390000000000001,5.048363161375385,-3.048363161375386,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525128937308027,0.05980919966437699,12.5,14.892671326057387
6.4,5.048363481992492,-3.048363481992493,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525132437187445,0.059809214490041396,12.5,14.892672271877853
6.41,5.048363796560804,-3.048363796560805,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525135871038013,0.05980922903600561,12.5,14.892673199854373
6.42,5.048364105194438,-3.048364105194439,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525139240105447,0.05980924330754643,12.5,14.892674110323593
6.43,5.048364408005359,-3.048364408005359,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525142545611924,0.05980925730984107,12.5,14.892675003615809
6.44,5.048364705103418,-3.048364705103418,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45251457887566,0.059809271047969084,12.5,14.892675880055084
6.45,5.048364996596395,-3.0483649965963955,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452514897071599,0.05980928452691419,12.5,14.892676739959366
6.46,5.048365282590037,-3.0483652825900376,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525152092644418,0.05980929775156611,12.5,14.89267758364061
6.47,5.048365563188095,-3.0483655631880953,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525155155674425,0.0598093107267223,12.5,14.89267841140488
6.48,5.048365838492362,-3.0483658384923626,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525158160917195,0.059809323457089704,12.5,14.89267922355247
6.49,5.048366108602712,-3.0483661086027127,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525161109462936,0.05980933594728649,12.5,14.892680020378002
6.5,5.048366373617134,-3.0483663736171347,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525164002381294,0.05980934820184364,12.5,14.892680802170547
6.51,5.048366633631769,-3.048366633631769,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452516684072175,0.05980936022520675,12.5,14.89268156921372
6.5200000000000005,5.048366888740942,-3.0483668887409423,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525169625513947,0.059809372021737445,12.5,14.892682321785779
6.53,5.048367139037201,-3.048367139037202,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452517235776815,0.059809383595715145,12.5,14.892683060159744
6.54,5.048367384611348,-3.0483673846113484,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452517503847553,0.05980939495133852,12.5,14.892683784603477
6.55,5.048367625552469,-3.04836762555247,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452517766860857,0.05980940609272699,12.5,14.892684495379784
6.5600000000000005,5.048367861947972,-3.048367861947974,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525180249121403,0.059809417023922284,12.5,14.89268519274652
6.57,5.048368093883616,-3.0483680938836186,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525182780950177,0.0598094277488899,12.5,14.89268587695667
6.58,5.048368321443541,-3.0483683214435437,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525185265013363,0.05980943827152053,12.5,14.892686548258448
6.59,5.048368544710299,-3.048368544710302,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45251877022121,0.05980944859563137,12.5,14.892687206895383
6.6000000000000005,5.048368763764886,-3.0483687637648895,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452519009343054,0.05980945872496775,12.5,14.892687853106414
6.61,5.048368978686769,-3.048368978686773,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525192439536148,0.05980946866320421,12.5,14.89268848712597
6.62,5.048369189553917,-3.0483691895539207,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525194741380023,0.05980947841394608,12.5,14.892689109184055
6.63,5.048369396442825,-3.04836939644283,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525196999797205,0.05980948798073056,12.5,14.892689719506336
6.640000000000001,5.04836959942855,-3.048369599428554,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452519921560699,0.05980949736702821,12.5,14.892690318314223
6.65,5.0483697985847265,-3.0483697985847313,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45252013896132,0.05980950657624403,12.5,14.892690905824944
6.66,5.048369993983605,-3.0483699939836106,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45252035226045,0.05980951561171886,12.5,14.892691482251635
6.67,5.048370185696071,-3.0483701856960774,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525205615354695,0.059809524476730484,12.5,14.892692047803411
6.68,5.048370373791673,-3.0483703737916796,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452520766862297,0.05980953317449488,12.5,14.892692602685438
6.69,5.048370558338647,-3.048370558338654,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525209683154174,0.05980954170816726,12.5,14.892693147099008
6.7,5.048370739403941,-3.0483707394039485,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525211659679145,0.05980955008084342,12.5,14.892693681241626
6.71,5.048370917053242,-3.0483709170532496,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45252135989149,0.05980955829556067,12.5,14.892694205307064
6.72,5.048371091350996,-3.0483710913510036,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525215501564936,0.05980956635529908,12.5,14.892694719485437
6.73,5.048371262360433,-3.0483712623604413,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452521736831949,0.05980957426298248,12.5,14.89269522396328
6.74,5.048371430143592,-3.0483714301436002,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525219199855757,0.05980958202147951,12.5,14.892695718923598
6.75,5.04837159476134,-3.0483715947613477,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452522099683818,0.05980958963360472,12.5,14.892696204545954
6.76,5.048371756273395,-3.0483717562734025,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525222759918637,0.05980959710211954,12.5,14.892696681006518
6.7700000000000005,5.04837191473835,-3.048371914738357,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452522448973673,0.05980960442973331,12.5,14.892697148478135
6.78,5.048372070213692,-3.0483720702136985,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452522618691999,0.05980961161910426,12.5,14.892697607130392
6.79,5.048372222755823,-3.048372222755829,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45252278520841,0.0598096186728405,12.5,14.89269805712968
6.8,5.048372372420081,-3.048372372420087,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525229485833133,0.05980962559350086,12.5,14.89269849863924
6.8100000000000005,5.048372519260761,-3.0483725192607665,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452523108875978,0.05980963238359599,12.5,14.892698931819247
6.82,5.048372663331133,-3.048372663331137,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525232661445533,0.05980963904558912,12.5,14.892699356826842
6.83,5.048372804683461,-3.0483728046834644,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452523420446091,0.059809645581897,12.5,14.89269977381621
6.84,5.048372943369024,-3.048372943369027,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452523571836568,0.05980965199489081,12.5,14.892700182938622
6.8500000000000005,5.048373079438134,-3.0483730794381363,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452523720370904,0.05980965828689698,12.5,14.892700584342496
6.86,5.048373212940152,-3.0483732129401546,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452523866102983,0.059809664460198045,12.5,14.892700978173451
6.87,5.048373343923511,-3.048373343923513,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525240090856726,0.0598096705170335,12.5,14.892701364574357
6.88,5.048373472435727,-3.0483734724357285,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525241493708436,0.05980967645960061,12.5,14.892701743685395
6.890000000000001,5.048373598523421,-3.048373598523422,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525242870093873,0.059809682290055136,12.5,14.892702115644092
6.9,5.048373722232334,-3.048373722232335,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525244220512343,0.059809688010512195,12.5,14.892702480585386
6.91,5.0483738436073455,-3.0483738436073455,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452524554545375,0.05980969362304702,12.5,14.89270283864167
6.92,5.0483739626924855,-3.0483739626924855,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452524684539873,0.0598096991296956,12.5,14.892703189942834
6.93,5.048374079530956,-3.0483740795309555,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525248120818888,0.059809704532455654,12.5,14.89270353461632
6.94,5.0483741941651425,-3.0483741941651417,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452524937217689,0.059809709833287115,12.5,14.892703872787171
6.95,5.048374306636632,-3.0483743066366302,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452525059992671,0.05980971503411298,12.5,14.892704204578065
6.96,5.048374416986224,-3.0483744169862224,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452525180451373,0.059809720136819906,12.5,14.892704530109363
6.97,5.048374525253953,-3.0483745252539505,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452525298637495,0.05980972514325906,12.5,14.892704849499163
6.98,5.048374631479094,-3.048374631479091,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45252541459391,0.05980973005524658,12.5,14.892705162863328
6.99,5.048374735700183,-3.04837473570018,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525255283626857,0.05980973487456444,12.5,14.892705470315542
7.0,5.04837483795503,-3.0483748379550253,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452525639985093,0.059809739602960904,12.5,14.89270577196734
7.01,5.048374938280728,-3.048374938280723,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525257495016257,0.05980974424215132,12.5,14.892706067928147
7.0200000000000005,5.048375036713673,-3.0483750367136677,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452525856952013,0.05980974879381858,12.5,14.892706358305336
7.03,5.048375133289575,-3.048375133289569,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452525962375235,0.059809753259614004,12.5,14.892706643204248
7.04,5.048375228043469,-3.048375228043462,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452526065809537,0.059809757641157583,12.5,14.892706922728234
7.05,5.048375321009727,-3.0483753210097206,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525261672924406,0.059809761940038814,12.5,14.892707196978696
7.0600000000000005,5.048375412222078,-3.0483754122220708,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525262668607626,0.05980976615781722,12.5,14.89270746605513
7.07,5.048375501713609,-3.0483755017136014,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525263645506232,0.05980977029602287,12.5,14.892707730055148
7.08,5.0483755895167866,-3.0483755895167786,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452526460397461,0.059809774356157024,12.5,14.892707989074522
7.09,5.048375675663462,-3.048375675663454,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525265544360466,0.059809778339692525,12.5,14.892708243207213
7.1000000000000005,5.0483757601848875,-3.0483757601848795,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525266467004947,0.0598097822480745,12.5,14.892708492545419
7.11,5.048375843111725,-3.0483758431117174,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452526737224276,0.0598097860827208,12.5,14.892708737179591
7.12,5.048375924474059,-3.0483759244740516,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525268260402306,0.05980978984502253,12.5,14.892708977198476
7.13,5.048376004301406,-3.0483760043013977,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525269131805785,0.059809793536344566,12.5,14.892709212689148
7.140000000000001,5.048376082622723,-3.048376082622715,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525269986769316,0.05980979715802599,12.5,14.892709443737035
7.15,5.048376159466424,-3.0483761594664163,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525270825603043,0.059809800711380603,12.5,14.892709670425953
7.16,5.0483762348603864,-3.0483762348603785,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525271648611295,0.0598098041976975,12.5,14.892709892838141
7.17,5.04837630883196,-3.0483763088319527,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525272456092617,0.0598098076182414,12.5,14.892710111054283
7.18,5.048376381407981,-3.0483763814079734,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452527324833995,0.05980981097425321,12.5,14.892710325153544
7.19,5.048376452614777,-3.0483764526147694,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45252740256407,0.05980981426695035,12.5,14.892710535213594
7.2,5.04837652247818,-3.048376522478173,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525274788276845,0.05980981749752732,12.5,14.892710741310632
7.21,5.048376591023535,-3.048376591023528,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452527553652505,0.0598098206671561,12.5,14.892710943519429
7.22,5.048376658275709,-3.0483766582757017,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452527627065676,0.059809823776986556,12.5,14.892711141913342
7.23,5.048376724259097,-3.0483767242590907,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45252769909383,0.05980982682814681,12.5,14.892711336564338
7.24,5.048376788997639,-3.0483767889976323,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525277697630967,0.05980982982174376,12.5,14.892711527543035
7.25,5.048376852514818,-3.0483768525148114,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525278390991123,0.059809832758863354,12.5,14.892711714918715
7.26,5.0483769148336775,-3.048376914833671,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525279071270303,0.05980983564057114,12.5,14.89271189875935
7.2700000000000005,5.048376975976825,-3.0483769759768182,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45252797387153,0.05980983846791252,12.5,14.892712079131634
7.28,5.048377035966441,-3.048377035966434,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525280393568236,0.059809841241913124,12.5,14.892712256101001
7.29,5.048377094824288,-3.0483770948242817,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525281036066677,0.05980984396357933,12.5,14.89271242973165
7.3,5.048377152571719,-3.048377152571713,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525281666443703,0.05980984663389844,12.5,14.892712600086572
7.3100000000000005,5.048377209229683,-3.0483772092296766,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525282284928,0.059809849253839184,12.5,14.892712767227565
7.32,5.0483772648187335,-3.0483772648187273,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525282891743934,0.05980985182435203,12.5,14.892712931215264
7.33,5.048377319359037,-3.0483773193590307,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452528348711164,0.05980985434636948,12.5,14.892713092109162
7.34,5.048377372870379,-3.0483773728703727,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525284071247104,0.05980985682080641,12.5,14.89271324996762
7.3500000000000005,5.0483774253721725,-3.048377425372166,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452528464436223,0.0598098592485605,12.5,14.89271340484791
7.36,5.048377476883463,-3.048377476883456,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452528520666493,0.05980986163051245,12.5,14.892713556806216
7.37,5.048377527422938,-3.048377527422931,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525285758359194,0.0598098639675264,12.5,14.892713705897666
7.38,5.048377577008931,-3.0483775770089245,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525286299645157,0.059809866260450095,12.5,14.892713852176346
7.390000000000001,5.048377625659431,-3.048377625659425,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525286830719195,0.059809868510115424,12.5,14.892713995695322
7.4,5.048377673392088,-3.0483776733920815,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452528735177395,0.05980987071733846,12.5,14.892714136506662
7.41,5.048377720224217,-3.0483777202242104,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525287862998453,0.0598098728829199,12.5,14.89271427466144
7.42,5.048377766172807,-3.0483777661728007,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525288364578164,0.05980987500764537,12.5,14.892714410209782
7.43,5.048377811254529,-3.0483778112545217,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525288856695044,0.059809877092285704,12.5,14.89271454320086
7.44,5.048377855485735,-3.0483778554857275,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525289339527614,0.059809879137597076,12.5,14.892714673682919
7.45,5.048377898882472,-3.0483778988824644,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452528981325104,0.0598098811443215,12.5,14.892714801703294
7.46,5.048377941460483,-3.0483779414604752,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525290278037164,0.05980988311318698,12.5,14.892714927308427
7.47,5.0483779832352145,-3.0483779832352065,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525290734054606,0.05980988504490773,12.5,14.892715050543883
7.48,5.048378024221821,-3.0483780242218126,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452529118146879,0.05980988694018454,12.5,14.892715171454372
7.49,5.048378064435171,-3.048378064435162,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525291620442036,0.05980988879970496,12.5,14.892715290083753
7.5,5.048378103889853,-3.048378103889844,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452529205113358,0.05980989062414357,12.5,14.892715406475066
7.51,5.04837814260018,-3.048378142600171,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452529247369968,0.05980989241416224,12.5,14.892715520670532
7.5200000000000005,5.048378180580196,-3.048378180580186,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525292888293615,0.05980989417041031,12.5,14.892715632711578
7.53,5.048378217843677,-3.0483782178436676,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525293295065786,0.05980989589352489,12.5,14.892715742638847
7.54,5.048378254404143,-3.048378254404134,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525293694163772,0.0598098975841311,12.5,14.892715850492221
7.55,5.048378290274856,-3.0483782902748473,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452529408573235,0.05980989924284225,12.5,14.892715956310827
7.5600000000000005,5.04837832546883,-3.0483783254688217,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525294469913566,0.05980990087026006,12.5,14.89271606013305
7.57,5.048378359998832,-3.048378359998824,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45252948468468,0.059809902466974915,12.5,14.892716161996555
7.58,5.048378393877389,-3.048378393877381,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525295216668788,0.05980990403356608,12.5,14.892716261938299
7.59,5.04837842711679,-3.0483784271167824,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452529557951369,0.05980990557060185,12.5,14.892716359994532
7.6000000000000005,5.048378459729095,-3.048378459729087,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452529593551314,0.05980990707863983,12.5,14.892716456200832
7.61,5.048378491726134,-3.048378491726125,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525296284796285,0.05980990855822707,12.5,14.892716550592096
7.62,5.048378523119514,-3.0483785231195055,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452529662748983,0.05980991000990035,12.5,14.892716643202569
7.63,5.0483785539206245,-3.048378553920616,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525296963718084,0.05980991143418626,12.5,14.892716734065843
7.640000000000001,5.0483785841406394,-3.0483785841406306,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525297293603048,0.05980991283160154,12.5,14.892716823214887
7.65,5.048378613790521,-3.0483786137905122,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525297617264377,0.05980991420265308,12.5,14.892716910682038
7.66,5.048378642881026,-3.048378642881017,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452529793481949,0.05980991554783831,12.5,14.89271699649903
7.67,5.048378671422707,-3.0483786714226984,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452529824638359,0.05980991686764517,12.5,14.892717080696988
7.68,5.048378699425919,-3.04837869942591,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525298552069703,0.0598099181625525,12.5,14.892717163306463
7.69,5.048378726900821,-3.0483787269008116,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525298851988717,0.05980991943303003,12.5,14.892717244357423
7.7,5.048378753857379,-3.0483787538573694,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525299146249444,0.05980992067953865,12.5,14.892717323879268
7.71,5.048378780305373,-3.048378780305363,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525299434958625,0.05980992190253059,12.5,14.892717401900851
7.72,5.048378806254397,-3.048378806254387,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525299718221008,0.05980992310244948,12.5,14.892717478450471
7.73,5.0483788317138645,-3.0483788317138547,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452529999613933,0.059809924279730614,12.5,14.8927175535559
7.74,5.048378856693012,-3.0483788566930023,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525300268814436,0.059809925434801105,12.5,14.892717627244387
7.75,5.048378881200901,-3.048378881200892,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530053634524,0.05980992656807995,12.5,14.89271769954266
7.76,5.048378905246423,-3.048378905246414,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530079882878,0.059809927679978316,12.5,14.89271777047695
7.7700000000000005,5.048378928838301,-3.048378928838291,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525301056360305,0.05980992877089957,12.5,14.892717840072988
7.78,5.048378951985092,-3.0483789519850824,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525301309033205,0.059809929841239395,12.5,14.892717908356023
7.79,5.048378974695194,-3.0483789746951846,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525301556939167,0.059809930891386136,12.5,14.892717975350823
7.8,5.0483789969768464,-3.0483789969768367,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525301800168124,0.05980993192172076,12.5,14.892718041081698
7.8100000000000005,5.048379018838131,-3.0483790188381215,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525302038808303,0.05980993293261701,12.5,14.892718105572486
7.82,5.048379040286979,-3.04837904028697,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530227294628,0.05980993392444164,12.5,14.892718168846589
7.83,5.048379061331172,-3.0483790613311625,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525302502666997,0.059809934897554456,12.5,14.892718230926958
7.84,5.048379081978344,-3.048379081978334,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525302728053795,0.05980993585230848,12.5,14.892718291836115
7.8500000000000005,5.048379102235985,-3.0483791022359745,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530294918843,0.05980993678905005,12.5,14.892718351596155
7.86,5.048379122111443,-3.048379122111433,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530316615112,0.059809937708118995,12.5,14.892718410228758
7.87,5.04837914161193,-3.04837914161192,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530337902057,0.0598099386098487,12.5,14.892718467755195
7.88,5.048379160744519,-3.0483791607445094,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525303587874014,0.059809939494566346,12.5,14.892718524196331
