T,H17,H17INF,H18,H18INF,HKA,HKAINF,M17,M17INF,M18,M18INF,N,NKA,NKAINF,NKINF,S17,S17INF,V
37.900002,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0803443e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
38.0,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0803812e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
38.099998,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0804173e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
38.200001,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0804526e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
38.299999,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0804873e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
38.400002,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0805214e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
38.5,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0805546e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
38.599998,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0805873e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
38.700001,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0806194e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
38.799999,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0806507e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
38.900002,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0806817e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
39.0,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0807118e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
39.099998,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0807416e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
39.200001,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0807706e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
39.299999,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.080799e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
39.400002,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0808272e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
39.5,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0808545e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
39.599998,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0808815e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
39.700001,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0809079e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
39.799999,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0809338e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
39.900002,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0809591e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
40.0,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0809841e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
40.099998,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0810082e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
40.200001,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0810324e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
40.299999,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0810557e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
40.400002,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0810787e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
40.5,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0811015e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
40.599998,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0811236e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
40.700001,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0811452e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
40.799999,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0811665e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
40.900002,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0811873e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
41.0,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0812078e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
41.099998,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0812279e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
41.200001,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0812475e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
41.299999,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0812669e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
41.400002,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0812859e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
41.5,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0813044e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
41.599998,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0813226e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
41.700001,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0813405e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
41.799999,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0813581e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
41.900002,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0813752e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
42.0,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0813922e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
42.099998,0.41886953,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0814087e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
42.200001,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0814249e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
42.299999,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0814408e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
42.400002,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0814562e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
42.5,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0814715e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
42.599998,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0814866e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
42.700001,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0815013e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
42.799999,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0815156e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
42.900002,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0815298e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
43.0,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0815437e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
43.099998,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0815573e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
43.200001,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0815707e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
43.299999,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0815838e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
43.400002,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0815966e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
43.5,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0816091e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
43.599998,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0816213e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
43.700001,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0816335e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
43.799999,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0816454e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
43.900002,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0816571e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
44.0,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0816685e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
44.099998,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0816796e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
44.200001,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0816906e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
44.299999,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0817014e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
44.400002,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.081712e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
44.5,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0817222e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
44.599998,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0817324e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
44.700001,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0817424e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
44.799999,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.081752e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
44.900002,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0817617e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
45.0,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0817711e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
45.099998,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0817802e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
45.200001,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0817893e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
45.299999,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0817981e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
45.400002,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0818069e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
45.5,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0818154e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
45.599998,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0818236e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
45.700001,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0818319e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
45.799999,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0818398e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
45.900002,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0818478e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
46.0,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0818555e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
46.099998,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0818632e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
46.200001,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0818705e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
46.299999,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0818779e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
46.400002,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.081885e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
46.5,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0818919e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
46.599998,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.081899e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
46.700001,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0819055e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
46.799999,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.081912e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
46.900002,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0819186e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
47.0,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0819251e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
47.099998,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0819314e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
47.200001,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0819373e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
47.299999,0.41886955,0.41886976,0.99981022,0.99981022,0.97350389,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0819433e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
