Time,R,S,Ep,E,k0,k2,k3,J3,k4,J4,Et,Km3,Km4,env,r0,r2,r3,r4
6.54,0.7387426774095492,0.0,0.979698167822125,0.020301832177874984,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020301832177874984,0.0,0.49494795467692665,0.49494795467692665
6.55,0.7389456248047417,0.0,0.9797150433732267,0.02028495662677337,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02028495662677337,0.0,0.4949480408189426,0.4949480408189426
6.5600000000000005,0.739148403561009,0.0,0.9797318769170074,0.020268123082992605,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020268123082992605,0.0,0.4949481267436036,0.4949481267436036
6.57,0.7393510140823242,0.0,0.9797486686261445,0.020251331373855434,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020251331373855434,0.0,0.4949482124518132,0.49494821245181325
6.58,0.739553456770893,0.0,0.9797654186723145,0.02023458132768549,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02023458132768549,0.0,0.49494829794446943,0.4949482979444694
6.59,0.7397557320271715,0.0,0.9797821272262007,0.020217872773799266,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020217872773799266,0.0,0.49494838322246515,0.49494838322246515
6.6000000000000005,0.7399578402498834,0.0,0.979798794457502,0.0202012055424981,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0202012055424981,0.0,0.49494846828668804,0.49494846828668804
6.61,0.7401597818360383,0.0,0.9798154205349398,0.020184579465060283,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020184579465060283,0.0,0.49494855313802066,0.49494855313802066
6.62,0.7403615571809484,0.0,0.9798320056262668,0.020167994373733185,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020167994373733185,0.0,0.49494863777734033,0.49494863777734033
6.63,0.740563166678247,0.0,0.9798485498982745,0.020151450101725484,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020151450101725484,0.0,0.4949487222055194,0.49494872220551933
6.640000000000001,0.7407646107199054,0.0,0.9798650535168005,0.02013494648319942,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02013494648319942,0.0,0.49494880642342515,0.49494880642342515
6.65,0.7409658896962512,0.0,0.9798815166467368,0.020118483353263137,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020118483353263137,0.0,0.49494889043191986,0.4949488904319199
6.66,0.7411670039959851,0.0,0.9798979394520368,0.020102060547963117,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020102060547963117,0.0,0.4949489742318609,0.4949489742318609
6.67,0.7413679540061991,0.0,0.9799143220957234,0.02008567790427662,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02008567790427662,0.0,0.49494905782410076,0.4949490578241008
6.68,0.7415687401123943,0.0,0.9799306647398958,0.020069335260104182,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020069335260104182,0.0,0.49494914120948685,0.49494914120948685
6.69,0.7417693626984974,0.0,0.9799469675457377,0.020053032454262276,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020053032454262276,0.0,0.494949224388862,0.4949492243888621
6.7,0.7419698221468797,0.0,0.9799632306735241,0.0200367693264759,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0200367693264759,0.0,0.49494930736306414,0.4949493073630642
6.71,0.7421701188383737,0.0,0.9799794542826287,0.020020545717371337,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020020545717371337,0.0,0.4949493901329264,0.4949493901329264
6.72,0.7423702531522914,0.0,0.9799956385315312,0.020004361468468863,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.020004361468468863,0.0,0.4949494726992772,0.4949494726992772
6.73,0.7425702254664412,0.0,0.9800117835778244,0.019988216422175666,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019988216422175666,0.0,0.49494955506294036,0.49494955506294036
6.74,0.7427700361571462,0.0,0.9800278895782214,0.019972110421778645,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019972110421778645,0.0,0.494949637224735,0.49494963722473506
6.75,0.7429696855992614,0.0,0.9800439566885626,0.019956043311437403,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019956043311437403,0.0,0.49494971918547565,0.49494971918547565
6.76,0.7431691741661911,0.0,0.9800599850638227,0.01994001493617727,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01994001493617727,0.0,0.4949498009459723,0.4949498009459723
6.7700000000000005,0.7433685022299075,0.0,0.9800759748581177,0.019924025141882303,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019924025141882303,0.0,0.4949498825070303,0.49494988250703026
6.78,0.7435676701609669,0.0,0.9800919262247115,0.01990807377528847,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01990807377528847,0.0,0.4949499638694506,0.4949499638694506
6.79,0.7437666783285285,0.0,0.9801078393160232,0.01989216068397679,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01989216068397679,0.0,0.4949500450340298,0.49495004503402973
6.8,0.7439655271003712,0.0,0.9801237142836334,0.019876285716366567,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019876285716366567,0.0,0.49495012600155974,0.4949501260015598
6.8100000000000005,0.744164216842912,0.0,0.9801395512782913,0.019860448721708654,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019860448721708654,0.0,0.49495020677282825,0.4949502067728282
6.82,0.7443627479212227,0.0,0.9801553504499212,0.01984464955007884,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01984464955007884,0.0,0.49495028734861857,0.49495028734861857
6.83,0.744561120699048,0.0,0.9801711119476287,0.019828888052371218,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019828888052371218,0.0,0.4949503677297097,0.4949503677297097
6.84,0.7447593355388236,0.0,0.9801868359197085,0.01981316408029159,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01981316408029159,0.0,0.4949504479168763,0.49495044791687637
6.8500000000000005,0.7449573928016925,0.0,0.9802025225136489,0.019797477486351044,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019797477486351044,0.0,0.49495052791088895,0.49495052791088895
6.86,0.7451552928475238,0.0,0.9802181718761406,0.019781828123859455,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019781828123859455,0.0,0.49495060771251387,0.4949506077125139
6.87,0.7453530360349301,0.0,0.9802337841530809,0.01976621584691907,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01976621584691907,0.0,0.49495068732251307,0.4949506873225131
6.88,0.7455506227212846,0.0,0.9802493594895818,0.019750640510418197,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019750640510418197,0.0,0.4949507667416445,0.49495076674164457
6.890000000000001,0.7457480532627389,0.0,0.9802648980299751,0.019735101970024947,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019735101970024947,0.0,0.494950845970662,0.494950845970662
6.9,0.745945328014241,0.0,0.9802803999178191,0.019719600082180884,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019719600082180884,0.0,0.49495092501031535,0.49495092501031535
6.91,0.7461424473295525,0.0,0.9802958652959051,0.01970413470409491,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01970413470409491,0.0,0.4949510038613501,0.4949510038613501
6.92,0.7463394139845658,0.0,0.9803112944959412,0.019688705504058768,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019688705504058768,0.0,0.49495108252547504,0.494951082525475
6.93,0.7465362266452017,0.0,0.980326687526589,0.01967331247341092,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01967331247341092,0.0,0.49495116100275166,0.49495116100275166
6.94,0.7467328851698628,0.0,0.9803420444897247,0.01965795551027528,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01965795551027528,0.0,0.4949512392937167,0.4949512392937167
6.95,0.7469293899156944,0.0,0.9803573655256644,0.01964263447433554,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01964263447433554,0.0,0.4949513173991026,0.4949513173991026
6.96,0.7471257412388091,0.0,0.9803726507739894,0.01962734922601064,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01962734922601064,0.0,0.49495139531963805,0.4949513953196381
6.97,0.7473219394943037,0.0,0.980387900373551,0.01961209962644901,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01961209962644901,0.0,0.4949514730560479,0.49495147305604786
6.98,0.7475179850362743,0.0,0.9804031144624771,0.01959688553752288,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01959688553752288,0.0,0.4949515506090531,0.49495155060905316
6.99,0.7477138782178335,0.0,0.9804182931781775,0.019581706821822493,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019581706821822493,0.0,0.4949516279793708,0.49495162797937087
7.0,0.7479096193911258,0.0,0.9804334366573494,0.019566563342650577,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019566563342650577,0.0,0.4949517051677146,0.4949517051677146
7.01,0.748105208907344,0.0,0.9804485450359833,0.01955145496401665,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01955145496401665,0.0,0.494951782174794,0.494951782174794
7.0200000000000005,0.7483006471167459,0.0,0.9804636184493685,0.0195363815506315,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0195363815506315,0.0,0.49495185900131516,0.49495185900131516
7.03,0.7484959343686699,0.0,0.9804786570320984,0.019521342967901676,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019521342967901676,0.0,0.4949519356479804,0.4949519356479804
7.04,0.748691071011551,0.0,0.980493660918076,0.019506339081924007,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019506339081924007,0.0,0.4949520121154884,0.49495201211548834
7.05,0.7488860573929377,0.0,0.9805086302405198,0.019491369759480175,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019491369759480175,0.0,0.49495208840453425,0.49495208840453425
7.0600000000000005,0.7490808938595077,0.0,0.9805235651319687,0.019476434868031314,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019476434868031314,0.0,0.49495216451580953,0.49495216451580953
7.07,0.7492755807570841,0.0,0.9805384657242873,0.019461534275712702,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019461534275712702,0.0,0.49495224045000213,0.4949522404500022
7.08,0.7494701184306518,0.0,0.9805533321486716,0.019446667851328422,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019446667851328422,0.0,0.4949523162077965,0.49495231620779656
7.09,0.7496645072243734,0.0,0.9805681645356539,0.019431835464346122,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019431835464346122,0.0,0.4949523917898736,0.49495239178987366
7.1000000000000005,0.7498587474816056,0.0,0.9805829630151082,0.019417036984891778,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019417036984891778,0.0,0.49495246719691083,0.49495246719691083
7.11,0.7500528395449153,0.0,0.9805977277162554,0.019402272283744536,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019402272283744536,0.0,0.49495254242958225,0.49495254242958225
7.12,0.7502467837560959,0.0,0.9806124587676684,0.01938754123233154,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01938754123233154,0.0,0.4949526174885585,0.4949526174885585
7.13,0.750440580456183,0.0,0.9806271562972771,0.019372843702722863,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019372843702722863,0.0,0.4949526923745067,0.49495269237450673
7.140000000000001,0.7506342299854714,0.0,0.9806418204323736,0.01935817956762642,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01935817956762642,0.0,0.4949527670880907,0.49495276708809066
7.15,0.7508277326835304,0.0,0.980656451299617,0.019343548700382972,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019343548700382972,0.0,0.4949528416299711,0.49495284162997116
7.16,0.7510210888892208,0.0,0.9806710490250389,0.019328950974961095,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019328950974961095,0.0,0.494952916000805,0.49495291600080504
7.17,0.7512142989407106,0.0,0.9806856137340477,0.019314386265952277,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019314386265952277,0.0,0.49495299020124633,0.49495299020124633
7.18,0.751407363175491,0.0,0.980700145551434,0.019299854448566016,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019299854448566016,0.0,0.49495306423194585,0.4949530642319458
7.19,0.751600281930393,0.0,0.980714644601375,0.01928535539862492,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01928535539862492,0.0,0.49495313809355085,0.4949531380935509
7.2,0.7517930555416036,0.0,0.9807291110074402,0.01927088899255985,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01927088899255985,0.0,0.4949532117867056,0.49495321178670565
7.21,0.7519856843446817,0.0,0.9807435448925947,0.019256455107405205,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019256455107405205,0.0,0.49495328531205113,0.4949532853120512
7.22,0.7521781686745743,0.0,0.9807579463792059,0.01924205362079408,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01924205362079408,0.0,0.49495335867022533,0.4949533586702254
7.23,0.7523705088656328,0.0,0.9807723155890464,0.0192276844109536,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0192276844109536,0.0,0.4949534318618629,0.4949534318618629
7.24,0.7525627052516294,0.0,0.9807866526432998,0.019213347356700175,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019213347356700175,0.0,0.49495350488759554,0.49495350488759554
7.25,0.7527547581657728,0.0,0.9808009576625651,0.019199042337434892,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019199042337434892,0.0,0.49495357774805177,0.4949535777480517
7.26,0.7529466679407244,0.0,0.9808152307668611,0.01918476923313892,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01918476923313892,0.0,0.4949536504438571,0.49495365044385714
7.2700000000000005,0.7531384349086152,0.0,0.9808294720756312,0.01917052792436883,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01917052792436883,0.0,0.49495372297563395,0.49495372297563395
7.28,0.7533300594010612,0.0,0.9808436817077478,0.019156318292252148,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019156318292252148,0.0,0.49495379534400186,0.49495379534400186
7.29,0.75352154174918,0.0,0.9808578597815172,0.019142140218482796,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019142140218482796,0.0,0.4949538675495772,0.49495386754957715
7.3,0.7537128822836064,0.0,0.9808720064146834,0.01912799358531661,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01912799358531661,0.0,0.4949539395929735,0.49495393959297346
7.3100000000000005,0.7539040813345097,0.0,0.9808861217244331,0.01911387827556692,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01911387827556692,0.0,0.49495401147480145,0.49495401147480145
7.32,0.7540951392316088,0.0,0.9809002058273999,0.019099794172600094,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019099794172600094,0.0,0.4949540831956685,0.4949540831956685
7.33,0.7542860563041887,0.0,0.9809142588396688,0.0190857411603312,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0190857411603312,0.0,0.49495415475617954,0.4949541547561796
7.34,0.7544768328811169,0.0,0.9809282808767803,0.019071719123219647,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019071719123219647,0.0,0.49495422615693646,0.49495422615693646
7.3500000000000005,0.7546674692908597,0.0,0.9809422720537352,0.01905772794626485,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01905772794626485,0.0,0.4949542973985382,0.49495429739853825
7.36,0.7548579658614977,0.0,0.980956232484998,0.01904376751500198,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01904376751500198,0.0,0.49495436848158103,0.494954368481581
7.37,0.7550483229207425,0.0,0.9809701622845023,0.0190298377154977,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0190298377154977,0.0,0.4949544394066584,0.49495443940665845
7.38,0.7552385407959532,0.0,0.9809840615656541,0.019015938434345923,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019015938434345923,0.0,0.49495451017436093,0.4949545101743608
7.390000000000001,0.7554286198141515,0.0,0.9809979304413363,0.019002069558663685,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.019002069558663685,0.0,0.49495458078527643,0.49495458078527643
7.4,0.7556185603020391,0.0,0.9810117690239131,0.01898823097608691,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01898823097608691,0.0,0.4949546512399901,0.4949546512399901
7.41,0.755808362586013,0.0,0.9810255774252337,0.01897442257476636,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01897442257476636,0.0,0.4949547215390844,0.4949547215390844
7.42,0.7559980269921823,0.0,0.9810393557566365,0.018960644243363474,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018960644243363474,0.0,0.49495479168313894,0.49495479168313894
7.43,0.7561875538463838,0.0,0.9810531041289536,0.01894689587104636,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01894689587104636,0.0,0.4949548616727309,0.49495486167273084
7.44,0.7563769434741986,0.0,0.9810668226525142,0.018933177347485737,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018933177347485737,0.0,0.4949549315084346,0.4949549315084346
7.45,0.7565661962009682,0.0,0.9810805114371491,0.0189194885628509,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0189194885628509,0.0,0.4949550011908219,0.4949550011908219
7.46,0.7567553123518106,0.0,0.9810941705921942,0.018905829407805823,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018905829407805823,0.0,0.49495507072046196,0.494955070720462
7.47,0.7569442922516364,0.0,0.9811078002264949,0.01889219977350512,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01889219977350512,0.0,0.49495514009792135,0.49495514009792135
7.48,0.7571331362251653,0.0,0.9811214004484098,0.0188785995515902,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0188785995515902,0.0,0.4949552093237641,0.4949552093237641
7.49,0.757321844596942,0.0,0.9811349713658146,0.01886502863418534,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01886502863418534,0.0,0.4949552783985517,0.4949552783985517
7.5,0.7575104176913524,0.0,0.9811485130861062,0.018851486913893833,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018851486913893833,0.0,0.494955347322843,0.494955347322843
7.51,0.7576988558326399,0.0,0.9811620257162058,0.018837974283794186,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018837974283794186,0.0,0.49495541609719457,0.4949554160971946
7.5200000000000005,0.7578871593449213,0.0,0.9811755093625637,0.01882449063743626,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01882449063743626,0.0,0.4949554847221603,0.49495548472216033
7.53,0.7580753285522037,0.0,0.9811889641311624,0.018811035868837547,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018811035868837547,0.0,0.4949555531982917,0.49495555319829165
7.54,0.7582633637783998,0.0,0.9812023901275206,0.018797609872479394,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018797609872479394,0.0,0.4949556215261378,0.4949556215261378
7.55,0.7584512653473444,0.0,0.9812157874566967,0.018784212543303282,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018784212543303282,0.0,0.49495568970624526,0.49495568970624537
7.5600000000000005,0.7586390335828109,0.0,0.9812291562232929,0.01877084377670716,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01877084377670716,0.0,0.4949557577391583,0.4949557577391583
7.57,0.758826668808527,0.0,0.9812424965314582,0.01875750346854174,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01875750346854174,0.0,0.4949558256254187,0.49495582562541873
7.58,0.7590141713481915,0.0,0.9812558084848931,0.01874419151510686,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01874419151510686,0.0,0.4949558933655659,0.49495589336556584
7.59,0.7592015415254895,0.0,0.9812690921868521,0.01873090781314793,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01873090781314793,0.0,0.49495596096013705,0.494955960960137
7.6000000000000005,0.7593887796641094,0.0,0.9812823477401478,0.01871765225985227,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01871765225985227,0.0,0.4949560284096669,0.49495602840966696
7.61,0.7595758860877593,0.0,0.9812955752471544,0.01870442475284556,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01870442475284556,0.0,0.49495609571468796,0.49495609571468785
7.62,0.7597628611201821,0.0,0.9813087748098116,0.018691225190188353,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018691225190188353,0.0,0.49495616287573035,0.49495616287573035
7.63,0.7599497050851726,0.0,0.9813219465296275,0.018678053470372526,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018678053470372526,0.0,0.494956229893322,0.494956229893322
7.640000000000001,0.7601364183065932,0.0,0.9813350905076822,0.018664909492317777,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018664909492317777,0.0,0.4949562967679885,0.4949562967679884
7.65,0.7603229930231795,0.0,0.9813482062766595,0.018651793723340505,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018651793723340505,0.0,0.49495636349736366,0.4949563634973636
7.66,0.7605094211962976,0.0,0.9813612933525436,0.018638706647456378,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018638706647456378,0.0,0.49495643007899653,0.4949564300789964
7.67,0.7606957181574503,0.0,0.98137435289128,0.018625647108719924,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018625647108719924,0.0,0.4949564965187794,0.4949564965187794
7.68,0.7608818841891983,0.0,0.9813873849897559,0.018612615010244193,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018612615010244193,0.0,0.49495656281721634,0.4949565628172163
7.69,0.7610679195736628,0.0,0.9814003897444199,0.018599610255580084,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018599610255580084,0.0,0.4949566289748091,0.4949566289748092
7.7,0.7612538245925382,0.0,0.981413367251287,0.018586632748712993,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018586632748712993,0.0,0.494956694992057,0.494956694992057
7.71,0.761439599527107,0.0,0.9814263176059406,0.01857368239405946,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01857368239405946,0.0,0.49495676086945745,0.4949567608694574
7.72,0.7616252446582525,0.0,0.9814392409035361,0.018560759096463913,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018560759096463913,0.0,0.4949568266075052,0.4949568266075052
7.73,0.7618107602664734,0.0,0.9814521372388046,0.018547862761195306,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018547862761195306,0.0,0.49495689220669287,0.49495689220669287
7.74,0.7619961466318966,0.0,0.9814650067060561,0.018534993293943928,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018534993293943928,0.0,0.49495695766751113,0.49495695766751113
7.75,0.7621814040342917,0.0,0.9814778493991818,0.018522150600818136,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018522150600818136,0.0,0.49495702299044814,0.49495702299044814
7.76,0.7623665327530842,0.0,0.9814906654116589,0.01850933458834113,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01850933458834113,0.0,0.49495708817599,0.49495708817599005
7.7700000000000005,0.7625515330673696,0.0,0.9815034548365522,0.018496545163447783,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018496545163447783,0.0,0.49495715322462064,0.49495715322462064
7.78,0.7627364052559269,0.0,0.9815162177665185,0.01848378223348145,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01848378223348145,0.0,0.49495721813682186,0.49495721813682186
7.79,0.7629211495972323,0.0,0.9815289542938092,0.018471045706190844,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018471045706190844,0.0,0.4949572829130732,0.4949572829130733
7.8,0.763105766369473,0.0,0.9815416645102731,0.018458335489726908,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018458335489726908,0.0,0.4949573475538524,0.49495734755385246
7.8100000000000005,0.763290255850561,0.0,0.9815543485073603,0.01844565149263967,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.01844565149263967,0.0,0.49495741205963467,0.49495741205963467
7.82,0.7634746183181464,0.0,0.9815670063761248,0.018432993623875234,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018432993623875234,0.0,0.4949574764308935,0.4949574764308935
7.83,0.7636588540496317,0.0,0.9815796382072274,0.018420361792772667,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018420361792772667,0.0,0.49495754066810005,0.4949575406681001
7.84,0.7638429633221853,0.0,0.981592244090939,0.018407755909060963,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.018407755909060963,0.0,0.4949576047717236,0.4949576047717236
