Time,As,Bs,Asyn,Bsyn,nA,k1,k2,qA,QBs,QBsyn,TAh1,TBh1,Vs,Vsyn,t1,t2,default_compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
3.18,0.0059998106904265896,5.723900936964937e-09,1.3250846711567342e-07,6.320716757343959e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999432071279767e-09,6.868464406509e-20,5.776044255503624e-08,4.16693296160892e-08,0.0,1.7999432071279767e-09,6.868464406509e-20,5.510424717030104e-15,4.16693296160892e-08,3.9752540134702024e-14,1.675096977175996e-29,1.2756648664104063e-12,0.0,3.9752540134702024e-14,1.675096977175996e-29,6.084981943709674e-20
3.19,0.005999810095129486,5.741900312953071e-09,1.3292514721630623e-07,6.360531738445781e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999430285388458e-09,6.8900622925766e-20,5.7760436824084736e-08,4.1669325481686887e-08,0.0,1.7999430285388458e-09,6.8900622925766e-20,5.5277527958051235e-15,4.1669325481686887e-08,3.987754416489187e-14,1.6909492354137875e-29,1.27967626414581e-12,0.0,3.987754416489187e-14,1.6909492354137875e-29,6.123312001896862e-20
3.2,0.005999809499832483,5.759899686982036e-09,1.3334182723423104e-07,6.400471723181486e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999428499497448e-09,6.911660172007393e-20,5.7760431093134175e-08,4.1669321347285256e-08,0.0,1.7999428499497448e-09,6.911660172007393e-20,5.545080872694042e-15,4.1669321347285256e-08,4.000254817026931e-14,1.7069011894600937e-29,1.2836876610849802e-12,0.0,4.000254817026931e-14,1.7069011894600937e-29,6.161762401634586e-20
3.21,0.00599980890453558,5.777899059051831e-09,1.337585071694478e-07,6.440536711525055e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999426713606738e-09,6.933258044801385e-20,5.7760425362184594e-08,4.166931721288433e-08,0.0,1.7999426713606738e-09,6.933258044801385e-20,5.5624089476968565e-15,4.166931721288433e-08,4.012755215083433e-14,1.7229531518072316e-29,1.2876990572279162e-12,0.0,4.012755215083433e-14,1.7229531518072316e-29,6.200333142897797e-20
3.22,0.0059998083092387775,5.795898429162457e-09,1.3417518702195656e-07,6.480726703450476e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999424927716333e-09,6.954855910958578e-20,5.776041963123599e-08,4.166931307848411e-08,0.0,1.7999424927716333e-09,6.954855910958578e-20,5.5797370208135735e-15,4.166931307848411e-08,4.0252556106586966e-14,1.7391054349473113e-29,1.2917104525746189e-12,0.0,4.0252556106586966e-14,1.7391054349473113e-29,6.239024225661452e-20
3.23,0.005999807713942076,5.8138977973139134e-09,1.3459186679175733e-07,6.521041698931728e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999423141826227e-09,6.976453770478972e-20,5.7760413900288336e-08,4.166930894408458e-08,0.0,1.7999423141826227e-09,6.976453770478972e-20,5.597065092044188e-15,4.166930894408458e-08,4.03775600375272e-14,1.7553583513722285e-29,1.2957218471250879e-12,0.0,4.03775600375272e-14,1.7553583513722285e-29,6.277835649900505e-20
3.24,0.005999807118645475,5.8318971635062026e-09,1.3500854647885015e-07,6.5614816979428e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999421355936423e-09,6.998051623362573e-20,5.776040816934167e-08,4.1669304809685754e-08,0.0,1.7999421355936423e-09,6.998051623362573e-20,5.614393161388703e-15,4.1669304809685754e-08,4.0502563943655045e-14,1.7717122135736705e-29,1.2997332408793236e-12,0.0,4.0502563943655045e-14,1.7717122135736705e-29,6.31676741558991e-20
3.25,0.005999806523348973,5.849896527739323e-09,1.35425226083235e-07,6.602046700457673e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999419570046919e-09,7.01964946960938e-20,5.7760402438395955e-08,4.166930067528762e-08,0.0,1.7999419570046919e-09,7.01964946960938e-20,5.631721228847119e-15,4.166930067528762e-08,4.06275678249705e-14,1.788167334043112e-29,1.3037446338373263e-12,0.0,4.06275678249705e-14,1.788167334043112e-29,6.355819522704619e-20
3.2600000000000002,0.005999805928052573,5.8678958900132755e-09,1.3584190560491192e-07,6.642736706450335e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999417784157717e-09,7.041247309219395e-20,5.7760396707451205e-08,4.166929654089018e-08,0.0,1.7999417784157717e-09,7.041247309219395e-20,5.649049294419434e-15,4.166929654089018e-08,4.0752571681473574e-14,1.80472402527182e-29,1.3077560259990963e-12,0.0,4.0752571681473574e-14,1.80472402527182e-29,6.394991971219593e-20
3.27,0.005999805332756273,5.88589525032806e-09,1.362585850438809e-07,6.683551715894766e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999415998268816e-09,7.062845142192622e-20,5.776039097650743e-08,4.166929240649344e-08,0.0,1.7999415998268816e-09,7.062845142192622e-20,5.66637735810565e-15,4.166929240649344e-08,4.087757551316427e-14,1.8213825997508462e-29,1.311767417364633e-12,0.0,4.087757551316427e-14,1.8213825997508462e-29,6.43428476110978e-20
3.2800000000000002,0.005999804737460073,5.903894608683678e-09,1.3667526440014197e-07,6.724491728764952e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999414212380218e-09,7.084442968529064e-20,5.776038524556462e-08,4.16692882720974e-08,0.0,1.7999414212380218e-09,7.084442968529064e-20,5.683705419905768e-15,4.16692882720974e-08,4.100257932004259e-14,1.8381433699710355e-29,1.3157788079339372e-12,0.0,4.100257932004259e-14,1.8381433699710355e-29,6.473697892350138e-20
3.29,0.005999804142163974,5.921893965080129e-09,1.3709194367369512e-07,6.765556745034877e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999412426491921e-09,7.106040788228721e-20,5.7760379514622776e-08,4.166928413770206e-08,0.0,1.7999412426491921e-09,7.106040788228721e-20,5.7010334798197875e-15,4.166928413770206e-08,4.112758310210853e-14,1.855006648423019e-29,1.3197901977070082e-12,0.0,4.112758310210853e-14,1.855006648423019e-29,6.513231364915619e-20
3.3000000000000003,0.005999803546867975,5.939893319517414e-09,1.3750862286454043e-07,6.806746764678527e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999410640603925e-09,7.127638601291594e-20,5.77603737836819e-08,4.1669280003307416e-08,0.0,1.7999410640603925e-09,7.127638601291594e-20,5.718361537847707e-15,4.1669280003307416e-08,4.1252586859362126e-14,1.8719727475972205e-29,1.3238015866838476e-12,0.0,4.1252586859362126e-14,1.8719727475972205e-29,6.55288517878118e-20
3.31,0.005999802951572077,5.9578926719955316e-09,1.3792530197267784e-07,6.848061787669881e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999408854716228e-09,7.149236407717687e-20,5.776036805274198e-08,4.166927586891346e-08,0.0,1.7999408854716228e-09,7.149236407717687e-20,5.73568959398953e-15,4.166927586891346e-08,4.137759059180335e-14,1.889041979983849e-29,1.3278129748644541e-12,0.0,4.137759059180335e-14,1.889041979983849e-29,6.592659333921773e-20
3.3200000000000003,0.005999802356276279,5.975892022514484e-09,1.3834198099810743e-07,6.88950181398293e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999407068828835e-09,7.170834207507005e-20,5.7760362321803035e-08,4.1669271734520215e-08,0.0,1.7999407068828835e-09,7.170834207507005e-20,5.753017648245256e-15,4.1669271734520215e-08,4.1502594299432225e-14,1.9062146580729065e-29,1.331824362248829e-12,0.0,4.1502594299432225e-14,1.9062146580729065e-29,6.632553830312355e-20
3.33,0.005999801760980581,5.993891371074271e-09,1.3875865994082915e-07,6.931066843591652e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999405282941743e-09,7.192432000659545e-20,5.776035659086507e-08,4.166926760012766e-08,0.0,1.7999405282941743e-09,7.192432000659545e-20,5.770345700614883e-15,4.166926760012766e-08,4.162759798224874e-14,1.9234910943541803e-29,1.3358357488369716e-12,0.0,4.162759798224874e-14,1.9234910943541803e-29,6.67256866792788e-20
3.34,0.005999801165684985,6.011890717674891e-09,1.3917533880084306e-07,6.972756876470036e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999403497054954e-09,7.214029787175311e-20,5.7760350859928066e-08,4.166926346573581e-08,0.0,1.7999403497054954e-09,7.214029787175311e-20,5.787673751098413e-15,4.166926346573581e-08,4.175260164025291e-14,1.940871601317251e-29,1.339847134628882e-12,0.0,4.175260164025291e-14,1.940871601317251e-29,6.7127038467433e-20
3.35,0.005999800570389488,6.029890062316348e-09,1.3959201757814917e-07,7.014571912592066e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999401711168463e-09,7.235627567054306e-20,5.776034512899201e-08,4.166925933134465e-08,0.0,1.7999401711168463e-09,7.235627567054306e-20,5.805001799695847e-15,4.166925933134465e-08,4.187760527344475e-14,1.9583564914514864e-29,1.3438585196245614e-12,0.0,4.187760527344475e-14,1.9583564914514864e-29,6.752959366733574e-20
3.36,0.0059997999750940915,6.0478894049986385e-09,1.400086962727475e-07,7.056511951931722e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999399925282273e-09,7.257225340296531e-20,5.7760339398056934e-08,4.166925519695419e-08,0.0,1.7999399925282273e-09,7.257225340296531e-20,5.822329846407182e-15,4.166925519695419e-08,4.2002608881824245e-14,1.975946077246042e-29,1.347869903824009e-12,0.0,4.2002608881824245e-14,1.975946077246042e-29,6.793335227873651e-20
3.37,0.005999799379798796,6.065888745721766e-09,1.4042537488463806e-07,7.098576994462993e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999398139396386e-09,7.278823106901989e-20,5.776033366712284e-08,4.1669251062564426e-08,0.0,1.7999398139396386e-09,7.278823106901989e-20,5.8396578912324235e-15,4.1669251062564426e-08,4.2127612465391413e-14,1.9936406711898664e-29,1.3518812872272253e-12,0.0,4.2127612465391413e-14,1.9936406711898664e-29,6.833831430138491e-20
3.38,0.005999798784503601,6.083888084485729e-09,1.4084205341382082e-07,7.14076704015986e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.79993963535108e-09,7.300420866870684e-20,5.776032793618969e-08,4.166924692817536e-08,0.0,1.79993963535108e-09,7.300420866870684e-20,5.856985934171569e-15,4.166924692817536e-08,4.225261602414624e-14,2.0114405857716927e-29,1.3558926698342101e-12,0.0,4.225261602414624e-14,2.0114405857716927e-29,6.874447973503044e-20
3.39,0.005999798189208506,6.101887421290528e-09,1.4125873186029588e-07,7.18308208899631e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999394567625517e-09,7.322018620202615e-20,5.776032220525751e-08,4.1669242793787e-08,0.0,1.7999394567625517e-09,7.322018620202615e-20,5.874313975224618e-15,4.1669242793787e-08,4.2377619558088765e-14,2.0293461334800473e-29,1.359904051644964e-12,0.0,4.2377619558088765e-14,2.0293461334800473e-29,6.91518485794227e-20
3.4,0.0059997975939135115,6.119886756136164e-09,1.4167541022406317e-07,7.225522140948925e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999392781740534e-09,7.343616366897785e-20,5.7760316474326305e-08,4.1669238659399324e-08,0.0,1.7999392781740534e-09,7.343616366897785e-20,5.891642014391571e-15,4.1669238659399324e-08,4.250262306721895e-14,2.0473576268039805e-29,1.3639154326594866e-12,0.0,4.250262306721895e-14,2.0473576268039805e-29,6.95604208343362e-20
3.41,0.0059997969986186174,6.137886089022638e-09,1.4209208850512275e-07,7.268087195992735e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999390995855852e-09,7.365214106956198e-20,5.7760310743396066e-08,4.166923452501235e-08,0.0,1.7999390995855852e-09,7.365214106956198e-20,5.908970051672431e-15,4.166923452501235e-08,4.2627626551536824e-14,2.0654753782318984e-29,1.3679268128777784e-12,0.0,4.2627626551536824e-14,2.0654753782318984e-29,6.99701964995306e-20
3.42,0.005999796403323824,6.1558854199499475e-09,1.4250876670347462e-07,7.310777254100065e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799938920997147e-09,7.386811840377853e-20,5.776030501246679e-08,4.166923039062608e-08,0.0,1.799938920997147e-09,7.386811840377853e-20,5.9262980870671954e-15,4.166923039062608e-08,4.275263001104239e-14,2.0836997002512298e-29,1.3719381922998396e-12,0.0,4.275263001104239e-14,2.0836997002512298e-29,7.038117557473942e-20
3.43,0.005999795808029131,6.173884748918096e-09,1.4292544481911883e-07,7.353592315243517e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999387424087393e-09,7.408409567162756e-20,5.7760299281538494e-08,4.16692262562405e-08,0.0,1.7999387424087393e-09,7.408409567162756e-20,5.943626120575867e-15,4.16692262562405e-08,4.287763344573565e-14,2.1020309053492672e-29,1.3759495709256704e-12,0.0,4.287763344573565e-14,2.1020309053492672e-29,7.079335805969895e-20
3.44,0.005999795212734539,6.191884075927082e-09,1.4334212285205536e-07,7.396532379392006e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999385638203615e-09,7.430007287310906e-20,5.7760293550611147e-08,4.166922212185562e-08,0.0,1.7999385638203615e-09,7.430007287310906e-20,5.9609541521984425e-15,4.166922212185562e-08,4.3002636855616604e-14,2.1204693060120285e-29,1.3799609487552705e-12,0.0,4.3002636855616604e-14,2.1204693060120285e-29,7.120674395410989e-20
3.45,0.005999794617440046,6.209883400976906e-09,1.4375880080228422e-07,7.439597446523517e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999383852320139e-09,7.451605000822306e-20,5.7760287819684766e-08,4.166921798747144e-08,0.0,1.7999383852320139e-09,7.451605000822306e-20,5.978282181934926e-15,4.166921798747144e-08,4.3127640240685265e-14,2.1390152147279133e-29,1.3839723257886403e-12,0.0,4.3127640240685265e-14,2.1390152147279133e-29,7.162133325776033e-20
3.46,0.005999794022145654,6.227882724067568e-09,1.4417547866980546e-07,7.482787516612712e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999382066436962e-09,7.473202707696959e-20,5.7760282088759365e-08,4.1669213853087955e-08,0.0,1.7999382066436962e-09,7.473202707696959e-20,5.995610209785314e-15,4.1669213853087955e-08,4.325264360094164e-14,2.1576689439841655e-29,1.3879837020257803e-12,0.0,4.325264360094164e-14,2.1576689439841655e-29,7.203712597040634e-20
3.47,0.005999793426851363,6.24588204519907e-09,1.4459215645461909e-07,7.526102589633519e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999380280554088e-09,7.494800407934866e-20,5.776027635783492e-08,4.166920971870517e-08,0.0,1.7999380280554088e-09,7.494800407934866e-20,6.012938235749612e-15,4.166920971870517e-08,4.337764693638572e-14,2.1764308062676072e-29,1.3919950774666905e-12,0.0,4.337764693638572e-14,2.1764308062676072e-29,7.24541220917969e-20
3.48,0.005999792831557172,6.2638813643714104e-09,1.450088341567251e-07,7.569542665559819e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999378494671516e-09,7.516398101536031e-20,5.776027062691145e-08,4.166920558432308e-08,0.0,1.7999378494671516e-09,7.516398101536031e-20,6.0302662598278145e-15,4.166920558432308e-08,4.350265024701753e-14,2.1953011140648377e-29,1.3960064521113708e-12,0.0,4.350265024701753e-14,2.1953011140648377e-29,7.287232162168057e-20
3.49,0.005999792236263082,6.281880681584591e-09,1.4542551177612355e-07,7.613107744365556e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999376708789245e-09,7.537995788500454e-20,5.776026489598895e-08,4.1669201449941693e-08,0.0,1.7999376708789245e-09,7.537995788500454e-20,6.047594282019926e-15,4.1669201449941693e-08,4.362765353283706e-14,2.2142801798622614e-29,1.4000178259598216e-12,0.0,4.362765353283706e-14,2.2142801798622614e-29,7.329172455980653e-20
3.5,0.005999791640969092,6.299879996838611e-09,1.458421893128144e-07,7.656797826024702e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999374922907275e-09,7.559593468828137e-20,5.7760259165067414e-08,4.1669197315560994e-08,0.0,1.7999374922907275e-09,7.559593468828137e-20,6.064922302325944e-15,4.1669197315560994e-08,4.3752656793844314e-14,2.233368316146081e-29,1.4040291990120428e-12,0.0,4.3752656793844314e-14,2.233368316146081e-29,7.371233090592418e-20
3.5100000000000002,0.005999791045675202,6.3178793101334715e-09,1.4625886676679768e-07,7.700612910511242e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999373137025606e-09,7.581191142519085e-20,5.776025343414684e-08,4.1669193181180995e-08,0.0,1.7999373137025606e-09,7.581191142519085e-20,6.082250320745872e-15,4.1669193181180995e-08,4.38776600300393e-14,2.2525658354022918e-29,1.4080405712680346e-12,0.0,4.38776600300393e-14,2.2525658354022918e-29,7.413414065978309e-20
3.52,0.005999790450381413,6.3358786214691715e-09,1.466755441380734e-07,7.744552997799157e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799937135114424e-09,7.602788809573298e-20,5.776024770322723e-08,4.16691890468017e-08,0.0,1.799937135114424e-09,7.602788809573298e-20,6.099578337279707e-15,4.16691890468017e-08,4.400266324142202e-14,2.271873050116678e-29,1.4120519427277972e-12,0.0,4.400266324142202e-14,2.271873050116678e-29,7.455715382113275e-20
3.5300000000000002,0.005999789855087725,6.353877930845713e-09,1.4709222142664161e-07,7.788618087862436e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999369565263173e-09,7.62438646999078e-20,5.77602419723086e-08,4.1669184912423097e-08,0.0,1.7999369565263173e-09,7.62438646999078e-20,6.116906351927452e-15,4.1669184912423097e-08,4.4127666427992484e-14,2.2912902727748152e-29,1.4160633133913308e-12,0.0,4.4127666427992484e-14,2.2912902727748152e-29,7.498137038972277e-20
3.54,0.005999789259794137,6.371877238263095e-09,1.475088986325023e-07,7.832808180675057e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799936777938241e-09,7.645984123771529e-20,5.776023624139093e-08,4.1669180778045196e-08,0.0,1.799936777938241e-09,7.645984123771529e-20,6.134234364689105e-15,4.1669180778045196e-08,4.4252669589750683e-14,2.3108178158620634e-29,1.4200746832586352e-12,0.0,4.4252669589750683e-14,2.3108178158620634e-29,7.540679036530265e-20
3.5500000000000003,0.005999788664500649,6.3898765437213195e-09,1.479255757556555e-07,7.877123276211011e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999365993501945e-09,7.667581770915552e-20,5.776023051047422e-08,4.166917664366799e-08,0.0,1.7999365993501945e-09,7.667581770915552e-20,6.151562375564667e-15,4.166917664366799e-08,4.4377672726696645e-14,2.3304559918635785e-29,1.4240860523297112e-12,0.0,4.4377672726696645e-14,2.3304559918635785e-29,7.583341374762196e-20
3.56,0.005999788069207261,6.407875847220385e-09,1.4834225279610118e-07,7.921563374444279e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999364207621783e-09,7.689179411422847e-20,5.776022477955848e-08,4.166917250929148e-08,0.0,1.7999364207621783e-09,7.689179411422847e-20,6.16889038455414e-15,4.166917250929148e-08,4.450267583883035e-14,2.350205113264299e-29,1.4280974206045582e-12,0.0,4.450267583883035e-14,2.350205113264299e-29,7.626124053643025e-20
3.5700000000000003,0.005999787473913974,6.425875148760293e-09,1.4875892975383941e-07,7.966128475351212e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999362421741922e-09,7.710777045293422e-20,5.7760219048643715e-08,4.166916837491567e-08,0.0,1.7999362421741922e-09,7.710777045293422e-20,6.1862183916575215e-15,4.166916837491567e-08,4.4627678926151824e-14,2.3700654925496616e-29,1.432108788083177e-12,0.0,4.4627678926151824e-14,2.3700654925496616e-29,7.669027073149983e-20
3.58,0.005999786878620788,6.443874448341042e-09,1.4917560662887017e-07,8.010818578904933e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999360635862363e-09,7.732374672527272e-20,5.7760213317729914e-08,4.1669164240540555e-08,0.0,1.7999360635862363e-09,7.732374672527272e-20,6.203546396874813e-15,4.1669164240540555e-08,4.475268198866105e-14,2.3900374422039343e-29,1.4361201547655673e-12,0.0,4.475268198866105e-14,2.3900374422039343e-29,7.712050433257197e-20
3.59,0.0059997862833277025,6.461873745962635e-09,1.495922834211935e-07,8.055633685078448e-14,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7999358849983108e-09,7.753972293124404e-20,5.7760207586817086e-08,4.1669160106166136e-08,0.0,1.7999358849983108e-09,7.753972293124404e-20,6.220874400206018e-15,4.1669160106166136e-08,4.4877685026358046e-14,2.4101212747111373e-29,1.4401315206517293e-12,0.0,4.4877685026358046e-14,2.4101212747111373e-29,7.755194133938679e-20
