Time,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s119,R_T,k1,k2,k3,k4,k5,k6,k7,K1,K2,K3,K4,K5,K_hi,k_CICR,K_CICR,k_CCE,B_T,dot_Vp,dot_Vex,dot_Vhi,dot_q_inpass,Cao,tau_I,tau_II,half,fracK,default,c1,c2,re3,re4,re5,re6,re7,re8,re9,re10,re11,re12
5.8500000000000005,1500000.0,2830251.2658775407,112.48932958338581,4336.883335082934,0.0,1.8650534564787542,-6.624322639980406,4.759269183501661,3202.5640686773318,13633.99738910165,-17550.000000000007,5.8500000000000005,-5.8500000000000005,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.822295632911846,0.0,2.2356314751549027,1.8650534564787542,-51.20718456988152,18.13700734095629,2378.2931557336406,3000.0,1.0,541.2495401294177
5.86,1500000.0,2830251.7777973213,112.49223400612547,4336.991430145106,0.0,1.8687590139221706,-6.646697260147218,4.777938246225055,3208.157990408049,13657.78054810512,-17580.000000000007,5.86,-5.86,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.796772864763625,0.0,2.239292465758437,1.8687590139221706,-51.176738705155856,18.138866293668407,2378.338627057322,3000.0,1.0,541.258927933067
5.87,1500000.0,2830252.2894116566,112.49513162474614,4337.099270946704,0.0,1.8724641251540048,-6.669108487446728,4.79664436229273,3213.752024473031,13681.564161285101,-17610.000000000007,5.87,-5.87,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.771438734140247,0.0,2.242952901708445,1.8724641251540048,-51.14609537676387,18.140721032030044,2378.3839912492863,3000.0,1.0,541.2682933440572
5.88,1500000.0,2830252.8007185725,112.49802257024537,4337.206860654276,0.0,1.8761687890956604,-6.6915563163328216,4.815387527237167,3219.346170608723,13705.348227580436,-17640.000000000007,5.88,-5.88,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.74655824538786,0.0,2.2466127830889557,1.8761687890956604,-51.11525495163323,18.14257163891859,2378.4292503646316,3000.0,1.0,541.2776367885904
5.89,1500000.0,2830253.311716099,112.50090688327495,4337.31420250596,0.0,1.8798730046801084,-6.714040741260221,4.834167736580119,3224.940428554973,13729.132745943687,-17670.000000000007,5.89,-5.89,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.721862774458714,0.0,2.2502721099839964,1.8798730046801084,-51.08421737559172,18.144418139398564,2378.474405043961,3000.0,1.0,541.286958400814
5.9,1500000.0,2830253.8224022645,112.50378469389027,4337.421299632587,0.0,1.8835767708517748,-6.736561756684497,4.8529849858327285,3230.534798054894,13752.917715340585,-17700.00000000001,5.9,-5.9,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.697617425699718,0.0,2.253930882477571,1.8835767708517748,-51.05298301185593,18.14626061578594,2378.5194573274425,3000.0,1.0,541.296258603766
5.91,1500000.0,2830254.332775103,112.50665604178019,4337.528155236832,0.0,1.887280086566422,-6.75911935706205,4.8718392704956335,3236.1292788549586,13776.703134750416,-17730.00000000001,5.91,-5.91,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.673553517903201,0.0,2.2575891006536675,1.887280086566422,-51.021551802450915,18.148099092561463,2378.5644078404616,3000.0,1.0,541.3055375283873
5.92,1500000.0,2830254.842832646,112.5095210560697,4337.63477241425,0.0,1.89098295079104,-6.781713536850126,4.890730586059091,3241.7238707048696,13800.489003165498,-17760.00000000001,5.92,-5.92,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.649936256580986,0.0,2.261246764596272,1.89098295079104,-50.98992410693546,18.149933651486382,2378.6092586084424,3000.0,1.0,541.3147955945916
5.93,1500000.0,2830255.35257293,112.51237977549656,4337.741154332485,0.0,1.894685362503733,-6.804344290506809,4.90965892800308,3247.318573357652,13824.275319591548,-17790.000000000007,5.93,-5.93,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.626496903714724,0.0,2.264903874389351,1.894685362503733,-50.95809986358563,18.15176431646441,2378.6540102417416,3000.0,1.0,541.324032930155
5.94,1500000.0,2830255.86199399,112.51523232826678,4337.847304052248,0.0,1.8983873206936086,-6.827011612491029,4.928624291797424,3252.9133865695253,13848.062083047174,-17820.000000000007,5.94,-5.94,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.603500764234923,0.0,2.268560430116864,1.8983873206936086,-50.926079428354114,18.153591168708584,2378.6986647512244,3000.0,1.0,541.3332499519058
5.95,1500000.0,2830256.3710938646,112.51807875217855,4337.953224706587,0.0,1.902088824360668,-6.849715497262544,4.947626672901879,3258.5083100999905,13871.849292564228,-17850.000000000007,5.95,-5.95,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.580679043312557,0.0,2.2722164318627516,1.902088824360668,-50.893862735819596,18.15541423155221,2378.743222732402,3000.0,1.0,541.3424467844943
5.96,1500000.0,2830256.879870592,112.5209191745303,4338.058919321795,0.0,1.9057898725156972,-6.872455939281959,4.9666660667662645,3264.1033437117107,13895.636947187304,-17880.000000000007,5.96,-5.96,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.558297144831158,0.0,2.275871879710942,1.9057898725156972,-50.86145013838001,18.157233585666617,2378.787686181759,3000.0,1.0,541.351623841703
5.97,1500000.0,2830257.3883222137,112.52375363219221,4338.164390996748,0.0,1.9094904641801609,-6.895232933010716,4.985742468830558,3269.6984871705927,13919.425045974103,-17910.000000000007,5.97,-5.97,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.5360862177331,0.0,2.279526773745351,1.9094904641801609,-50.82884156696906,18.159049253821312,2378.8320556801473,3000.0,1.0,541.3607812450961
5.98,1500000.0,2830257.896446771,112.52658225156627,4338.2696427237415,0.0,1.9131905983860955,-6.9180464729111,5.004855874525007,3275.2937402456714,13943.21358799493,-17940.00000000001,5.98,-5.98,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.514311765204184,0.0,2.283181114049893,1.9131905983860955,-50.796037370480065,18.160861316152303,2378.876333209851,3000.0,1.0,541.3699194054483
5.99,1500000.0,2830258.4042423083,112.5294050686057,4338.3746775679,0.0,1.9168902741760026,-6.940896553446227,5.024006279270227,3280.889102709186,13967.002572333035,-17970.00000000001,5.99,-5.99,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.492704878095537,0.0,2.286834900708448,1.9168902741760026,-50.7630374762515,18.16266979487167,2378.9205193372377,3000.0,1.0,541.3790384412754
6.0,1500000.0,2830258.9117068695,112.5322222088273,4338.479498487939,0.0,1.9205894906027468,-6.9637831690800605,5.043193678477317,3286.4845743364704,13990.791998084143,-18000.00000000001,6.0,-6.0,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.471531158662401,0.0,2.29048813380491,1.9205894906027468,-50.72984222972275,18.164474769586512,2378.9646160305692,3000.0,1.0,541.3881387603832
6.01,1500000.0,2830259.4188385014,112.53503370727856,4338.584108515644,0.0,1.9242882467294509,-6.986706314277398,5.0624180675479495,3292.080154906028,14014.581864356784,-18030.00000000001,6.01,-6.01,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.450521641178057,0.0,2.2941408134231325,1.9242882467294509,-50.69645155468805,18.166276261957954,2379.008623841908,3000.0,1.0,541.397220478277
6.0200000000000005,1500000.0,2830259.9256352508,112.53783968860189,4338.688510576566,0.0,1.9279865416293944,-7.009665983503878,5.081679441874486,3297.6758441994225,14038.37217027181,-18060.000000000015,6.0200000000000005,-6.0200000000000005,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.42994202428963,0.0,2.2977929396469694,1.9279865416293944,-50.66286579318148,18.168074351070366,2379.0525447256664,3000.0,1.0,541.4062839998311
6.03,1500000.0,2830260.4320951668,112.5406401869501,4338.7927076695605,0.0,1.9316843743859113,-7.032662171225971,5.100977796840062,3303.271642001348,14062.162914962742,-18090.000000000015,6.03,-6.03,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.409523286507465,0.0,2.301444512560275,1.9316843743859113,-50.629084865502875,18.169869058040334,2379.096379219778,3000.0,1.0,541.4153294375784
6.04,1500000.0,2830260.938216299,112.5434353261021,4338.896702687413,0.0,1.9353817440922918,-7.055694871910993,5.1203131278187035,3308.8675480995284,14085.954097575295,-18120.00000000001,6.04,-6.04,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.38953122368548,0.0,2.3050955322468636,1.9353817440922918,-50.595109110329815,18.171660461435742,2379.1401292649794,3000.0,1.0,541.4243571934979
6.05,1500000.0,2830261.4439966995,112.54622513932672,4339.000498596458,0.0,1.9390786498516817,-7.0787640800270974,5.139685430175419,3314.4635622847836,14109.745717267704,-18150.00000000001,6.05,-6.05,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.369696757290512,0.0,2.3087459987905588,1.9390786498516817,-50.560938444515614,18.17344858183481,2379.183795385245,3000.0,1.0,541.4333673771873
6.0600000000000005,1500000.0,2830261.9494344196,112.54900974953645,4339.104098257124,0.0,1.942775090776985,-7.101869790043274,5.159094699266293,3320.0596843509297,14133.537773210268,-18180.000000000015,6.0600000000000005,-6.0600000000000005,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.350285700405948,0.0,2.312395912275162,1.942775090776985,-50.52657320336698,18.175233497286357,2379.227379507593,3000.0,1.0,541.4423603877235
6.07,1500000.0,2830262.454527514,112.55178918918818,4339.207504603632,0.0,1.9464710659907651,-7.1250119964293495,5.178540930438589,3325.6559140948207,14157.330264585615,-18210.000000000015,6.07,-6.07,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.331029269844294,0.0,2.316045272784466,1.9464710659907651,-50.49201330062493,18.177015227875742,2379.2708821431706,3000.0,1.0,541.4513363320025
6.08,1500000.0,2830262.9592740377,112.55456358024698,4339.310720464425,0.0,1.950166574625151,-7.148190693655991,5.198024119030846,3331.252251316333,14181.123190588436,-18240.000000000015,6.08,-6.08,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.312192770186812,0.0,2.319694080402242,1.950166574625151,-50.4572590678448,18.178793851080144,2379.314305204011,3000.0,1.0,541.4602956059395
6.09,1500000.0,2830263.4636720475,112.55733295438827,4339.4137487419075,0.0,1.95386161582174,-7.171405876194702,5.217544260372969,3336.8486958183084,14204.91655042553,-18270.000000000015,6.09,-6.09,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.29350784397684,0.0,2.3233423352122653,1.95386161582174,-50.422310415796005,18.180569386510935,2379.357649188914,3000.0,1.0,541.4692383138297
6.1000000000000005,1500000.0,2830263.967719599,112.56009743272398,4339.516592233122,0.0,1.9575561887315038,-7.194657538517825,5.237101349786329,3342.4452474065383,14228.710343315539,-18300.00000000002,6.1000000000000005,-6.1000000000000005,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.275239741546102,0.0,2.326990037298277,1.9575561887315038,-50.38716767272132,18.182341911133417,2379.4009159964075,3000.0,1.0,541.4781648487332
6.11,1500000.0,2830264.4714147532,112.56285704607212,4339.619253809014,0.0,1.9612502925146957,-7.217945675098535,5.256695382583846,3348.041905889817,14252.504568489232,-18330.00000000002,6.11,-6.11,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.257120036520064,0.0,2.3306371867440245,1.9612502925146957,-50.35183074606243,18.184111444035675,2379.444106111758,3000.0,1.0,541.4870753121005
6.12,1500000.0,2830264.9747555684,112.5656119147259,4339.721736235474,0.0,1.9649439263407582,-7.241270280410849,5.276326354070099,3353.638671079817,14276.299225189005,-18360.00000000002,6.12,-6.12,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.239414085284807,0.0,2.3342837836332286,1.9649439263407582,-50.31629996090828,18.185878061692538,2379.48722142053,3000.0,1.0,541.4959700942496
6.13,1500000.0,2830265.477740106,112.56836206866105,4339.824042352479,0.0,1.9686370893882301,-7.264631348929621,5.295994259541399,3359.235542791193,14300.094312669273,-18390.00000000002,6.13,-6.13,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.221853403723799,0.0,2.337929828049615,1.9686370893882301,-50.28057522144161,18.18764178267789,2379.5302623946936,3000.0,1.0,541.504849293837
6.140000000000001,1500000.0,2830265.9803664275,112.57110762735952,4339.926174895115,0.0,1.972329780844658,-7.288028875130545,5.315699094285895,3364.832520841441,14323.889830195945,-18420.000000000022,6.140000000000001,-6.140000000000001,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.204703444382176,0.0,2.3415753200768723,1.972329780844658,-50.24465684963087,18.18940268298027,2379.573230906971,3000.0,1.0,541.5137132984645
6.15,1500000.0,2830266.482632597,112.57384861996547,4340.028136672774,0.0,1.976021999906504,-7.311462853490142,5.335440853583646,3370.4296050510047,14347.685777046818,-18450.000000000022,6.15,-6.15,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.187695667264052,0.0,2.3452202597986975,1.976021999906504,-50.2085447464483,18.191160780665623,2379.616127416208,3000.0,1.0,541.5225622040313
6.16,1500000.0,2830266.9845366776,112.57658516515951,4340.129930390117,0.0,1.979713745779059,-7.33493327848578,5.355219532706728,3376.026795243142,14371.482152511046,-18480.000000000022,6.16,-6.16,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.171095618512481,0.0,2.3488646472987615,1.979713745779059,-50.17223923078626,18.192916151241903,2379.658953782441,3000.0,1.0,541.5313963954561
6.17,1500000.0,2830267.4860767364,112.5793172912639,4340.231558826326,0.0,1.9834050176763538,-7.358440144595656,5.375035126919309,3381.624091244024,14395.278955889555,-18510.00000000002,6.17,-6.17,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.15463470108807,0.0,2.35250848266073,1.9834050176763538,-50.13574020044945,18.194668812272774,2379.7017104515444,3000.0,1.0,541.5402159659142
6.18,1500000.0,2830267.987250838,112.5820451161677,4340.3330246560035,0.0,1.9870958148210724,-7.381983446298812,5.394887631477745,3387.221492882606,14419.0761864945,-18540.00000000002,6.18,-6.18,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.138578554964624,0.0,2.3561517659682605,1.9870958148210724,-50.099047971298546,18.196418838791306,2379.744399271025,3000.0,1.0,541.549021297675
6.19,1500000.0,2830268.4880570513,112.58476866738144,4340.434330628495,0.0,1.990786136444465,-7.405563178075121,5.4147770416306615,3392.8189999907227,14442.87384364967,-18570.000000000022,6.19,-6.19,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.12265852582641,0.0,2.3597944973049847,1.990786136444465,-50.06216243801748,18.19816624786478,2379.7870206739485,3000.0,1.0,541.5578124812234
6.2,1500000.0,2830268.9884934435,112.58748806201248,4340.535479388712,0.0,1.9944759817862632,-7.429179334405289,5.4347033526190325,3398.4166124029616,14466.671926689964,-18600.000000000022,6.2,-6.2,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.10714034724515,0.0,2.3634366767545245,1.9944759817862632,-50.02508391347868,18.199911114057144,2379.8295764954482,3000.0,1.0,541.5665898962134
6.21,1500000.0,2830269.4885580856,112.59020332676934,4340.636473656524,0.0,1.9981653500945953,-7.452831909770865,5.454666559676276,3404.014329956759,14490.470434961786,-18630.000000000022,6.21,-6.21,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.09175530844368,0.0,2.367078304400503,1.9981653500945953,-49.98781228928851,18.201653453945017,2379.8720671559354,3000.0,1.0,541.5753536304725
6.22,1500000.0,2830269.9882490467,112.59291457798727,4340.737316047517,0.0,2.001854240625904,-7.476520898654232,5.474666658028335,3409.6121524922755,14514.26936782254,-18660.000000000022,6.22,-6.22,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.076769235078245,0.0,2.3707193803265123,2.001854240625904,-49.95034787537503,18.203393341628757,2379.9144944783234,3000.0,1.0,541.5841040610719
6.23,1500000.0,2830270.4875643994,112.59562184158251,4340.838009252445,0.0,2.00554265264486,-7.5002462955386076,5.4947036428937555,3415.210079852486,14538.068724640998,-18690.000000000025,6.23,-6.23,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.061913360608742,0.0,2.3743599046161394,2.00554265264486,-49.91269056031069,18.205130793200023,2379.956858870523,3000.0,1.0,541.5928412732148
6.24,1500000.0,2830270.9865022157,112.59832523312765,4340.938555857924,0.0,2.0092305854242847,-7.524008094908046,5.514777509483769,3420.808111883061,14561.868504796807,-18720.000000000025,6.24,-6.24,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.047453601728193,0.0,2.377999877352973,2.0092305854242847,-49.874840651121076,18.20686588230114,2379.999162143376,3000.0,1.0,541.6015656414216
6.25,1500000.0,2830271.48506057,112.60102477775632,4341.03895852595,0.0,2.012918038245065,-7.547806291247437,5.53488825300238,3426.406248432454,14585.668707680863,-18750.000000000025,6.25,-6.25,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.033121136017144,0.0,2.3816392986205566,2.012918038245065,-49.83679803338879,18.208598624544468,2380.0414046924493,3000.0,1.0,541.6102772483039
6.26,1500000.0,2830271.983237535,112.60372059028788,4341.139219814523,0.0,2.0166050103960744,-7.571640879042506,5.555035868646439,3432.0044893517866,14609.469332694825,-18780.00000000003,6.26,-6.26,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.019181972136721,0.0,2.385278168502447,2.0166050103960744,-49.798563011279555,18.210329093119782,2380.0835883166637,3000.0,1.0,541.618976465863
6.2700000000000005,1500000.0,2830272.4810311883,112.60641269508254,4341.23934235723,0.0,2.0202915011740945,-7.595511852779814,5.5752203516057275,3437.602834494929,14633.270379251471,-18810.00000000003,6.2700000000000005,-6.2700000000000005,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-10.005367230507545,0.0,2.388916487082184,2.0202915011740945,-49.76013546742735,18.212057303165555,2380.125713399385,3000.0,1.0,541.6276633741506
6.28,1500000.0,2830272.9784396044,112.60910120621597,4341.339328683806,0.0,2.0239775098837343,-7.619419206946755,5.595441697063029,3443.2012837183934,14657.071846774219,-18840.00000000003,6.28,-6.28,0.0,44000.0,0.0006,1.0,3.32,2500.0,5e-11,0.05,150.0,0.0,200.0,150.0,80.0,321.0,380.0,1.0,0.0,0.0,120000.0,815.0,9165.0,2380.0,3000.0,100.0,66.0,0.01,0.5,7071067.81,1.0,1.0,1.0,-9.991943010827526,0.0,2.392554254443294,2.0239775098837343,-49.72151570318056,18.213783327424625,2380.1677817277655,3000.0,1.0,541.6363383426813
