species_0000001,species_0000002,species_0000006,species_0000007,species_0000008,species_0000009,species_0000011,species_0000016,species_0000017,Time
4.122423413209594e-11,5e-06,9.711944404231597e-10,2.6063588935243754e-09,4.507336368216479e-23,2.9866189880983737e-08,6.218889991890654e-13,1e-05,1e-05,6.33
4.122423413103778e-11,5e-06,9.711944403982308e-10,2.6104683884955843e-09,4.5073363680844054e-23,2.9935150694784854e-08,6.228478813781332e-13,1e-05,1e-05,6.34
4.1224234129979635e-11,5e-06,9.71194440373302e-10,2.6145778455445943e-09,4.5073363679523334e-23,3.0004136955920573e-08,6.238067547187338e-13,1e-05,1e-05,6.3500000000000005
4.1224234128921497e-11,5e-06,9.711944403483735e-10,2.6186872646123223e-09,4.5073363678202625e-23,3.0073148571249874e-08,6.247656191970811e-13,1e-05,1e-05,6.36
4.122423412786337e-11,5e-06,9.711944403234454e-10,2.622796645639688e-09,4.507336367688192e-23,3.014218544816908e-08,6.2572447479939e-13,1e-05,1e-05,6.37
4.122423412680525e-11,5e-06,9.711944402985172e-10,2.626905988567614e-09,4.5073363675561236e-23,3.021124749461178e-08,6.266833215118754e-13,1e-05,1e-05,6.38
4.1224234125747146e-11,5e-06,9.711944402735895e-10,2.6310152933370242e-09,4.507336367424056e-23,3.0280334619048905e-08,6.276421593207531e-13,1e-05,1e-05,6.390000000000001
4.122423412468905e-11,5e-06,9.711944402486618e-10,2.635124559888844e-09,4.50733636729199e-23,3.0349446730488624e-08,6.28600988212239e-13,1e-05,1e-05,6.4
4.122423412363096e-11,5e-06,9.711944402237345e-10,2.6392337881640014e-09,4.507336367159925e-23,3.041858373847647e-08,6.295598081725497e-13,1e-05,1e-05,6.41
4.1224234122572886e-11,5e-06,9.711944401988074e-10,2.6433429781034268e-09,4.507336367027861e-23,3.048774555309523e-08,6.305186191879021e-13,1e-05,1e-05,6.42
4.122423412151482e-11,5e-06,9.711944401738806e-10,2.647452129648052e-09,4.507336366895799e-23,3.055693208496502e-08,6.314774212445139e-13,1e-05,1e-05,6.43
4.122423412045676e-11,5e-06,9.711944401489539e-10,2.6515612427388116e-09,4.5073363667637375e-23,3.062614324524325e-08,6.324362143286028e-13,1e-05,1e-05,6.44
4.122423411939871e-11,5e-06,9.711944401240274e-10,2.6556703173166414e-09,4.507336366631678e-23,3.069537894562461e-08,6.333949984263874e-13,1e-05,1e-05,6.45
4.1224234118340674e-11,5e-06,9.711944400991012e-10,2.6597793533224788e-09,4.5073363664996187e-23,3.076463909834111e-08,6.343537735240865e-13,1e-05,1e-05,6.46
4.1224234117282645e-11,5e-06,9.711944400741753e-10,2.663888350697265e-09,4.507336366367561e-23,3.083392361616207e-08,6.353125396079194e-13,1e-05,1e-05,6.47
4.122423411622463e-11,5e-06,9.711944400492497e-10,2.6679973093819423e-09,4.507336366235505e-23,3.090323241239408e-08,6.362712966641063e-13,1e-05,1e-05,6.48
4.122423411516662e-11,5e-06,9.71194440024324e-10,2.6721062293174537e-09,4.50733636610345e-23,3.097256540088105e-08,6.372300446788671e-13,1e-05,1e-05,6.49
4.1224234114108624e-11,5e-06,9.711944399993988e-10,2.6762151104447465e-09,4.507336365971396e-23,3.1041922496004186e-08,6.381887836384228e-13,1e-05,1e-05,6.5
4.1224234113050634e-11,5e-06,9.711944399744738e-10,2.6803239527047686e-09,4.507336365839344e-23,3.1111303612682e-08,6.391475135289946e-13,1e-05,1e-05,6.51
4.122423411199266e-11,5e-06,9.71194439949549e-10,2.6844327560384706e-09,4.5073363657072926e-23,3.1180708666370295e-08,6.401062343368043e-13,1e-05,1e-05,6.5200000000000005
4.122423411093469e-11,5e-06,9.711944399246246e-10,2.6885415203868046e-09,4.507336365575243e-23,3.125013757306217e-08,6.410649460480741e-13,1e-05,1e-05,6.53
4.122423410987673e-11,5e-06,9.711944398997002e-10,2.6926502456907247e-09,4.5073363654431936e-23,3.1319590249288043e-08,6.420236486490266e-13,1e-05,1e-05,6.54
4.1224234108818785e-11,5e-06,9.711944398747762e-10,2.6967589318911877e-09,4.507336365311146e-23,3.138906661211562e-08,6.42982342125885e-13,1e-05,1e-05,6.55
4.1224234107760847e-11,5e-06,9.711944398498522e-10,2.7008675789291526e-09,4.5073363651791e-23,3.14585665791499e-08,6.43941026464873e-13,1e-05,1e-05,6.5600000000000005
4.1224234106702915e-11,5e-06,9.711944398249286e-10,2.7049761867455787e-09,4.5073363650470556e-23,3.15280900685332e-08,6.448997016522148e-13,1e-05,1e-05,6.57
4.1224234105645e-11,5e-06,9.711944398000053e-10,2.7090847552814293e-09,4.507336364915012e-23,3.1597636998945116e-08,6.458583676741346e-13,1e-05,1e-05,6.58
4.122423410458709e-11,5e-06,9.711944397750823e-10,2.7131932844776684e-09,4.5073363647829696e-23,3.166720728960257e-08,6.468170245168578e-13,1e-05,1e-05,6.59
4.12242341035292e-11,5e-06,9.711944397501594e-10,2.717301774275263e-09,4.5073363646509287e-23,3.173680086025976e-08,6.4777567216661e-13,1e-05,1e-05,6.6000000000000005
4.122423410247131e-11,5e-06,9.711944397252366e-10,2.7214102246151816e-09,4.507336364518889e-23,3.1806417631208196e-08,6.487343106096168e-13,1e-05,1e-05,6.61
4.122423410141343e-11,5e-06,9.711944397003143e-10,2.7255186354383947e-09,4.5073363643868503e-23,3.187605752327668e-08,6.49692939832105e-13,1e-05,1e-05,6.62
4.1224234100355564e-11,5e-06,9.711944396753922e-10,2.7296270066858747e-09,4.507336364254813e-23,3.194572045783133e-08,6.506515598203014e-13,1e-05,1e-05,6.63
4.122423409929771e-11,5e-06,9.711944396504702e-10,2.733735338298597e-09,4.5073363641227773e-23,3.2015406356775554e-08,6.516101705604336e-13,1e-05,1e-05,6.640000000000001
4.122423409823986e-11,5e-06,9.711944396255485e-10,2.7378436302175377e-09,4.507336363990743e-23,3.208511514255006e-08,6.525687720387293e-13,1e-05,1e-05,6.65
4.122423409718203e-11,5e-06,9.71194439600627e-10,2.7419518823836753e-09,4.5073363638587095e-23,3.215484673813284e-08,6.53527364241417e-13,1e-05,1e-05,6.66
4.12242340961242e-11,5e-06,9.71194439575706e-10,2.7460600947379914e-09,4.5073363637266774e-23,3.2224601067039224e-08,6.544859471547254e-13,1e-05,1e-05,6.67
4.1224234095066384e-11,5e-06,9.711944395507848e-10,2.7501682672214682e-09,4.5073363635946465e-23,3.2294378053321815e-08,6.55444520764884e-13,1e-05,1e-05,6.68
4.122423409400858e-11,5e-06,9.711944395258642e-10,2.7542763997750915e-09,4.5073363634626173e-23,3.236417762157053e-08,6.564030850581225e-13,1e-05,1e-05,6.69
4.1224234092950785e-11,5e-06,9.711944395009437e-10,2.7583844923398463e-09,4.5073363633305893e-23,3.243399969691256e-08,6.573616400206711e-13,1e-05,1e-05,6.7
4.1224234091893e-11,5e-06,9.711944394760234e-10,2.762492544856723e-09,4.5073363631985625e-23,3.250384420501242e-08,6.583201856387607e-13,1e-05,1e-05,6.71
4.1224234090835226e-11,5e-06,9.711944394511034e-10,2.766600557266712e-09,4.5073363630665374e-23,3.2573711072071924e-08,6.592787218986224e-13,1e-05,1e-05,6.72
4.122423408977746e-11,5e-06,9.711944394261837e-10,2.7707085295108063e-09,4.507336362934513e-23,3.264360022483019e-08,6.60237248786488e-13,1e-05,1e-05,6.73
4.1224234088719705e-11,5e-06,9.71194439401264e-10,2.774816461530001e-09,4.50733636280249e-23,3.271351159056361e-08,6.611957662885894e-13,1e-05,1e-05,6.74
4.122423408766197e-11,5e-06,9.711944393763449e-10,2.778924353265293e-09,4.507336362670469e-23,3.27834450970859e-08,6.621542743911595e-13,1e-05,1e-05,6.75
4.122423408660423e-11,5e-06,9.711944393514258e-10,2.783032204657681e-09,4.507336362538449e-23,3.2853400672748075e-08,6.631127730804313e-13,1e-05,1e-05,6.76
4.122423408554651e-11,5e-06,9.71194439326507e-10,2.7871400156481673e-09,4.5073363624064304e-23,3.292337824643846e-08,6.640712623426384e-13,1e-05,1e-05,6.7700000000000005
4.12242340844888e-11,5e-06,9.711944393015884e-10,2.7912477861777532e-09,4.507336362274413e-23,3.299337774758263e-08,6.650297421640149e-13,1e-05,1e-05,6.78
4.122423408343109e-11,5e-06,9.711944392766702e-10,2.7953555161874448e-09,4.5073363621423967e-23,3.306339910614351e-08,6.659882125307952e-13,1e-05,1e-05,6.79
4.12242340823734e-11,5e-06,9.71194439251752e-10,2.7994632056182496e-09,4.507336362010382e-23,3.313344225262133e-08,6.669466734292144e-13,1e-05,1e-05,6.8
4.122423408131572e-11,5e-06,9.711944392268342e-10,2.8035708544111763e-09,4.5073363618783683e-23,3.3203507118053585e-08,6.67905124845508e-13,1e-05,1e-05,6.8100000000000005
4.1224234080258054e-11,5e-06,9.711944392019167e-10,2.8076784625072363e-09,4.507336361746357e-23,3.327359363401508e-08,6.688635667659119e-13,1e-05,1e-05,6.82
4.1224234079200394e-11,5e-06,9.711944391769993e-10,2.8117860298474424e-09,4.507336361614346e-23,3.334370173261794e-08,6.698219991766624e-13,1e-05,1e-05,6.83
4.1224234078142747e-11,5e-06,9.711944391520823e-10,2.815893556377452e-09,4.507336361482336e-23,3.341382723181314e-08,6.707804220650795e-13,1e-05,1e-05,6.84
4.1224234077085106e-11,5e-06,9.711944391271656e-10,2.820001042038019e-09,4.5073363613503274e-23,3.348397029911756e-08,6.717388354173391e-13,1e-05,1e-05,6.8500000000000005
4.122423407602748e-11,5e-06,9.71194439102249e-10,2.8241084867663266e-09,4.50733636121832e-23,3.355413426769642e-08,6.726972392187839e-13,1e-05,1e-05,6.86
4.122423407496986e-11,5e-06,9.711944390773327e-10,2.8282158905034114e-09,4.507336361086314e-23,3.36243190588757e-08,6.73655633455656e-13,1e-05,1e-05,6.87
4.1224234073912254e-11,5e-06,9.711944390524166e-10,2.832323253190311e-09,4.5073363609543087e-23,3.369452459437741e-08,6.746140181141974e-13,1e-05,1e-05,6.88
4.122423407285466e-11,5e-06,9.711944390275009e-10,2.8364305747680665e-09,4.5073363608223054e-23,3.376475079631958e-08,6.75572393180651e-13,1e-05,1e-05,6.890000000000001
4.1224234071797076e-11,5e-06,9.711944390025854e-10,2.8405378551777196e-09,4.507336360690303e-23,3.383499758721626e-08,6.765307586412599e-13,1e-05,1e-05,6.9
4.12242340707395e-11,5e-06,9.7119443897767e-10,2.844645094360315e-09,4.507336360558302e-23,3.3905264889977534e-08,6.774891144822679e-13,1e-05,1e-05,6.91
4.1224234069681936e-11,5e-06,9.71194438952755e-10,2.8487522922569004e-09,4.5073363604263025e-23,3.3975552627909516e-08,6.784474606899195e-13,1e-05,1e-05,6.92
4.122423406862438e-11,5e-06,9.7119443892784e-10,2.8528594488085243e-09,4.5073363602943045e-23,3.404586072471436e-08,6.79405797250459e-13,1e-05,1e-05,6.93
4.1224234067566835e-11,5e-06,9.711944389029256e-10,2.8569665639562385e-09,4.5073363601623076e-23,3.411618910449024e-08,6.803641241501323e-13,1e-05,1e-05,6.94
4.1224234066509304e-11,5e-06,9.711944388780114e-10,2.861073637641096e-09,4.507336360030312e-23,3.4186537691731344e-08,6.813224413751848e-13,1e-05,1e-05,6.95
4.122423406545178e-11,5e-06,9.711944388530973e-10,2.8651806698041523e-09,4.507336359898318e-23,3.42569064113279e-08,6.822807489118629e-13,1e-05,1e-05,6.96
4.122423406439427e-11,5e-06,9.711944388281834e-10,2.8692876603864654e-09,4.507336359766325e-23,3.432729518856617e-08,6.832390467464135e-13,1e-05,1e-05,6.97
4.122423406333677e-11,5e-06,9.711944388032698e-10,2.873394609329096e-09,4.507336359634334e-23,3.4397703949128445e-08,6.841973348650839e-13,1e-05,1e-05,6.98
4.122423406227928e-11,5e-06,9.711944387783566e-10,2.8775015165731055e-09,4.5073363595023434e-23,3.446813261909302e-08,6.851556132541219e-13,1e-05,1e-05,6.99
4.12242340612218e-11,5e-06,9.711944387534435e-10,2.8816083820595587e-09,4.507336359370354e-23,3.4538581124934254e-08,6.86113881899776e-13,1e-05,1e-05,7.0
4.122423406016433e-11,5e-06,9.711944387285307e-10,2.885715205729522e-09,4.5073363592383667e-23,3.46090493935225e-08,6.870721407882949e-13,1e-05,1e-05,7.01
4.122423405910688e-11,5e-06,9.711944387036183e-10,2.8898219875240646e-09,4.507336359106381e-23,3.467953735212419e-08,6.880303899059283e-13,1e-05,1e-05,7.0200000000000005
4.122423405804943e-11,5e-06,9.71194438678706e-10,2.8939287273842573e-09,4.507336358974396e-23,3.47500449284017e-08,6.889886292389257e-13,1e-05,1e-05,7.03
4.122423405699199e-11,5e-06,9.71194438653794e-10,2.898035425251173e-09,4.5073363588424126e-23,3.482057205041353e-08,6.899468587735377e-13,1e-05,1e-05,7.04
4.122423405593457e-11,5e-06,9.711944386288821e-10,2.9021420810658874e-09,4.5073363587104304e-23,3.4891118646614135e-08,6.909050784960152e-13,1e-05,1e-05,7.05
4.1224234054877154e-11,5e-06,9.711944386039705e-10,2.906248694769478e-09,4.5073363585784495e-23,3.496168464585405e-08,6.918632883926097e-13,1e-05,1e-05,7.0600000000000005
4.1224234053819746e-11,5e-06,9.711944385790594e-10,2.9103552663030243e-09,4.50733635844647e-23,3.503226997737979e-08,6.92821488449573e-13,1e-05,1e-05,7.07
4.122423405276236e-11,5e-06,9.711944385541484e-10,2.9144617956076085e-09,4.507336358314492e-23,3.5102874570833946e-08,6.937796786531577e-13,1e-05,1e-05,7.08
4.1224234051704975e-11,5e-06,9.711944385292377e-10,2.918568282624315e-09,4.5073363581825153e-23,3.5173498356255096e-08,6.947378589896165e-13,1e-05,1e-05,7.09
4.1224234050647606e-11,5e-06,9.711944385043271e-10,2.9226747272942297e-09,4.50733635805054e-23,3.5244141264077883e-08,6.956960294452033e-13,1e-05,1e-05,7.1000000000000005
4.122423404959024e-11,5e-06,9.71194438479417e-10,2.926781129558441e-09,4.5073363579185663e-23,3.531480322513294e-08,6.966541900061717e-13,1e-05,1e-05,7.11
4.122423404853289e-11,5e-06,9.711944384545069e-10,2.93088748935804e-09,4.5073363577865936e-23,3.538548417064697e-08,6.976123406587763e-13,1e-05,1e-05,7.12
4.1224234047475555e-11,5e-06,9.711944384295972e-10,2.9349938066341188e-09,4.5073363576546226e-23,3.545618403224266e-08,6.985704813892722e-13,1e-05,1e-05,7.13
4.122423404641823e-11,5e-06,9.711944384046879e-10,2.9391000813277736e-09,4.507336357522653e-23,3.5526902741938777e-08,6.99528612183915e-13,1e-05,1e-05,7.140000000000001
4.1224234045360913e-11,5e-06,9.711944383797785e-10,2.9432063133801012e-09,4.507336357390684e-23,3.559764023215007e-08,7.004867330289604e-13,1e-05,1e-05,7.15
4.122423404430361e-11,5e-06,9.711944383548697e-10,2.9473125027322005e-09,4.507336357258717e-23,3.5668396435687324e-08,7.01444843910665e-13,1e-05,1e-05,7.16
4.1224234043246317e-11,5e-06,9.71194438329961e-10,2.951418649325174e-09,4.507336357126751e-23,3.573917128575738e-08,7.024029448152861e-13,1e-05,1e-05,7.17
4.122423404218903e-11,5e-06,9.711944383050525e-10,2.955524753100125e-09,4.507336356994787e-23,3.580996471596309e-08,7.033610357290812e-13,1e-05,1e-05,7.18
4.122423404113176e-11,5e-06,9.711944382801444e-10,2.95963081399816e-09,4.5073363568628237e-23,3.588077666030334e-08,7.043191166383082e-13,1e-05,1e-05,7.19
4.12242340400745e-11,5e-06,9.711944382552364e-10,2.9637368319603867e-09,4.507336356730862e-23,3.5951607053173016e-08,7.052771875292259e-13,1e-05,1e-05,7.2
4.122423403901725e-11,5e-06,9.71194438230329e-10,2.967842806927915e-09,4.507336356598902e-23,3.6022455829363065e-08,7.062352483880931e-13,1e-05,1e-05,7.21
4.122423403796001e-11,5e-06,9.711944382054215e-10,2.971948738841859e-09,4.507336356466943e-23,3.609332292406046e-08,7.071932992011696e-13,1e-05,1e-05,7.22
4.1224234036902785e-11,5e-06,9.711944381805143e-10,2.9760546276433327e-09,4.5073363563349856e-23,3.616420827284819e-08,7.081513399547155e-13,1e-05,1e-05,7.23
4.1224234035845564e-11,5e-06,9.711944381556074e-10,2.9801604732734527e-09,4.50733635620303e-23,3.623511181170527e-08,7.091093706349915e-13,1e-05,1e-05,7.24
4.122423403478836e-11,5e-06,9.711944381307008e-10,2.9842662756733384e-09,4.5073363560710753e-23,3.630603347700676e-08,7.100673912282586e-13,1e-05,1e-05,7.25
4.122423403373117e-11,5e-06,9.711944381057946e-10,2.9883720347841114e-09,4.507336355939122e-23,3.6376973205523734e-08,7.110254017207783e-13,1e-05,1e-05,7.26
4.1224234032673985e-11,5e-06,9.711944380808884e-10,2.992477750546895e-09,4.50733635580717e-23,3.644793093442331e-08,7.119834020988132e-13,1e-05,1e-05,7.2700000000000005
4.122423403161681e-11,5e-06,9.711944380559826e-10,2.9965834229028153e-09,4.5073363556752194e-23,3.651890660126861e-08,7.129413923486256e-13,1e-05,1e-05,7.28
4.1224234030559654e-11,5e-06,9.711944380310773e-10,3.0006890517929996e-09,4.507336355543271e-23,3.6589900144018795e-08,7.138993724564787e-13,1e-05,1e-05,7.29
4.1224234029502504e-11,5e-06,9.711944380061719e-10,3.0047946371585783e-09,4.5073363554113227e-23,3.666091150102907e-08,7.148573424086364e-13,1e-05,1e-05,7.3
4.122423402844536e-11,5e-06,9.71194437981267e-10,3.0089001789406838e-09,4.5073363552793764e-23,3.673194061105065e-08,7.158153021913628e-13,1e-05,1e-05,7.3100000000000005
4.1224234027388237e-11,5e-06,9.711944379563622e-10,3.0130056770804502e-09,4.507336355147432e-23,3.680298741323078e-08,7.167732517909225e-13,1e-05,1e-05,7.32
4.122423402633112e-11,5e-06,9.711944379314576e-10,3.0171111315190146e-09,4.5073363550154885e-23,3.687405184711274e-08,7.177311911935808e-13,1e-05,1e-05,7.33
4.1224234025274015e-11,5e-06,9.711944379065535e-10,3.021216542197516e-09,4.507336354883546e-23,3.694513385263584e-08,7.186891203856036e-13,1e-05,1e-05,7.34
4.122423402421692e-11,5e-06,9.711944378816496e-10,3.0253219090570952e-09,4.507336354751606e-23,3.7016233370135415e-08,7.196470393532569e-13,1e-05,1e-05,7.3500000000000005
4.122423402315984e-11,5e-06,9.711944378567458e-10,3.0294272320388954e-09,4.5073363546196666e-23,3.7087350340342813e-08,7.206049480828075e-13,1e-05,1e-05,7.36
4.122423402210277e-11,5e-06,9.711944378318423e-10,3.0335325110840617e-09,4.5073363544877285e-23,3.7158484704385435e-08,7.215628465605227e-13,1e-05,1e-05,7.37
4.122423402104571e-11,5e-06,9.711944378069392e-10,3.037637746133742e-09,4.507336354355792e-23,3.722963640378671e-08,7.225207347726703e-13,1e-05,1e-05,7.38
4.122423401998866e-11,5e-06,9.711944377820363e-10,3.0417429371290866e-09,4.507336354223857e-23,3.730080538046607e-08,7.234786127055186e-13,1e-05,1e-05,7.390000000000001
4.1224234018931627e-11,5e-06,9.711944377571336e-10,3.045848084011247e-09,4.507336354091924e-23,3.737199157673899e-08,7.244364803453364e-13,1e-05,1e-05,7.4
4.12242340178746e-11,5e-06,9.711944377322314e-10,3.049953186721377e-09,4.5073363539599915e-23,3.7443194935316977e-08,7.253943376783929e-13,1e-05,1e-05,7.41
4.1224234016817586e-11,5e-06,9.711944377073293e-10,3.054058245200634e-09,4.507336353828061e-23,3.7514415399307575e-08,7.26352184690958e-13,1e-05,1e-05,7.42
4.1224234015760585e-11,5e-06,9.711944376824274e-10,3.0581632593901757e-09,4.507336353696132e-23,3.758565291221433e-08,7.27310021369302e-13,1e-05,1e-05,7.43
4.122423401470359e-11,5e-06,9.71194437657526e-10,3.0622682292383563e-09,4.507336353564204e-23,3.7656902554798315e-08,7.282678477013742e-13,1e-05,1e-05,7.44
4.122423401364661e-11,5e-06,9.711944376326246e-10,3.0663731546808325e-09,4.507336353432277e-23,3.7728167993541036e-08,7.292256636721611e-13,1e-05,1e-05,7.45
4.122423401258964e-11,5e-06,9.711944376077237e-10,3.0704780356576114e-09,4.5073363533003517e-23,3.779944995660969e-08,7.301834692676644e-13,1e-05,1e-05,7.46
4.1224234011532684e-11,5e-06,9.71194437582823e-10,3.0745828721098744e-09,4.5073363531684283e-23,3.7870748379524985e-08,7.311412644741597e-13,1e-05,1e-05,7.47
4.1224234010475734e-11,5e-06,9.711944375579225e-10,3.078687663978806e-09,4.507336353036506e-23,3.794206319809955e-08,7.320990492779234e-13,1e-05,1e-05,7.48
4.1224234009418804e-11,5e-06,9.711944375330223e-10,3.0827924112055906e-09,4.5073363529045857e-23,3.8013394348437906e-08,7.33056823665232e-13,1e-05,1e-05,7.49
4.122423400836188e-11,5e-06,9.711944375081223e-10,3.086897113731418e-09,4.507336352772666e-23,3.8084741766936466e-08,7.340145876223629e-13,1e-05,1e-05,7.5
4.122423400730497e-11,5e-06,9.711944374832227e-10,3.091001771497479e-09,4.5073363526407483e-23,3.815610539028357e-08,7.34972341135594e-13,1e-05,1e-05,7.51
4.122423400624807e-11,5e-06,9.711944374583233e-10,3.0951063844449668e-09,4.507336352508832e-23,3.8227485155459465e-08,7.359300841912039e-13,1e-05,1e-05,7.5200000000000005
4.122423400519118e-11,5e-06,9.711944374334242e-10,3.099210952515076e-09,4.507336352376917e-23,3.8298880999736265e-08,7.368878167754711e-13,1e-05,1e-05,7.53
4.122423400413431e-11,5e-06,9.711944374085254e-10,3.1033154756490053e-09,4.5073363522450034e-23,3.8370292860678025e-08,7.378455388746754e-13,1e-05,1e-05,7.54
4.1224234003077444e-11,5e-06,9.711944373836269e-10,3.107419953787955e-09,4.507336352113091e-23,3.84417206761407e-08,7.388032504750969e-13,1e-05,1e-05,7.55
4.122423400202059e-11,5e-06,9.711944373587285e-10,3.1115243868731278e-09,4.50733635198118e-23,3.8513164384272135e-08,7.397609515630161e-13,1e-05,1e-05,7.5600000000000005
4.122423400096375e-11,5e-06,9.711944373338306e-10,3.115628774845728e-09,4.5073363518492715e-23,3.858462392351209e-08,7.407186421247141e-13,1e-05,1e-05,7.57
4.122423399990692e-11,5e-06,9.711944373089327e-10,3.119733117646963e-09,4.5073363517173634e-23,3.8656099232592224e-08,7.416763221464727e-13,1e-05,1e-05,7.58
4.1224233998850105e-11,5e-06,9.711944372840353e-10,3.1238374152180423e-09,4.507336351585457e-23,3.87275902505361e-08,7.42633991614574e-13,1e-05,1e-05,7.59
4.12242339977933e-11,5e-06,9.71194437259138e-10,3.1279416675001788e-09,4.5073363514535525e-23,3.879909691665921e-08,7.43591650515301e-13,1e-05,1e-05,7.6000000000000005
4.1224233996736503e-11,5e-06,9.711944372342411e-10,3.1320458744345853e-09,4.507336351321649e-23,3.887061917056889e-08,7.445492988349368e-13,1e-05,1e-05,7.61
4.1224233995679715e-11,5e-06,9.711944372093445e-10,3.1361500359624793e-09,4.507336351189747e-23,3.894215695216445e-08,7.455069365597653e-13,1e-05,1e-05,7.62
4.122423399462295e-11,5e-06,9.711944371844482e-10,3.14025415202508e-09,4.5073363510578464e-23,3.901371020163707e-08,7.464645636760711e-13,1e-05,1e-05,7.63
4.1224233993566185e-11,5e-06,9.711944371595521e-10,3.144358222563608e-09,4.507336350925948e-23,3.9085278859469824e-08,7.474221801701391e-13,1e-05,1e-05,7.640000000000001
4.122423399250944e-11,5e-06,9.711944371346562e-10,3.1484622475192874e-09,4.50733635079405e-23,3.915686286643772e-08,7.483797860282547e-13,1e-05,1e-05,7.65
4.1224233991452706e-11,5e-06,9.711944371097608e-10,3.152566226833344e-09,4.507336350662154e-23,3.9228462163607644e-08,7.49337381236704e-13,1e-05,1e-05,7.66
4.122423399039598e-11,5e-06,9.711944370848656e-10,3.1566701604470062e-09,4.507336350530259e-23,3.93000766923384e-08,7.502949657817737e-13,1e-05,1e-05,7.67
4.1224233989339266e-11,5e-06,9.711944370599705e-10,3.1607740483015046e-09,4.5073363503983665e-23,3.937170639428069e-08,7.512525396497509e-13,1e-05,1e-05,7.68
4.122423398828257e-11,5e-06,9.711944370350757e-10,3.164877890338073e-09,4.507336350266474e-23,3.9443351211377145e-08,7.522101028269235e-13,1e-05,1e-05,7.69
4.122423398722588e-11,5e-06,9.711944370101813e-10,3.168981686497946e-09,4.5073363501345844e-23,3.9515011085862255e-08,7.531676552995794e-13,1e-05,1e-05,7.7
4.12242339861692e-11,5e-06,9.711944369852873e-10,3.1730854367223607e-09,4.5073363500026957e-23,3.9586685960262443e-08,7.541251970540076e-13,1e-05,1e-05,7.71
4.1224233985112535e-11,5e-06,9.711944369603933e-10,3.1771891409525586e-09,4.507336349870808e-23,3.965837577739604e-08,7.550827280764974e-13,1e-05,1e-05,7.72
4.122423398405588e-11,5e-06,9.711944369354997e-10,3.1812927991297815e-09,4.5073363497389224e-23,3.973008048037328e-08,7.560402483533388e-13,1e-05,1e-05,7.73
4.1224233982999243e-11,5e-06,9.711944369106065e-10,3.1853964111952736e-09,4.5073363496070384e-23,3.980180001259628e-08,7.56997757870822e-13,1e-05,1e-05,7.74
4.122423398194261e-11,5e-06,9.711944368857133e-10,3.1894999770902823e-09,4.5073363494751555e-23,3.987353431775908e-08,7.579552566152381e-13,1e-05,1e-05,7.75
4.1224233980886e-11,5e-06,9.711944368608206e-10,3.1936034967560575e-09,4.5073363493432745e-23,3.9945283339847623e-08,7.589127445728788e-13,1e-05,1e-05,7.76
4.122423397982939e-11,5e-06,9.711944368359282e-10,3.1977069701338507e-09,4.5073363492113946e-23,4.001704702313977e-08,7.598702217300361e-13,1e-05,1e-05,7.7700000000000005
4.1224233978772796e-11,5e-06,9.71194436811036e-10,3.201810397164916e-09,4.507336349079516e-23,4.0088825312205237e-08,7.608276880730024e-13,1e-05,1e-05,7.78
4.1224233977716215e-11,5e-06,9.711944367861442e-10,3.2059137777905096e-09,4.5073363489476395e-23,4.0160618151905706e-08,7.617851435880711e-13,1e-05,1e-05,7.79
4.122423397665965e-11,5e-06,9.711944367612524e-10,3.2100171119518904e-09,4.507336348815764e-23,4.023242548739473e-08,7.627425882615359e-13,1e-05,1e-05,7.8
4.1224233975603086e-11,5e-06,9.711944367363611e-10,3.2141203995903204e-09,4.5073363486838903e-23,4.0304247264117774e-08,7.63700022079691e-13,1e-05,1e-05,7.8100000000000005
4.1224233974546543e-11,5e-06,9.7119443671147e-10,3.2182236406470618e-09,4.5073363485520175e-23,4.03760834278122e-08,7.646574450288313e-13,1e-05,1e-05,7.82
4.122423397349001e-11,5e-06,9.711944366865793e-10,3.222326835063381e-09,4.507336348420147e-23,4.044793392450728e-08,7.656148570952519e-13,1e-05,1e-05,7.83
4.1224233972433485e-11,5e-06,9.711944366616888e-10,3.226429982780546e-09,4.507336348288278e-23,4.051979870052419e-08,7.665722582652491e-13,1e-05,1e-05,7.84
4.1224233971376975e-11,5e-06,9.711944366367986e-10,3.2305330837398284e-09,4.5073363481564096e-23,4.059167770247602e-08,7.675296485251192e-13,1e-05,1e-05,7.8500000000000005
4.122423397032048e-11,5e-06,9.711944366119087e-10,3.234636137882499e-09,4.507336348024543e-23,4.066357087726774e-08,7.68487027861159e-13,1e-05,1e-05,7.86
4.1224233969263993e-11,5e-06,9.71194436587019e-10,3.2387391451498352e-09,4.5073363478926786e-23,4.073547817209626e-08,7.694443962596662e-13,1e-05,1e-05,7.87
4.122423396820752e-11,5e-06,9.711944365621296e-10,3.242842105483113e-09,4.507336347760815e-23,4.0807399534450355e-08,7.70401753706939e-13,1e-05,1e-05,7.88
4.122423396715106e-11,5e-06,9.711944365372406e-10,3.246945018823613e-09,4.5073363476289535e-23,4.087933491211074e-08,7.713591001892759e-13,1e-05,1e-05,7.890000000000001
4.1224233966094606e-11,5e-06,9.711944365123517e-10,3.2510478851126176e-09,4.507336347497093e-23,4.0951284253149996e-08,7.723164356929761e-13,1e-05,1e-05,7.9
4.122423396503817e-11,5e-06,9.711944364874633e-10,3.2551507042914106e-09,4.507336347365234e-23,4.102324750593265e-08,7.732737602043394e-13,1e-05,1e-05,7.91
