Time,species_0000001,species_0000002,species_0000006,species_0000007,species_0000008,species_0000009,species_0000011,species_0000016,species_0000017,k1,k2,k3,k4,k5,k6,k7,k9,k10,k11,k12,k13a,k13b,k17,k18,k19,HO2star,Cu_I_ZnSOD,compartment_0000001,reaction_0000001,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,fast
0.36,4.122423476501811e-11,5e-06,9.711949688746975e-10,1.4833655082588187e-10,4.507279041933498e-23,1.779477891622821e-10,4.8350443418898387e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423476501811e-13,5e-06,1.0,6.6e-07,3.2979387812014493e-07,3.2979387812014493e-07,6.115060795479196e-16,8.007353879898998e-16,4.855974844373488e-15,3.302062894173972e-07,4.5072790419334984e-17,4.122423476501811e-10,1.1268197604833745e-14,6.76201598816672e-11,4.35e-08,4.35e-08,1.4505133025669516e-09,1.0383558557811732e-09,1.9363284433609107e-15,4.122423476501811e-10
0.37,4.122423476395642e-11,5e-06,9.71194909960263e-10,1.5245807649757851e-10,4.507284376059433e-23,1.877353131815088e-10,4.931213274434819e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423476395642e-13,5e-06,1.0,6.6e-07,3.2979387811165136e-07,3.2979387811165136e-07,6.284967537197403e-16,8.007353393952281e-16,4.855974549801316e-15,3.3020626938648944e-07,4.507284376059433e-17,4.122423476395642e-10,1.1268210940148583e-14,7.133941900897335e-11,4.35e-08,4.35e-08,1.4793639823304458e-09,1.0672065354830495e-09,2.045424927862052e-15,4.122423476395642e-10
0.38,4.122423476289462e-11,5e-06,9.711948445937642e-10,1.5657960011783474e-10,4.507291089382058e-23,1.9777907173143043e-10,5.027382159131216e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423476289462e-13,5e-06,1.0,6.6e-07,3.29793878103157e-07,3.29793878103157e-07,6.454874194337782e-16,8.007352854809258e-16,4.855974222968821e-15,3.3020624716187984e-07,4.5072910893820585e-17,4.122423476289462e-10,1.1268227723455145e-14,7.515604725794356e-11,4.35e-08,4.35e-08,1.5082146477393647e-09,1.0960572008248432e-09,2.157511063229371e-15,4.122423476289462e-10
0.39,4.1224234761832707e-11,5e-06,9.711947727752009e-10,1.607011216866505e-10,4.5072991819013737e-23,2.0807906481204698e-10,5.123550995979027e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234761832706e-13,5e-06,1.0,6.6e-07,3.297938780946617e-07,3.297938780946617e-07,6.624780766900325e-16,8.00735226246993e-16,4.855973863876005e-15,3.302062227435683e-07,4.5072991819013736e-17,4.122423476183271e-10,1.1268247954753435e-14,7.907004462857785e-11,4.35e-08,4.35e-08,1.5370652987937081e-09,1.1249078518065535e-09,2.2725868449985934e-15,4.122423476183271e-10
0.4,4.1224234760770684e-11,5e-06,9.711946945045732e-10,1.6482264120402583e-10,4.5073086536173793e-23,2.1863529242335849e-10,5.219719784978254e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234760770684e-13,5e-06,1.0,6.6e-07,3.297938780861655e-07,3.297938780861655e-07,6.794687254885036e-16,8.007351616934298e-16,4.855973472522866e-15,3.3020619613155487e-07,4.507308653617379e-17,4.1224234760770686e-10,1.1268271634043448e-14,8.308141112087623e-11,4.35e-08,4.35e-08,1.5659159354934762e-09,1.1537584884281807e-09,2.3906522687054507e-15,4.1224234760770686e-10
0.41000000000000003,4.122423475970856e-11,5e-06,9.71194609781881e-10,1.6894415866996072e-10,4.507319504530075e-23,2.2944775456536495e-10,5.3158885261288967e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234759708557e-13,5e-06,1.0,6.6e-07,3.297938780776685e-07,3.297938780776685e-07,6.964593658291912e-16,8.007350918202362e-16,4.8559730489094055e-15,3.3020616732583956e-07,4.507319504530075e-17,4.1224234759708555e-10,1.1268298761325188e-14,8.719014673483868e-11,4.35e-08,4.35e-08,1.594766557838669e-09,1.182609110689725e-09,2.5117073298856763e-15,4.1224234759708555e-10
0.42,4.1224234758646316e-11,5e-06,9.711945186071245e-10,1.7306567408445517e-10,4.5073317346394607e-23,2.4051645123806626e-10,5.412057219430954e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423475864632e-13,5e-06,1.0,6.6e-07,3.2979387806917054e-07,3.2979387806917054e-07,7.134499977120952e-16,8.007350166274119e-16,4.855972593035623e-15,3.3020613632642236e-07,4.5073317346394606e-17,4.122423475864632e-10,1.1268329336598651e-14,9.139625147046518e-11,4.35e-08,4.35e-08,1.6236171658292863e-09,1.2114597185911862e-09,2.6357520240750033e-15,4.122423475864632e-10
0.43,4.1224234757584404e-11,5e-06,9.711944526696853e-10,1.771871845254317e-10,4.507339881021404e-23,2.517957279994121e-10,5.508225796647382e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234757584403e-13,5e-06,1.0,6.6e-07,3.297938780606753e-07,3.297938780606753e-07,7.304406090911823e-16,8.007349622423761e-16,4.855972263348427e-15,3.302061139076931e-07,4.5073398810214045e-17,4.12242347575844e-10,1.126834970255351e-14,9.56823766397766e-11,4.35e-08,4.35e-08,1.6524677389942146e-09,1.240310291678022e-09,2.7627862556843455e-15,4.12242347575844e-10
0.44,4.1224234756522743e-11,5e-06,9.71194406117747e-10,1.8130869053248633e-10,4.5073449524690406e-23,2.632940154786056e-10,5.6043942703789556e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234756522745e-13,5e-06,1.0,6.6e-07,3.2979387805218197e-07,3.2979387805218197e-07,7.474312021908948e-16,8.007349238403938e-16,4.855972030588735e-15,3.3020609808003394e-07,4.5073449524690405e-17,4.1224234756522746e-10,1.1268362381172601e-14,1.0005172588187012e-10,4.35e-08,4.35e-08,1.6813182811136867e-09,1.2691608337274042e-09,2.892810031109231e-15,4.1224234756522746e-10
0.45,4.12242347554611e-11,5e-06,9.71194362561682e-10,1.854301936169063e-10,4.5073497743858447e-23,2.7503492597852856e-10,5.700562675917611e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234755461103e-13,5e-06,1.0,6.6e-07,3.297938780436889e-07,3.297938780436889e-07,7.64421783241395e-16,8.007348879084636e-16,4.855971812808411e-15,3.302060832709719e-07,4.507349774385845e-17,4.12242347554611e-10,1.1268374435964612e-14,1.0451327187184085e-10,4.35e-08,4.35e-08,1.7101688027752833e-09,1.298011355318344e-09,3.025823390022695e-15,4.12242347554611e-10
0.46,4.122423475439949e-11,5e-06,9.711943222607949e-10,1.8955169375478116e-10,4.5073543020704424e-23,2.87018085923367e-10,5.796731012704987e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234754399485e-13,5e-06,1.0,6.6e-07,3.2979387803519594e-07,3.2979387803519594e-07,7.814123521441137e-16,8.007348546603783e-16,4.855971611303975e-15,3.3020606956867026e-07,4.5073543020704424e-17,4.1224234754399487e-10,1.1268385755176105e-14,1.0906687265087945e-10,4.35e-08,4.35e-08,1.7390193038114961e-09,1.3268618562834681e-09,3.1618263252669582e-15,4.1224234754399487e-10
0.47000000000000003,4.12242347533379e-11,5e-06,9.711942854743897e-10,1.9367319092220046e-10,4.507358490821458e-23,2.992431217373071e-10,5.89289928018272e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.12242347533379e-13,5e-06,1.0,6.6e-07,3.297938780267032e-07,3.297938780267032e-07,7.984029088004822e-16,8.0073482430993e-16,4.855971427371949e-15,3.3020605706129256e-07,4.507358490821458e-17,4.12242347533379e-10,1.1268396227053644e-14,1.137123862601767e-10,4.35e-08,4.35e-08,1.767869784054816e-09,1.3557123364554032e-09,3.300818829614866e-15,4.12242347533379e-10
0.48,4.122423475227635e-11,5e-06,9.711942524617705e-10,1.977946850952538e-10,4.507362295937517e-23,3.117096598445348e-10,5.989067477792448e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234752276346e-13,5e-06,1.0,6.6e-07,3.297938780182108e-07,3.297938780182108e-07,8.153934531119318e-16,8.007347970709114e-16,4.855971262308853e-15,3.3020604583700195e-07,4.507362295937517e-17,4.1224234752276347e-10,1.1268405739843793e-14,1.1844967074092322e-10,4.35e-08,4.35e-08,1.7967202433377344e-09,1.3845627956667766e-09,3.4428008957698944e-15,4.1224234752276347e-10
0.49,4.122423475121482e-11,5e-06,9.711942234822416e-10,2.019161762500308e-10,4.507365672717245e-23,3.244173266692363e-10,6.085235604975811e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234751214825e-13,5e-06,1.0,6.6e-07,3.297938780097186e-07,3.297938780097186e-07,8.323839849798937e-16,8.007347731571144e-16,4.855971117411208e-15,3.302060359839622e-07,4.507365672717245e-17,4.1224234751214826e-10,1.1268414181793113e-14,1.2327858413430978e-10,4.35e-08,4.35e-08,1.8255706814927432e-09,1.4134132337502155e-09,3.587772516366148e-15,4.1224234751214826e-10
0.5,4.122423475015334e-11,5e-06,9.71194198795107e-10,2.0603766436262095e-10,4.5073685764592665e-23,3.3736574863559746e-10,6.181403661174445e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234750153343e-13,5e-06,1.0,6.6e-07,3.297938780012268e-07,3.297938780012268e-07,8.49374504305799e-16,8.007347527823317e-16,4.855970993975535e-15,3.302060275903364e-07,4.5073685764592666e-17,4.122423475015334e-10,1.1268421441148166e-14,1.2819898448152703e-10,4.35e-08,4.35e-08,1.8544210983523336e-09,1.4422636505383466e-09,3.735733683968356e-15,4.122423475015334e-10
0.51,4.122423474909191e-11,5e-06,9.711941786596707e-10,2.1015914940911383e-10,4.5073709624622074e-23,3.505545521678046e-10,6.277571645829988e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423474909191e-13,5e-06,1.0,6.6e-07,3.297938779927353e-07,3.297938779927353e-07,8.663650109910788e-16,8.007347361603555e-16,4.855970893298354e-15,3.3020602074428807e-07,4.5073709624622075e-17,4.122423474909191e-10,1.1268427406155519e-14,1.3321072982376575e-10,4.35e-08,4.35e-08,1.8832714937489964e-09,1.4711140458637968e-09,3.886684391071876e-15,4.122423474909191e-10
0.52,4.122423474803051e-11,5e-06,9.711941633352373e-10,2.1428063136559906e-10,4.507372786024692e-23,3.639833636900436e-10,6.373739558384079e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423474803051e-13,5e-06,1.0,6.6e-07,3.297938779842441e-07,3.297938779842441e-07,8.833555049371646e-16,8.007347235049783e-16,4.855970816676186e-15,3.302060155339807e-07,4.5073727860246914e-17,4.122423474803051e-10,1.126843196506173e-14,1.3831367820221658e-10,4.35e-08,4.35e-08,1.9121218675152235e-09,1.4999644195591935e-09,4.040624630102698e-15,4.122423474803051e-10
0.53,4.1224234746969176e-11,5e-06,9.711941530811106e-10,2.1840211020816613e-10,4.507374002445345e-23,3.7765180962650053e-10,6.469907398278355e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423474696918e-13,5e-06,1.0,6.6e-07,3.297938779757534e-07,3.297938779757534e-07,9.003459860454873e-16,8.007347150299924e-16,4.855970765405553e-15,3.3020601204757766e-07,4.5073740024453446e-17,4.1224234746969177e-10,1.1268435006113363e-14,1.435076876580702e-10,4.35e-08,4.35e-08,1.9409722194835065e-09,1.528814771457163e-09,4.197554393417435e-15,4.1224234746969177e-10
0.54,4.122423474590789e-11,5e-06,9.711941481565948e-10,2.2252358591290464e-10,4.5073745670227925e-23,3.9155951640136147e-10,6.566075164954454e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423474590789e-13,5e-06,1.0,6.6e-07,3.297938779672631e-07,3.297938779672631e-07,9.173364542174785e-16,8.007347109491903e-16,4.855970740782974e-15,3.302060103732423e-07,4.5073745670227924e-17,4.122423474590789e-10,1.1268436417556981e-14,1.4879261623251736e-10,4.35e-08,4.35e-08,1.9698225494863363e-09,1.5576651013903326e-09,4.357473673303331e-15,4.122423474590789e-10
0.55,4.1224234744846656e-11,5e-06,9.711941488209944e-10,2.2664505845590418e-10,4.5073744350556594e-23,4.0570611043881257e-10,6.662242857854014e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234744846655e-13,5e-06,1.0,6.6e-07,3.297938779587733e-07,3.297938779587733e-07,9.343269093545685e-16,8.007347114763642e-16,4.855970744104972e-15,3.302060105991381e-07,4.507374435055659e-17,4.122423474484665e-10,1.1268436087639149e-14,1.5416832196674878e-10,4.35e-08,4.35e-08,1.9986728573562042e-09,1.5865154091913293e-09,4.5203824619782595e-15,4.122423474484665e-10
0.56,4.122423474378549e-11,5e-06,9.711941553336131e-10,2.307665278132543e-10,4.50737356184257e-23,4.200912181630397e-10,6.758410476418673e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234743785487e-13,5e-06,1.0,6.6e-07,3.297938779502839e-07,3.297938779502839e-07,9.513173513581896e-16,8.007347168253067e-16,4.855970776668066e-15,3.3020601281342853e-07,4.5073735618425705e-17,4.122423474378549e-10,1.1268433904606426e-14,1.596346629019551e-10,4.35e-08,4.35e-08,2.0275231429256017e-09,1.61536569469278e-09,4.6862807515907214e-15,4.122423474378549e-10
0.5700000000000001,4.122423474272438e-11,5e-06,9.711941679537553e-10,2.348879939610445e-10,4.507371902682151e-23,4.347144659982291e-10,6.85457802009007e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234742724384e-13,5e-06,1.0,6.6e-07,3.297938779417951e-07,3.297938779417951e-07,9.683077801297725e-16,8.0073472720981e-16,4.855970839768777e-15,3.302060171042768e-07,4.507371902682151e-17,4.1224234742724386e-10,1.1268429756705377e-14,1.6519149707932707e-10,4.35e-08,4.35e-08,2.056373406027021e-09,1.6442159577273117e-09,4.855168534219844e-15,4.1224234742724386e-10
0.58,4.122423474166335e-11,5e-06,9.711941869407251e-10,2.3900945687536443e-10,4.507369412873026e-23,4.4957548036856654e-10,6.95074548830984e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234741663347e-13,5e-06,1.0,6.6e-07,3.297938779333068e-07,3.297938779333068e-07,9.852981955707487e-16,8.007347428436666e-16,4.855970934703626e-15,3.3020602355984655e-07,4.507369412873026e-17,4.1224234741663346e-10,1.1268423532182565e-14,1.708386825400553e-10,4.35e-08,4.35e-08,2.0852236464929518e-09,1.673066198127551e-09,5.027045801875389e-15,4.1224234741663346e-10
0.59,4.122423474060238e-11,5e-06,9.711942125538266e-10,2.431309165323037e-10,4.507366047713821e-23,4.6467388769823844e-10,7.046912880519624e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423474060238e-13,5e-06,1.0,6.6e-07,3.297938779248191e-07,3.297938779248191e-07,1.002288597582549e-15,8.007347639406686e-16,4.8559710627691334e-15,3.3020603226830107e-07,4.507366047713821e-17,4.1224234740602383e-10,1.1268415119284552e-14,1.765760773253306e-10,4.35e-08,4.35e-08,2.114073864155887e-09,1.701916415726126e-09,5.201912546497747e-15,4.1224234740602383e-10
0.6,4.122423473954149e-11,5e-06,9.71194245052364e-10,2.472523729079518e-10,4.5073617625031606e-23,4.800093144114307e-10,7.143080196161058e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234739541486e-13,5e-06,1.0,6.6e-07,3.297938779163319e-07,3.297938779163319e-07,1.0192789860666055e-15,8.007347907146087e-16,4.855971225261821e-15,3.302060433178038e-07,4.5073617625031606e-17,4.122423473954149e-10,1.1268404406257902e-14,1.8240353947634368e-10,4.35e-08,4.35e-08,2.1429240588483174e-09,1.7307666103556626e-09,5.379768759957931e-15,4.122423473954149e-10
0.61,4.122423473848068e-11,5e-06,9.711942846956418e-10,2.513738259783983e-10,4.50735651253967e-23,4.955813869323295e-10,7.239247434675781e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423473848068e-13,5e-06,1.0,6.6e-07,3.297938779078455e-07,3.297938779078455e-07,1.0362693609243484e-15,8.007348233792794e-16,4.85597142347821e-15,3.3020605679651826e-07,4.50735651253967e-17,4.122423473848068e-10,1.1268391281349176e-14,1.8832092703428522e-10,4.35e-08,4.35e-08,2.1717742304027342e-09,1.759616781848788e-09,5.560614434057589e-15,4.122423473848068e-10
0.62,4.122423473741995e-11,5e-06,9.711943317429635e-10,2.554952757197328e-10,4.507350253121975e-23,5.113897316851207e-10,7.335414595505432e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423473741995e-13,5e-06,1.0,6.6e-07,3.2979387789935965e-07,3.2979387789935965e-07,1.0532597220572097e-15,8.007348621484726e-16,4.855971658714818e-15,3.302060727926076e-07,4.507350253121975e-17,4.122423473741995e-10,1.1268375632804938e-14,1.9432809804034588e-10,4.35e-08,4.35e-08,2.2006243786516297e-09,1.7884669300381296e-09,5.7444495605290004e-15,4.122423473741995e-10
0.63,4.122423473635931e-11,5e-06,9.711943864536339e-10,2.596167221080448e-10,4.5073429395487e-23,5.274339750939905e-10,7.431581678091646e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423473635931e-13,5e-06,1.0,6.6e-07,3.297938778908745e-07,3.297938778908745e-07,1.0702500693666202e-15,8.007349072359813e-16,4.8559719322681695e-15,3.302060913942356e-07,4.5073429395487e-17,4.122423473635931e-10,1.1268357348871749e-14,2.0042491053571638e-10,4.35e-08,4.35e-08,2.229474503427494e-09,1.8173170547563137e-09,5.9312741310350674e-15,4.122423473635931e-10
0.64,4.122423473529862e-11,5e-06,9.711944371811564e-10,2.637381643279411e-10,4.507336230534504e-23,5.437025694130012e-10,7.527748663423333e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423473529862e-13,5e-06,1.0,6.6e-07,3.29793877882389e-07,3.29793877882389e-07,1.0872403994911804e-15,8.007349490394444e-16,4.855972185905782e-15,3.302061086415932e-07,4.5073362305345043e-17,4.122423473529862e-10,1.126834057633626e-14,2.0660697637694045e-10,4.35e-08,4.35e-08,2.2583245990269998e-09,1.8461671502955876e-09,6.1210881004303416e-15,4.122423473529862e-10
0.65,4.122423473423743e-11,5e-06,9.71194445335422e-10,2.6785959977284987e-10,4.507335639737096e-23,5.60158679010817e-10,7.623915490729654e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423473423743e-13,5e-06,1.0,6.6e-07,3.297938778738995e-07,3.297938778738995e-07,1.1042307016854854e-15,8.007349557418992e-16,4.855972226677111e-15,3.3020611141404354e-07,4.507335639737096e-17,4.122423473423743e-10,1.126833909934274e-14,2.1286029802411046e-10,4.35e-08,4.35e-08,2.2871746472188963e-09,1.875017198409949e-09,6.3138913367614754e-15,4.122423473423743e-10
0.66,4.122423473317625e-11,5e-06,9.711944535125309e-10,2.719810312333589e-10,4.5073350651406384e-23,5.768416654444128e-10,7.720082225069797e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423473317625e-13,5e-06,1.0,6.6e-07,3.2979387786541e-07,3.2979387786541e-07,1.1212209874535329e-15,8.007349624631881e-16,4.855972267562654e-15,3.302061141942605e-07,4.5073350651406384e-17,4.122423473317625e-10,1.1268337662851597e-14,2.1919983286887688e-10,4.35e-08,4.35e-08,2.3160246675209392e-09,1.903867218633512e-09,6.5096839588669975e-15,4.122423473317625e-10
0.67,4.122423473211507e-11,5e-06,9.711944615998476e-10,2.7610245866083156e-10,4.507334515258757e-23,5.937508060550341e-10,7.816248865308933e-14,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234732115066e-13,5e-06,1.0,6.6e-07,3.2979387785692055e-07,3.2979387785692055e-07,1.1382112565948215e-15,8.007349691104446e-16,4.855972307999238e-15,3.302061169439482e-07,4.5073345152587565e-17,4.1224234732115066e-10,1.1268336288146892e-14,2.2562530630091297e-10,4.35e-08,4.35e-08,2.34487465959268e-09,1.932717210625821e-09,6.7084659557129455e-15,4.1224234732115066e-10
