Time,EmptySet,u,z,v,kappa,k6,k4,k4prime,alpha,cell,Reaction1,Reaction2,Reaction3
6.05,1.0,0.001317973550960245,0.08594714278398682,0.08726511633494707,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001317973550960245,0.0015739216435285142
6.0600000000000005,1.0,0.00132053304976079,0.08608139075221251,0.0874019238019733,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.00132053304976079,0.0015764847215547933
6.07,1.0,0.0013230925844822147,0.08621561308934991,0.08753870567383212,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013230925844822147,0.0015790478613285789
6.08,1.0,0.0013256521553858384,0.0863498097947772,0.08767546195016304,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013256521553858384,0.0015816110637206992
6.09,1.0,0.0013282117627390444,0.08648398086786385,0.0878121926306029,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013282117627390444,0.0015841743296019092
6.1000000000000005,1.0,0.0013307714068152194,0.08661812630797064,0.08794889771478585,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013307714068152194,0.0015867376598428938
6.11,1.0,0.0013333310878936926,0.08675224611444957,0.08808557720234327,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013333310878936926,0.0015893010553142673
6.12,1.0,0.0013358908062596766,0.086886340286644,0.08822223109290368,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013358908062596766,0.0015918645168865784
6.13,1.0,0.0013384505622042078,0.08702040882388859,0.0883588593860928,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013384505622042078,0.0015944280454303127
6.140000000000001,1.0,0.0013410103560240882,0.08715445172550926,0.08849546208153335,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013410103560240882,0.0015969916418158928
6.15,1.0,0.001343570188021826,0.08728846899082324,0.08863203917884506,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001343570188021826,0.001599555306913683
6.16,1.0,0.001346130058505581,0.08742246061913904,0.08876859067764462,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001346130058505581,0.00160211904159399
6.17,1.0,0.001348689967789105,0.0875564266097565,0.0889051165775456,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001348689967789105,0.0016046828467270657
6.18,1.0,0.0013512499161916875,0.08769036696196673,0.08904161687815842,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013512499161916875,0.0016072467231831099
6.19,1.0,0.001353809904038099,0.08782428167505218,0.08917809157909029,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001353809904038099,0.0016098106718322736
6.2,1.0,0.0013563699316585362,0.08795817074828655,0.08931454067994508,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013563699316585362,0.0016123746935446574
6.21,1.0,0.001358929999388568,0.08809203418093485,0.08945096418032342,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001358929999388568,0.0016149387891903194
6.22,1.0,0.0013614901075690814,0.08822587197225339,0.08958736207982247,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013614901075690814,0.0016175029596392717
6.23,1.0,0.0013640502565462282,0.08835968412148981,0.08972373437803605,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013640502565462282,0.0016200672057614886
6.24,1.0,0.0013666104466713716,0.08849347062788303,0.0898600810745544,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013666104466713716,0.0016226315284269036
6.25,1.0,0.001369170678301035,0.08862723149066325,0.08999640216896428,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001369170678301035,0.0016251959285054146
6.26,1.0,0.0013717309517968493,0.08876096670905197,0.09013269766084882,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013717309517968493,0.0016277604068668852
6.2700000000000005,1.0,0.0013742912675255032,0.08889467628226207,0.09026896754978757,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013742912675255032,0.0016303249643811492
6.28,1.0,0.00137685162585869,0.0890283602094976,0.0904052118353563,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.00137685162585869,0.0016328896019180074
6.29,1.0,0.0013794120271730607,0.08916201848995405,0.09054143051712711,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013794120271730607,0.0016354543203472376
6.3,1.0,0.001381972471850172,0.08929565112281812,0.09067762359466829,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001381972471850172,0.0016380191205385894
6.3100000000000005,1.0,0.0013845329602764386,0.08942925810726784,0.09081379106754428,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013845329602764386,0.0016405840033617916
6.32,1.0,0.0013870934928430837,0.08956283944247255,0.09094993293531563,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013870934928430837,0.0016431489696865514
6.33,1.0,0.0013896540699460914,0.08969639512759287,0.09108604919753896,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013896540699460914,0.0016457140203825584
6.34,1.0,0.0013922146919861597,0.08982992516178075,0.09122213985376691,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013922146919861597,0.0016482791563194863
6.3500000000000005,1.0,0.0013947753593686525,0.08996342954417945,0.0913582049035481,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013947753593686525,0.001650844378366996
6.36,1.0,0.0013973360725035532,0.09009690827392347,0.09149424434642703,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013973360725035532,0.0016534096873947344
6.37,1.0,0.0013998968318054195,0.09023036135013872,0.09163025818194413,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0013998968318054195,0.0016559750842723424
6.38,1.0,0.001402457637693337,0.09036378877194229,0.09176624640963563,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001402457637693337,0.0016585405698694503
6.390000000000001,1.0,0.0014050184905908742,0.0904971905384427,0.09190220902903357,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014050184905908742,0.0016611061450556872
6.4,1.0,0.0014075793909260376,0.09063056664873965,0.09203814603966569,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014075793909260376,0.0016636718107006768
6.41,1.0,0.0014101403391312286,0.09076391710192425,0.09217405744105547,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014101403391312286,0.001666237567674044
6.42,1.0,0.0014127013356431985,0.09089724189707885,0.09230994323272204,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014127013356431985,0.001668803416845415
6.43,1.0,0.001415262380903006,0.09103054103327711,0.09244580341418011,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001415262380903006,0.0016713693590844193
6.44,1.0,0.0014178234753559745,0.09116381450958404,0.09258163798494001,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014178234753559745,0.001673935395260694
6.45,1.0,0.0014203846194516486,0.09129706232505587,0.09271744694450752,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014203846194516486,0.0016765015262438835
6.46,1.0,0.0014229458136437536,0.09143028447874021,0.09285323029238397,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014229458136437536,0.001679067752903643
6.47,1.0,0.0014255070583901533,0.09156348096967598,0.09298898802806613,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014255070583901533,0.0016816340761096412
6.48,1.0,0.0014280683541528095,0.09169665179689332,0.09312472015104613,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014280683541528095,0.0016842004967315602
6.49,1.0,0.0014306297013977401,0.09182979695941373,0.09326042666081147,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014306297013977401,0.0016867670156391007
6.5,1.0,0.0014331911005949806,0.09196291645625002,0.09339610755684499,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014331911005949806,0.0016893336337019816
6.51,1.0,0.0014357525522185432,0.09209601028640627,0.09353176283862481,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014357525522185432,0.0016919003517899432
6.5200000000000005,1.0,0.001438314056746378,0.0922290784488779,0.09366739250562428,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001438314056746378,0.0016944671707727508
6.53,1.0,0.0014408756146603331,0.0923621209426516,0.09380299655731193,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014408756146603331,0.0016970340915201934
6.54,1.0,0.0014434372264461178,0.09249513776670537,0.09393857499315149,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014434372264461178,0.0016996011149020896
6.55,1.0,0.001445998892593263,0.09262812892000853,0.0940741278126018,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001445998892593263,0.001702168241788287
6.5600000000000005,1.0,0.001448560613595084,0.09276109440152171,0.09420965501511679,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001448560613595084,0.001704735473048666
6.57,1.0,0.001451122389948643,0.09289403421019676,0.0943451566001454,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001451122389948643,0.0017073028095531406
6.58,1.0,0.0014536842221547128,0.09302694834497693,0.09448063256713164,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014536842221547128,0.0017098702521716619
6.59,1.0,0.0014562461107177395,0.09315983680479671,0.09461608291551445,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014562461107177395,0.0017124378017742184
6.6000000000000005,1.0,0.0014588080561458066,0.09329269958858194,0.09475150764472774,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014588080561458066,0.001715005459230842
6.61,1.0,0.001461370058950599,0.09342553669524968,0.09488690675420028,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001461370058950599,0.0017175732254116041
6.62,1.0,0.0014639321196473682,0.09355834812370838,0.09502228024335574,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014639321196473682,0.0017201411011866237
6.63,1.0,0.0014664942387548968,0.09369113387285771,0.09515762811161262,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014664942387548968,0.0017227090874260649
6.640000000000001,1.0,0.0014690564167954643,0.09382389394158873,0.0952929503583842,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014690564167954643,0.001725277185000143
6.65,1.0,0.0014716186542948115,0.09395662832878371,0.09542824698307852,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014716186542948115,0.0017278453947791228
6.66,1.0,0.0014741809517821085,0.09408933703331623,0.09556351798509834,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014741809517821085,0.0017304137176333235
6.67,1.0,0.0014767433097899198,0.09422202005405121,0.09569876336384113,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014767433097899198,0.0017329821544331192
6.68,1.0,0.0014793057288541717,0.09435467738984483,0.095833983118699,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014793057288541717,0.0017355507060489422
6.69,1.0,0.0014818682095141188,0.09448730903954461,0.09596917724905873,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014818682095141188,0.001738119373351285
6.7,1.0,0.001484430752312312,0.0946199150019893,0.09610434575430161,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001484430752312312,0.0017406881572107004
6.71,1.0,0.001486993357794566,0.09475249527600897,0.09623948863380354,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001486993357794566,0.0017432570584978056
6.72,1.0,0.001489556026509928,0.09488504986042501,0.09637460588693493,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001489556026509928,0.0017458260780832853
6.73,1.0,0.0014921187590106464,0.09501757875405008,0.09650969751306072,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014921187590106464,0.0017483952168378908
6.74,1.0,0.0014946815558521376,0.09515008195568812,0.09664476351154026,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014946815558521376,0.0017509644756324434
6.75,1.0,0.001497244417592958,0.0952825594641344,0.09677980388172736,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001497244417592958,0.0017535338553378381
6.76,1.0,0.0014998073447947716,0.09541501127817544,0.0969148186229702,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0014998073447947716,0.0017561033568250426
6.7700000000000005,1.0,0.0015023703380223211,0.09554743739658907,0.09704980773461139,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015023703380223211,0.0017586729809651019
6.78,1.0,0.001504933397843396,0.09567983781814439,0.09718477121598779,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001504933397843396,0.0017612427286291391
6.79,1.0,0.0015074965248288055,0.09581221254160183,0.09731970906643063,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015074965248288055,0.0017638126006883584
6.8,1.0,0.0015100597195523483,0.09594456156571307,0.09745462128526541,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015100597195523483,0.001766382598014047
6.8100000000000005,1.0,0.001512622982590783,0.0960768848892211,0.09758950787181188,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001512622982590783,0.0017689527214775752
6.82,1.0,0.0015151863145238,0.09620918251086016,0.09772436882538396,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015151863145238,0.0017715229719504008
6.83,1.0,0.0015177497159339938,0.09634145442935582,0.09785920414528981,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015177497159339938,0.0017740933503040714
6.84,1.0,0.0015203131874068343,0.0964737006434249,0.09799401383083174,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015203131874068343,0.001776663857410224
6.8500000000000005,1.0,0.0015228767295306395,0.09660592115177555,0.09812879788130618,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015228767295306395,0.0017792344941405902
6.86,1.0,0.001525440342896547,0.0967381159531071,0.09826355629600365,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001525440342896547,0.0017818052613669936
6.87,1.0,0.0015280040280984883,0.09687028504611031,0.09839828907420879,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015280040280984883,0.0017843761599613587
6.88,1.0,0.001530567785733162,0.09700242842946709,0.09853299621520024,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001530567785733162,0.0017869471907957066
6.890000000000001,1.0,0.001533131616400006,0.0971345461018507,0.0986676777182507,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001533131616400006,0.0017895183547421603
6.9,1.0,0.001535695520701172,0.09726663806192565,0.09880233358262681,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001535695520701172,0.0017920896526729452
6.91,1.0,0.0015382594992414999,0.09739870430834772,0.09893696380758922,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015382594992414999,0.0017946610854603924
6.92,1.0,0.0015408235526284913,0.097530744839764,0.09907156839239249,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015408235526284913,0.0017972326539769405
6.93,1.0,0.001543387681472285,0.09766275965481283,0.09920614733628512,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001543387681472285,0.0017998043590951374
6.94,1.0,0.0015459518863856314,0.09779474875212385,0.09934070063850949,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015459518863856314,0.001802376201687643
6.95,1.0,0.0015485161679838664,0.09792671213031794,0.0994752282983018,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015485161679838664,0.001804948182627228
6.96,1.0,0.0015510805268848893,0.09805864978800724,0.09960973031489213,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015510805268848893,0.0018075203027867806
6.97,1.0,0.0015536449637091369,0.09819056172379523,0.09974420668750436,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015536449637091369,0.0018100925630393071
6.98,1.0,0.0015562094790795595,0.09832244793627659,0.09987865741535615,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015562094790795595,0.0018126649642579305
6.99,1.0,0.001558774073621597,0.09845430842403728,0.10001308249765888,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001558774073621597,0.001815237507315898
7.0,1.0,0.0015613387479631563,0.09858614318565455,0.10014748193361771,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015613387479631563,0.0018178101930865782
7.01,1.0,0.0015639035027345868,0.09871795221969693,0.1002818557224315,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015639035027345868,0.001820383022443467
7.0200000000000005,1.0,0.0015664683385686582,0.09884973552472416,0.10041620386329282,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015664683385686582,0.0018229559962601866
7.03,1.0,0.0015690332561005369,0.09898149309928728,0.10055052635538782,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015690332561005369,0.0018255291154104889
7.04,1.0,0.0015715982559677644,0.09911322494192859,0.10068482319789636,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015715982559677644,0.001828102380768258
7.05,1.0,0.0015741633388102344,0.09924493105118165,0.10081909438999188,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015741633388102344,0.0018306757932075107
7.0600000000000005,1.0,0.0015767285052701709,0.09937661142557126,0.10095333993084143,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015767285052701709,0.0018332493536023997
7.07,1.0,0.0015792937559921058,0.0995082660636135,0.10108755981960561,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015792937559921058,0.0018358230628272158
7.08,1.0,0.0015818590916228583,0.09963989496381571,0.10122175405543857,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015818590916228583,0.0018383969217563886
7.09,1.0,0.0015844245128115132,0.09977149812467645,0.10135592263748797,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015844245128115132,0.0018409709312644897
7.1000000000000005,1.0,0.0015869900202093996,0.09990307554468558,0.10149006556489498,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015869900202093996,0.0018435450922262351
7.11,1.0,0.0015895556144700693,0.10003462722232417,0.10162418283679424,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015895556144700693,0.0018461194055164841
7.12,1.0,0.0015921212962492779,0.10016615315606457,0.10175827445231385,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015921212962492779,0.0018486938720102463
7.13,1.0,0.0015946870662049628,0.10029765334437037,0.10189234041057534,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015946870662049628,0.0018512684925826794
7.140000000000001,1.0,0.001597252924997224,0.10042912778569642,0.10202638071069364,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001597252924997224,0.0018538432681090933
7.15,1.0,0.0015998188732883026,0.10056057647848876,0.10216039535177707,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0015998188732883026,0.0018564181994649503
7.16,1.0,0.0016023849117425633,0.10069199942118476,0.10229438433292733,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016023849117425633,0.0018589932875258698
7.17,1.0,0.0016049510410264729,0.10082339661221298,0.10242834765323945,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016049510410264729,0.0018615685331676288
7.18,1.0,0.001607517261808582,0.10095476804999322,0.1025622853118018,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001607517261808582,0.0018641439372661629
7.19,1.0,0.0016100835747595052,0.10108611373293655,0.10269619730769605,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016100835747595052,0.0018667195006975693
7.2,1.0,0.0016126499805519025,0.10121743365944524,0.10283008363999714,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016126499805519025,0.00186929522433811
7.21,1.0,0.0016152164798604609,0.10134872782791284,0.1029639443077733,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016152164798604609,0.0018718711090642112
7.22,1.0,0.0016177830733618754,0.10147999623672409,0.10309777931008596,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016177830733618754,0.0018744471557524682
7.23,1.0,0.0016203497617348311,0.101611238884255,0.10323158864598983,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016203497617348311,0.0018770233652796438
7.24,1.0,0.0016229165456599843,0.10174245576887278,0.10336537231453276,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016229165456599843,0.0018795997385226742
7.25,1.0,0.0016254834258199455,0.1018736468889359,0.10349913031475584,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016254834258199455,0.0018821762763586672
7.26,1.0,0.0016280504028992617,0.10200481224279404,0.1036328626456933,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016280504028992617,0.0018847529796649088
7.2700000000000005,1.0,0.0016306174775843985,0.10213595182878811,0.10376656930637251,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016306174775843985,0.0018873298493188606
7.28,1.0,0.001633184650563722,0.10226706564525025,0.10390025029581397,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001633184650563722,0.0018899068861981633
7.29,1.0,0.0016357519225274834,0.1023981536905038,0.10403390561303129,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016357519225274834,0.0018924840911806401
7.3,1.0,0.0016383192941678009,0.10252921596286337,0.10416753525703117,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016383192941678009,0.0018950614651442976
7.3100000000000005,1.0,0.0016408867661786434,0.10266025246063473,0.10430113922681337,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016408867661786434,0.001897639008967328
7.32,1.0,0.001643454339255813,0.1027912631821149,0.1044347175213707,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001643454339255813,0.0019002167235281093
7.33,1.0,0.0016460220140969307,0.1029222481255921,0.10456827013968903,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016460220140969307,0.0019027946097052101
7.34,1.0,0.001648589791401418,0.10305320728934579,0.10470179708074721,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001648589791401418,0.0019053726683773908
7.3500000000000005,1.0,0.001651157671870482,0.10318414067164665,0.10483529834351712,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001651157671870482,0.001907950900423605
7.36,1.0,0.0016537256562070995,0.10331504827075648,0.10496877392696358,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016537256562070995,0.0019105293067229999
7.37,1.0,0.001656293745116001,0.10344593008492839,0.10510222383004439,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001656293745116001,0.001913107888154922
7.38,1.0,0.0016588619393036559,0.10357678611240666,0.10523564805171032,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016588619393036559,0.0019156866455989166
7.390000000000001,1.0,0.0016614302394782562,0.10370761635142678,0.10536904659090504,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016614302394782562,0.0019182655799347297
7.4,1.0,0.0016639986463497021,0.10383842080021541,0.1055024194465651,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016639986463497021,0.0019208446920423103
7.41,1.0,0.001666567160629587,0.10396919945699042,0.10563576661762,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001666567160629587,0.0019234239828018133
7.42,1.0,0.0016691357830311822,0.10409995231996091,0.1057690881029921,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016691357830311822,0.0019260034530936
7.43,1.0,0.0016717045142694228,0.10423067938732716,0.10590238390159659,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016717045142694228,0.001928583103798242
7.44,1.0,0.0016742733550608937,0.10436138065728065,0.10603565401234154,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016742733550608937,0.001931162935796521
7.45,1.0,0.0016768423061238132,0.10449205612800398,0.1061688984341278,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016768423061238132,0.001933742949969431
7.46,1.0,0.0016794113681780215,0.10462270579767106,0.10630211716584909,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016794113681780215,0.0019363231471981833
7.47,1.0,0.001681980541944965,0.1047533296644469,0.10643531020639187,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001681980541944965,0.0019389035283642042
7.48,1.0,0.0016845498281476837,0.10488392772648773,0.10656847755463542,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016845498281476837,0.0019414840943491405
7.49,1.0,0.0016871192275107957,0.10501449998194093,0.10670161920945172,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016871192275107957,0.0019440648460348573
7.5,1.0,0.001689688740760486,0.10514504642894508,0.10683473516970557,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.001689688740760486,0.0019466457843034459
7.51,1.0,0.0016922583686244915,0.10527556706562996,0.10696782543425445,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016922583686244915,0.00194922691003722
7.5200000000000005,1.0,0.0016948281118320883,0.1054060618901165,0.1071008900019486,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016948281118320883,0.0019518082241187218
7.53,1.0,0.0016973979711140783,0.10553653090051682,0.1072339288716309,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016973979711140783,0.001954389727430721
7.54,1.0,0.0016999679472027773,0.10566697409493418,0.10736694204213695,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0016999679472027773,0.0019569714208562193
7.55,1.0,0.0017025380408320014,0.10579739147146303,0.10749992951229503,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0017025380408320014,0.0019595533052784494
7.5600000000000005,1.0,0.0017051082527370547,0.10592778302818902,0.10763289128092607,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0017051082527370547,0.001962135381580881
7.57,1.0,0.0017076785836547162,0.10605814876318888,0.10776582734684359,0.015,1.0,180.0,0.018,9.999999999999999e-05,1.0,0.015,0.0017076785836547162,0.0019647176506472183
