Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,APC,MCC_APC,APC_Cdc20,k3f,kf6,k5f,k5r,k2f,k1f,k1r,k4f,k4r,k7f,k7bf,k8f,k8r,u,u_prime,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6,R7,R7b,R8
0.44,4.9932842978606086e-08,1.2942421927219555e-07,6.715702139391858e-11,1.8761683068482907e-07,3.9877505654480926e-10,1.2678222913863083e-07,5.3719477979892285e-11,1.0792221150343931e-10,5.8177247430857193e-08,5.6129171885847316e-11,3.176662339725697e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.279072439430661e-09,1.2599787512160267e-09,3.9877505654480925e-12,5.045015163767469e-10,2.1628035788078917e-10,2.4282161833707707e-11,3.1252513622926783e-10,0.0,5.2033824032942155e-08
0.45,4.993265255258934e-08,1.294112272072066e-07,6.734744741066427e-11,1.8708494845346484e-07,4.064830675714945e-10,1.267749783084816e-07,5.564599670775305e-11,1.100794137071532e-10,5.765715693145123e-08,5.929628110349554e-11,3.228354678744528e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.278899679426196e-09,1.259969372729656e-09,4.064830675714945e-12,5.142059008072577e-10,2.151610200788834e-10,2.4210892771359874e-11,3.208389964785936e-10,0.0,5.135124741947381e-08
0.46,4.99324640948442e-08,1.2939823834606473e-07,6.753590515580733e-11,1.8655984735412706e-07,4.140934527330414e-10,1.267676422279168e-07,5.758621509187373e-11,1.1222547603674443e-10,5.714375249798871e-08,6.254608095457522e-11,3.279370142105671e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2787273969990324e-09,1.2599488156790218e-09,4.140934527330414e-12,5.237847823480122e-10,2.1405242462747864e-10,2.4140515593734786e-11,3.2906924225059746e-10,0.0,5.0680152602649413e-08
0.47,4.993227779756819e-08,1.2938525266917911e-07,6.772220243182242e-11,1.8604141700898688e-07,4.2160767637732917e-10,1.2676022204484096e-07,5.953982937149061e-11,1.1436050314729013e-10,5.663692501788296e-08,6.587762264024238e-11,3.3297197359476796e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.278555635350836e-09,1.2599134503385699e-09,4.216076763773292e-12,5.332400301465671e-10,2.129544126665023e-10,2.4071015746639886e-11,3.3721528516906593e-10,0.0,5.002029313803528e-08
0.48,4.993209346050806e-08,1.2937227015249621e-07,6.790653949194857e-11,1.8552954486986624e-07,4.290267938085739e-10,1.2675271888493056e-07,6.150640951190148e-11,1.1648460086618625e-10,5.613656267405288e-08,6.929010469135635e-11,3.379414722125577e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2783843489921177e-09,1.2598669365628817e-09,4.290267938085739e-12,5.425729977069742e-10,2.118668222841554e-10,2.4002378400174003e-11,3.452758412420819e-10,0.0,4.9371422839678294e-08
0.49,4.9931910717901826e-08,1.2935929077025905e-07,6.808928209817793e-11,1.8502411908732704e-07,4.363516776062492e-10,1.2674513385547738e-07,6.348549362071353e-11,1.1859787448610345e-10,5.564255413304009e-08,7.278277641581623e-11,3.428466309054409e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2782134550346997e-09,1.259815943950388e-09,4.363516776062492e-12,5.517848079902473e-10,2.107894925049298e-10,2.393458882052858e-11,3.532495015453324e-10,0.0,4.8733299763929734e-08
0.5,4.993172943697959e-08,1.2934631449985283e-07,6.827056302041436e-11,1.8452503354867346e-07,4.435834150318085e-10,1.2673746805213759e-07,6.547675373889314e-11,1.2070042576748802e-10,5.515479414321162e-08,7.63547683560537e-11,3.4768851088432325e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2780429232513414e-09,1.2597627931728785e-09,4.435834150318085e-12,5.608768538357413e-10,2.097222702884486e-10,2.3867633022482612e-11,3.611356873634413e-10,0.0,4.8105693111156927e-08
0.51,4.9931549470451163e-08,1.2933334131879544e-07,6.845052954884359e-11,1.8403218474880433e-07,4.5072306119588205e-10,1.2672972255473982e-07,6.747989286648972e-11,1.22792354800335e-10,5.4673180057667016e-08,8.000519759337237e-11,3.524681474473961e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2778727201378672e-09,1.2597100500086273e-09,4.507230611958821e-12,5.698504870864416e-10,2.0866500618351895e-10,2.3801497363760732e-11,3.6893403329616724e-10,0.0,4.748837868630693e-08
0.52,4.993137065650607e-08,1.293203712047372e-07,6.862934349393324e-11,1.8354547179021338e-07,4.57771639058277e-10,1.2672189842728523e-07,6.949464496263572e-11,1.2487376000418797e-10,5.419761183423845e-08,8.373316774794765e-11,3.5718654998013605e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2777028089133508e-09,1.2596605230246587e-09,4.57771639058277e-12,5.787070185770958e-10,2.0761755432903807e-10,2.3736168544859015e-11,3.7664437922431446e-10,0.0,4.688113877024964e-08
0.53,4.9931192893226273e-08,1.2930740413619958e-07,6.880710677372731e-11,1.830647949046335e-07,4.6473022253150417e-10,1.2671399672669444e-07,7.15207367732514e-11,1.269447388103539e-10,5.372799060274855e-08,8.753779772196417e-11,3.618447159952948e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2775331663346437e-09,1.259615888951361e-09,4.647302225315042e-12,5.87447824231065e-10,2.0657977046111636e-10,2.3671633417843934e-11,3.842665473254904e-10,0.0,4.628376017368884e-08
0.54,4.993101616206902e-08,1.292944400928077e-07,6.898383793098439e-11,1.8259005498650328e-07,4.715999627062548e-10,1.2670601850556777e-07,7.355787578478556e-11,1.2900538787719367e-10,5.326421821287147e-08,9.141823077025932e-11,3.6644363556358266e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2773637880017326e-09,1.259576276099847e-09,4.715999627062548e-12,5.960743785031422e-10,2.0555151128508648e-10,2.3607878925994913e-11,3.918002747076112e-10,0.0,4.569603357699789e-08
0.55,4.993084037455966e-08,1.2928147905376975e-07,6.915962544034562e-11,1.8212115663871721e-07,4.78381916639155e-10,1.2669796479416466e-07,7.560582886786193e-11,1.3105580168460392e-10,5.280620018590879e-08,9.537357528289575e-11,3.7098426238808316e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.277194653716082e-09,1.2595430977896197e-09,4.7838191663915496e-12,6.045880357477694e-10,2.0453263858392665e-10,2.354489249723664e-11,3.992456534417879e-10,0.0,4.51177571786621e-08
0.56,4.9930665444558103e-08,1.2926852099859353e-07,6.933455544189872e-11,1.8165800673690984e-07,4.850771280593556e-10,1.266898366088982e-07,7.766438520597896e-11,1.3309607319655493e-10,5.23538443233717e-08,9.940293269926663e-11,3.754675274392903e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2770257438103417e-09,1.2595177139565086e-09,4.850771280593556e-12,6.129901332614139e-10,2.0352301728266138e-10,2.3482661858432876e-11,4.0660291325441945e-10,0.0,4.45487348044766e-08
0.57,4.993049128910214e-08,1.2925556590709506e-07,6.950871089786346e-11,1.812005144127018e-07,4.916866283103396e-10,1.2668163495243446e-07,7.973335586290569e-11,1.3512629386882192e-10,5.1907060690743817e-08,1.0350539783383993e-10,3.798943391142234e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2768570393388626e-09,1.259501417085663e-09,4.916866283103396e-12,6.212819924687796e-10,2.0252251542646788e-10,2.3421175033070505e-11,4.1387241418525196e-10,0.0,4.398877578115677e-08
0.58,4.993031782801731e-08,1.2924261375939425e-07,6.968217198268932e-11,1.8074859105717914e-07,4.982114359244688e-10,1.2667336081365405e-07,8.181257390839223e-11,1.3714655364735318e-10,5.1465761620659295e-08,1.076800587902202e-10,3.8426558320550476e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2766885219895097e-09,1.2594954407675138e-09,4.982114359244688e-12,6.294649183653213e-10,2.015310041859859e-10,2.3360420341557704e-11,4.2105464263418845e-10,0.0,4.3437694837450023e-08
0.59,4.9930145632636045e-08,1.2922966454325893e-07,6.985436736395081e-11,1.803021445346459e-07,5.046532641377859e-10,1.2666501523107814e-07,8.390168536595219e-11,1.3915694368252372e-10,5.10298564278321e-08,1.1192613987339731e-10,3.88582174322945e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.276520320667534e-09,1.259489224083131e-09,5.046532641377859e-12,6.375411001769404e-10,2.0054835010026498e-10,2.330038565464247e-11,4.2814909582776813e-10,0.0,4.28953053515825e-08
0.6,4.9929974651891514e-08,1.2921671823968292e-07,7.002534810848825e-11,1.7986109054522498e-07,5.110131315252724e-10,1.2665659916831756e-07,8.60005597339984e-11,1.4115755099908614e-10,5.059926178748328e-08,1.1624272094934296e-10,3.928449549156738e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2763524236398977e-09,1.2594835476601703e-09,5.110131315252724e-12,6.455118424987517e-10,1.9957443031181307e-10,2.3241059859264434e-11,4.3515648358506784e-10,0.0,4.236143239007497e-08
0.61,4.99298051215943e-08,1.2920377483318e-07,7.019487840570322e-11,1.7942534451456805e-07,5.172923536885038e-10,1.266481136029736e-07,8.81089969679404e-11,1.4314846230060283e-10,5.017389432752506e-08,1.2062893775786975e-10,3.970547673471707e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2761848839978649e-09,1.2594740241101514e-09,5.172923536885039e-12,6.533788278195536e-10,1.9860912169321636e-10,2.3182431812026e-11,4.420771503173667e-10,0.0,4.183590323799121e-08
0.62,4.992963730037596e-08,1.2919083430879456e-07,7.036269962403916e-11,1.7899482394910642e-07,5.23492255266801e-10,1.2663955950082077e-07,9.022681257339718e-11,1.4512976286462847e-10,4.975367277981119e-08,1.2508392374122056e-10,4.0121243296447576e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2760177599894078e-09,1.2594559031788746e-09,5.2349225526680104e-12,6.611437498393211e-10,1.976523040054923e-10,2.312449064294086e-11,4.4891153087421575e-10,0.0,4.131855003650296e-08
0.63,4.99294713873784e-08,1.2917789665111072e-07,7.052861262160041e-11,1.7856944802287177e-07,5.296140845662025e-10,1.2663093781149505e-07,9.23538354759965e-11,1.4710153680346932e-10,4.933851747971741e-08,1.2960681622551231e-10,4.053187570405708e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2758510964203511e-09,1.2594255425658132e-09,5.296140845662025e-12,6.688082053584267e-10,1.9670385931547887e-10,2.306722570174442e-11,4.556601325951399e-10,0.0,4.0809209106775175e-08
0.64,4.992930719375987e-08,1.291649618403121e-07,7.069280624012573e-11,1.7814913620409045e-07,5.356586717950383e-10,1.2662224945038778e-07,9.448990640190082e-11,1.4906386795951502e-10,4.8928348650246896e-08,1.341967752508292e-10,4.093745457450228e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2756848504310177e-09,1.2593862367521534e-09,5.3565867179503835e-12,6.763732614749094e-10,1.9576367004615147e-10,2.3010626379685907e-11,4.6232350843613997e-10,0.0,4.030771887371011e-08
0.65,4.992914476086715e-08,1.2915202985958316e-07,7.085523913285151e-11,1.777338105742052e-07,5.416270732270174e-10,1.2661349533358264e-07,9.663487429440008e-11,1.5101683836040612e-10,4.852308936008697e-08,1.3885295376257763e-10,4.133805768615046e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2755190311772225e-09,1.2593371650228242e-09,5.4162707322701735e-12,6.83840271599822e-10,1.9483162228548868e-10,2.2954682410337244e-11,4.689022640687947e-10,0.0,3.981392324911261e-08
0.66,4.992898417090069e-08,1.2913910069283586e-07,7.101582909930826e-11,1.773233949972529e-07,5.475203743673732e-10,1.2660467636754687e-07,9.878859440574083e-11,1.5296052875566338e-10,4.812266449478167e-08,1.4357450929172286e-10,4.1733760995926614e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2753536570475288e-09,1.2592767914434045e-09,5.475203743673732e-12,6.91210626126079e-10,1.9390760460908611e-10,2.289938376174575e-11,4.753970384498531e-10,0.0,3.9327670342968114e-08
0.67,4.9928825506874505e-08,1.2912617432422548e-07,7.117449312549209e-11,1.7691781487156004e-07,5.533396486053815e-10,1.265957934471879e-07,1.0095092607923232e-10,1.5489501876848947e-10,4.772700046501311e-08,1.4836060796442057e-10,4.212463892702246e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2751887466158042e-09,1.2592035798352932e-09,5.533396486053815e-12,6.984857000882794e-10,1.929915077323805e-10,2.284472060416611e-11,4.818084895927025e-10,0.0,3.884881204905845e-08
0.68,4.992866885580831e-08,1.2911325073818403e-07,7.133114419168501e-11,1.7651699705006283e-07,5.590859608922186e-10,1.265868474563318e-07,1.0312173044166335e-10,1.568203869361332e-10,4.7336025128332796e-08,1.5321042629041384e-10,4.2510764445376786e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2750243193624107e-09,1.2591159368861268e-09,5.590859608922186e-12,7.056668578555663e-10,1.9208322440303408e-10,2.2790683299676052e-11,4.881372823463737e-10,0.0,3.837720388406795e-08
0.69,4.9928514311919725e-08,1.2910032991945377e-07,7.148568808027532e-11,1.7612086976062817e-07,5.647603714188202e-10,1.2657783926820262e-07,1.0530086809571932e-10,1.5873671075025366e-10,4.694966771089293e-08,1.581231529514307e-10,4.2892209136155644e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.274860396395346e-09,1.2590121560135057e-09,5.6476037141882025e-12,7.127554578231039e-10,1.9118264929331765e-10,2.2737262391798246e-11,4.943840766762589e-10,0.0,3.7912704830182274e-08
0.7,4.992836197981642e-08,1.2908741185312074e-07,7.163802018357797e-11,1.7572936252637432e-07,5.703639392937396e-10,1.2656876974590074e-07,1.0748819681239922e-10,1.606440666972845e-10,4.6567858729177714e-08,1.6309799058958133e-10,4.32690432802327e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2746970011713358e-09,1.2588903619511693e-09,5.703639392937396e-12,7.197528571020944e-10,1.9028967889248898e-10,2.2684448595128445e-11,5.005495164213857e-10,0.0,3.745517718106466e-08
0.71,4.99282118420195e-08,1.2907449652297242e-07,7.17881579805019e-11,1.75342406382945e-07,5.758975816349183e-10,1.2655963973235713e-07,1.0968359767627116e-10,1.6254253023068342e-10,4.6190530092486835e-08,1.6813413973593164e-10,4.364133576777723e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2745341295640948e-09,1.258750837010022e-09,5.7589758163491826e-12,7.266602325909844e-10,1.8940421177016406e-10,2.2632232823005053e-11,5.066343519118021e-10,0.0,3.700448663118021e-08
0.72,4.9928063358776117e-08,1.290615839065488e-07,7.193664122387632e-11,1.7495993468175146e-07,5.813616473547125e-10,1.265504500195186e-07,1.1188705737573383e-10,1.644321756087731e-10,4.581761556209067e-08,1.7323074749690242e-10,4.400915369041243e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2743716594492586e-09,1.258603004975399e-09,5.813616473547126e-12,7.334780398207609e-10,1.8852614957185766e-10,2.2580606290213166e-11,5.126398181214954e-10,0.0,3.656050283485192e-08
0.73,4.992791626536453e-08,1.2904867398498474e-07,7.208373463546108e-11,1.7458188127213058e-07,5.867567671460043e-10,1.265412014104324e-07,1.1409849935194042e-10,1.6631307633380267e-10,4.5449049614962296e-08,1.7838701388188177e-10,4.4372563371155814e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2742095308486365e-09,1.2584514001779834e-09,5.867567671460043e-12,7.402070925165282e-10,1.8765539473992815e-10,2.252956027997249e-11,5.185668358039084e-10,0.0,3.612309784936014e-08
0.74,4.992777029549756e-08,1.2903576673958744e-07,7.222970450243715e-11,1.7420818103406977e-07,5.920835589814408e-10,1.2653189469801944e-07,1.1631784016925465e-10,1.6818530505183947e-10,4.508476773827229e-08,1.83602156759465e-10,4.473163010496824e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2740476834350176e-09,1.2583005437997933e-09,5.920835589814409e-12,7.468481885712974e-10,1.8679185117099632e-10,2.247908621204005e-11,5.244162807848325e-10,0.0,3.569214649174217e-08
0.75,4.992762513373512e-08,1.2902286215124277e-07,7.237486626487387e-11,1.7383876990967499e-07,5.973425776740026e-10,1.2652253066161398e-07,1.18544997857313e-10,1.7004893356763863e-10,4.472470641877391e-08,1.8887540696107817e-10,4.5086418174265017e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2738860457807912e-09,1.2581557723862906e-09,5.973425776740026e-12,7.534020460353189e-10,1.859354242472134e-10,2.2429175646597607e-11,5.301890226582506e-10,0.0,3.5267526288113806e-08
0.76,4.9927480413486977e-08,1.290099602003847e-07,7.251958651302207e-11,1.7347358483484992e-07,6.025343130242952e-10,1.2651311006703958e-07,1.2077989069179203e-10,1.7190403288240171e-10,4.436880307144837e-08,1.9420600938621888e-10,4.54369909191654e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.273724534907284e-09,1.2580232643154974e-09,6.025343130242952e-12,7.598693008142716e-10,1.8508602074287261e-10,2.2379820275362048e-11,5.358859185095181e-10,0.0,3.484911734464501e-08
0.77,4.992733571501539e-08,1.2899706086696472e-07,7.266428498460695e-11,1.7311256367097567e-07,6.076591879678415e-10,1.265036336666856e-07,1.2302243597517558e-10,1.7375067323153547e-10,4.4016995968150186e-08,1.9959322410769688e-10,4.578341080774212e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2735630558341229e-09,1.2579100661003692e-09,6.076591879678415e-12,7.662505043692911e-10,1.8424354873103183e-10,2.2331011912701156e-11,5.415078068311318e-10,0.0,3.443680222108802e-08
0.78,4.992719056343787e-08,1.2898416413042113e-07,7.28094365621212e-11,1.7275564513659007e-07,6.12717556722374e-10,1.2649410219958322e-07,1.252725488175221e-10,1.755889241224107e-10,4.366922416625234e-08,2.0503632747687477e-10,4.6125739506270784e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2734015011286323e-09,1.2578241185320876e-09,6.12717556722374e-12,7.725461214188386e-10,1.834079174901454e-10,2.228274248675472e-11,5.470555016190163e-10,0.0,3.4030465806774795e-08
0.79,4.9927044640810635e-08,1.2897126997229175e-07,7.295535918935217e-11,1.724027696184859e-07,6.177099270232106e-10,1.2648451640468214e-07,1.2753015405643982e-10,1.7741885382216895e-10,4.332542855338768e-08,2.1053458743925996e-10,4.646403685917306e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2732397988198595e-09,1.257770598275577e-09,6.177099270232106e-12,7.787568108978941e-10,1.8257903865578636e-10,2.2235004144436563e-11,5.525298577974807e-10,0.0,3.362999643882549e-08
0.8,4.992689828257577e-08,1.289583783823372e-07,7.310171742421595e-11,1.7205388115094167e-07,6.226374800150536e-10,1.264748770516614e-07,1.2979521562988508e-10,1.7924052811502726e-10,4.2985554374701616e-08,2.1608720459368008e-10,4.6798358420704696e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2730780245513303e-09,1.2577434201635772e-09,6.2263748001505366e-12,7.848840830140041e-10,1.8175682902525964e-10,2.218778950761281e-11,5.579319299034546e-10,0.0,3.323528864430489e-08
0.81,4.992675140080887e-08,1.289454893452409e-07,7.324859919112613e-11,1.717089229324334e-07,6.275009434042162e-10,1.2646518487473523e-07,1.3206766939383173e-10,1.8105401310097522e-10,4.264954555833238e-08,2.2169344276994966e-10,4.712876099889767e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.272916158320873e-09,1.2577438073417782e-09,6.275009434042162e-12,7.909288747789731e-10,1.809412042127235e-10,2.2141091092466883e-11,5.632626082595006e-10,0.0,3.2846236776983194e-08
