Time,T,E,I,r2,b,a,g2,p1,g1,mu2,c,p2,g3,mu3,V,s1,s2,compartment,Induction_of_tumor,Removal_of_tumor_from_the_system_by_the_action_of_immune_response,Activation_and_transfer_of_effector_cells_to_the_action_site,Deactivation_and_removal_of_effector_cells_from_the_site_of_tumor,Activation_of_interleukin_2,Deactivation_of_interleukin2
93.0,1232234.1853871443,281728.6169946695,43652.94608932975,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,221716.7433085064,223649.00614277404,24644.685461503526,8451.858509840084,439060.76322305034,436529.4608932975
94.0,1223501.1634139423,297617.2581893008,46138.14906562662,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,220146.00569031038,235914.99007443374,24470.02512094628,8928.517745679022,463813.88621129136,461381.49065626616
95.0,1200255.867874906,312722.77296227013,48503.83126814221,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,215965.02167163737,246897.48035030253,24005.119304197382,9381.683188868103,487330.0629535066,485038.3126814221
96.0,1161261.5224706228,326769.79006002296,50706.81260516989,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,208951.21932651123,256177.03433597006,23225.2324835544,9803.093701800688,509174.70299034886,507068.1260516989
97.0,1105532.3692502882,339469.0208171417,52701.46375975297,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,198927.07761270725,263265.8499844683,22110.649498200422,10184.07062451425,528889.457004426,527014.6375975297
98.0,1032467.410420987,350523.8642082051,54440.58345954952,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,185784.17199713868,267588.30828844296,20649.350390430798,10515.715926246152,546001.2770634138,544405.8345954951
99.0,942035.8574875969,359639.89226510026,55876.6108716761,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,169516.53632269785,268450.1175514581,18840.719388510268,10789.196767953008,560034.9498966621,558766.108716761
100.0,835045.716989523,366538.621245426,56963.29470147722,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,150269.00585720688,264990.8148917142,16700.91662149338,10996.15863736278,570530.2521584184,569632.9470147722
101.0,713522.074796892,370976.9279392032,57657.79519495371,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,128405.3358149343,256114.7301831713,14270.443805269217,11129.307838176097,577063.4388684792,576577.951949537
102.0,581250.2062060086,372775.2986232167,57923.18433061795,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,104606.03295320697,240416.8317535155,11625.006444646404,11183.2589586965,579272.2932501112,579231.8433061795
103.0,444465.1473061476,371857.00882893347,57730.31699330733,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,79992.61436882826,216200.15090077897,8889.305260932833,11155.710264868003,576873.2821302885,577303.1699330733
104.0,312476.2534586328,368300.285754198,57055.94227537123,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,56240.233293299025,181959.54837969708,6249.527361841935,11049.008572625939,569635.6838063564,570559.4227537123
105.0,197265.48001215258,362393.48619861185,55866.94310320704,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,35505.597508272214,138203.16214909032,3945.311856142503,10871.804585958354,557201.0219346185,558669.4310320704
106.0,110075.87740081467,354654.1793979969,54066.82545974517,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,19812.976367839954,90772.05214817866,2201.51975573856,10639.625381939908,538492.7111533964,540668.2545974517
107.0,54827.19115865387,345744.4732441042,51374.54781141644,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9868.725319882615,50573.16751222288,1096.5459754324233,10372.334197323125,510434.1480933343,513745.47811416443
108.0,25334.865838077614,336280.6681856486,47175.63409351142,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,4560.2397464862,24670.621055729796,506.6994101087118,10088.420045569459,466514.0216515901,471756.3409351142
109.0,11356.475136411182,326684.9817126434,40617.60394949572,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,2044.1582700180895,11196.370527333942,227.1315363422348,9800.549451379302,398232.3413519194,406176.0394949572
110.0,5092.4012659262135,317183.43213632074,31447.846708721296,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,916.6307691607442,4968.511429526043,101.84999978538931,9515.502964089623,304349.6651979374,314478.46708721295
111.0,2320.5247898162856,307878.48193697847,21207.10660015883,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,417.6941592699457,2216.5502803510476,46.41241233987577,9236.354458109354,202211.20182940172,212071.0660015883
112.0,1081.869823517498,298811.1558002952,12524.378836704247,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,194.7365023957694,1006.8297302753741,21.639256569794817,8964.334674008855,117966.41483265856,125243.78836704246
113.0,517.3397710152022,289994.9704563682,6743.697707668012,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,93.12114372796172,468.0743067399715,10.348600638995137,8699.849113691045,63060.01941783337,67436.97707668012
114.0,253.90131098438147,281431.5896313185,3466.971725887049,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,45.70223235098315,223.12249520552325,5.079778131333084,8442.947688939556,32325.69633131257,34669.71725887049
115.0,127.87159855160257,273117.6372264797,1758.9988567722755,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,23.016886819536516,109.09387142829664,2.5591321283237862,8193.52911679439,16397.487398546025,17589.988567722754
116.0,66.05278393331344,265047.62986578624,897.3731491617849,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,11.889500862579341,54.69850262245755,1.3227056001621833,7951.428895973587,8375.521896073418,8973.73149161785
117.0,34.974035176658774,257215.24975319393,464.6598868473604,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,6.295326262994528,28.10897533921557,0.7010818684628891,7716.457492595818,4345.019028273873,4646.598868473604
118.0,18.969093080517567,249613.90548500203,245.25558498043628,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,3.414436734252922,14.79583982398029,0.3809357081719955,7488.417164550061,2298.362685391043,2452.555849804363
119.0,10.531673375451417,242236.9827670487,132.18841929735746,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,1.8957012013422219,7.972115069516834,0.21214139272675323,7267.109483011461,1241.5976938852318,1321.8841929735745
120.0,5.981424508584007,235077.9574078064,72.79379370030138,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,1.0766564095326405,4.393983667454131,0.12109185045654375,7052.338722234192,685.291837000842,727.9379370030138
121.0,3.472802024414596,228130.4458454558,40.95435317240545,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.6251043637162323,2.4757602385547965,0.07087615251367987,6843.913375363674,386.4223703091672,409.54353172405445
122.0,2.0598818147758804,221388.22675187932,23.532364193839996,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.3707787264209833,1.4250957711337877,0.04257577800704806,6641.646802556379,222.52940251913765,235.32364193839996
123.0,1.2474348151602985,214845.24899076228,13.803465203684482,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.22453826664132345,0.8375137459970466,0.026286107978173465,6445.357469722868,130.81103973923138,138.03465203684482
124.0,0.7707988545849417,208495.63303688422,8.261132954730412,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.13874379379186966,0.5022119000826104,0.01671386240735344,6254.868991106527,78.45190133005573,82.61132954730412
125.0,0.48568358110217713,202333.66923387776,5.041750887569171,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.08742304458512315,0.30709372468960383,0.010973198713024433,6070.010077016333,47.97618567081448,50.41750887569171
126.0,0.3118918932454843,196353.81452761198,3.135979431656811,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.05614054077871536,0.19137844771750995,0.007460140360344071,5890.614435828359,29.899997361448786,31.35979431656811
127.0,0.20400922695563803,190550.68848430362,1.9869066204545047,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.03672166084967373,0.12148148084438871,0.00526636257492755,5716.5206545291085,18.980283435380226,19.869066204545046
128.0,0.13584834508194288,184919.06899985694,1.2816247495437674,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.024452702113711637,0.0785029338538454,0.0038680881061629673,5547.572069995708,12.265567916590957,12.816247495437674
129.0,0.09204247888500144,179453.88790780245,0.8411924124377327,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.01656764619882372,0.05161679980514723,0.002957950029926099,5383.616637234073,8.064895316549276,8.411924124377327
130.0,0.06342042938301275,174150.22659271883,0.5615117444892689,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.011415677288716048,0.03451462487102145,0.0023524937481999297,5224.506797781564,5.39280432554737,5.615117444892689
131.0,0.04441820922776311,169003.31166436046,0.38100914906118055,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.007995277660886379,0.0234588231740422,0.001940409799665906,5070.099349930813,3.665390751578469,3.8100914906118053
132.0,0.03160635727085757,164008.5107207656,0.2626730053294445,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00568914430869817,0.016199097104085437,0.001653080124653917,4920.255321622968,2.5310841730260605,2.6267300532944446
133.0,0.02283841618597616,159161.32821429294,0.1839056283980657,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.004110914913446369,0.011359351234503691,0.0014475475918534965,4774.839846428788,1.7748860896948069,1.839056283980657
134.0,0.01675090865890401,154457.4014268723,0.13070019139139882,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0030151635585869384,0.008085317773614964,0.0012965154970603601,4633.722042806169,1.263324355186252,1.3070019139139881
135.0,0.012465218257370635,149892.49655651188,0.09424690500190835,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0022437392863179743,0.0058388831623004496,0.0011823851562116992,4496.774896695356,0.9123219758065749,0.9424690500190835
136.0,0.009407294019620831,145462.50491489485,0.0689256318955951,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0016933129235267715,0.004276276601052389,0.001093649973487637,4363.875147446845,0.6681662742956711,0.689256318955951
137.0,0.007197019385496489,141163.4392345309,0.05110187303108645,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0012954634893864543,0.003174862455764774,0.0010226827969448847,4234.903177035927,0.49607115417221587,0.5110187303108645
138.0,0.00557941100977099,136991.43008327013,0.03839360692041878,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.001004293981757027,0.002388535874763271,0.0009643598724637763,4109.742902498104,0.37320808622599355,0.38393606920418777
139.0,0.004381288806216205,132942.72238380252,0.029219790577404047,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0007886319851178371,0.0018201889171040283,0.0009151942229634948,3988.2816715140757,0.28440413279873566,0.2921979057740405
140.0,0.0034836025163620748,129013.67203528508,0.02251778621893434,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0006270484529444908,0.0014044760864206066,0.0008727821587468912,3870.410161058552,0.21944915199419673,0.2251778621893434
141.0,0.0028035522199937046,125200.74263434827,0.017564868393480277,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0005046393995984246,0.0010968963027568172,0.000835445667298692,3756.022279030448,0.17138989865090226,0.17564868393480276
142.0,0.0022828984835372066,121500.50229269823,0.013863666353318323,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.000410921727036404,0.000866791595169414,0.0008019985964427907,3645.015068780947,0.13543609109054083,0.1386366635331832
143.0,0.0018802337427567418,117909.62054871477,0.011068131477726059,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0003384420736960147,0.0006928051432771924,0.0007715920627708843,3537.288616461443,0.1082507406678966,0.11068131477726059
144.0,0.0015658069084547067,114424.86537007724,0.00893484985439473,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0002818452435217093,0.0005598976369336722,0.0007436109250978249,3432.7459611023173,0.08748396339177264,0.0893484985439473
145.0,0.0013180250373569583,111043.10024489436,0.007290775306475021,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00023724450672415475,0.00045736745545527373,0.0007176037997716065,3331.2930073468306,0.07146363577458895,0.07290775306475021
146.0,0.0011210640847021621,107761.28135881785,0.006011684549674974,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00020179153524631845,0.00037752281821758763,0.0006932352581526844,3232.8384407645353,0.058987919887765,0.06011684549674974
147.0,0.0009632190415837268,104576.45485560848,0.005007492525330763,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00017337942748501864,0.000314781350984499,0.0006702528123078373,3137.293645668254,0.04918457143452782,0.05007492525330763
148.0,0.0008357528131924698,101485.75417841227,0.004212268214007469,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00015043550637460528,0.00026505313853765185,0.0006484638760244659,3044.572625352368,0.041414542188321586,0.04212268214007469
149.0,0.0007320874207028258,98486.39748975963,0.003577314615393028,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0001317757357264785,0.00022531453921137954,0.0006277195727878102,2954.591924692789,0.03520538877812556,0.03577314615393028
150.0,0.0006472293744766351,95575.68516777034,0.003066346263523912,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00011650128740577073,0.00019331059625373595,0.000607903227658903,2867.27055503311,0.030204774616545256,0.03066346263523912
151.0,0.0005773579516032001,92750.99737634818,0.002652094494238024,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00010392443128855728,0.00016734539299294995,0.0005889221176998314,2782.5299212904456,0.026147712984640904,0.02652094494238024
152.0,0.0005195277221244371,90009.79170717506,0.0023139046390280743,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9.351498998238349e-05,0.00014613306868313603,0.0005707015078196535,2700.2937512152516,0.022833288311770946,0.02313904639028074
153.0,0.0004714518340215826,87349.60089138692,0.0020360026942269393,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.486133012387236e-05,0.00012869102962695628,0.0005531803022293152,2620.4880267416074,0.020107970446355625,0.02036002694226939
154.0,0.0004313427892577327,84768.03057625616,0.0018062540363522157,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,7.764170206638143e-05,0.00011426274593550217,0.0005363078461223492,2543.040917287685,0.017853551669925104,0.01806254036352216
155.0,0.000397794856513163,82262.75717360387,0.0016152576384260617,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,7.160307417236043e-05,0.00010226156764241185,0.0005200415605359474,2467.8827152081158,0.015978367977704522,0.016152576384260618
156.0,0.00036969649671791683,79831.5257715978,0.0014556759065038679,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,6.654536940921735e-05,9.222948553534026e-05,0.0005043451778625546,2394.945773147934,0.01441085546665743,0.014556759065038678
157.0,0.00034616419525307254,77472.14810093484,0.0013217469617509184,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,6.230955514554632e-05,8.380651179023795e-05,0.0004891874058333809,2324.164443028045,0.013094766064846629,0.013217469617509185
158.0,0.0003264929951668053,75182.50057604162,0.0012089180247638381,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,5.876873913001895e-05,7.670799928799148e-05,0.0004745409259891952,2255.4750172812487,0.011985623678095558,0.012089180247638382
159.0,0.00031011792165069624,72960.52234827566,0.0011135660885493114,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,5.582122589711991e-05,7.070739228521497e-05,0.0004603816100510298,2188.8156704482694,0.011048028984586756,0.011135660885493115
160.0,0.0002965859558997855,70804.21348375568,0.0010327971081099173,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,5.3385472061956444e-05,6.562354786984107e-05,0.00044668794805437483,2124.1264045126704,0.010253678413823278,0.010327971081099173
161.0,0.0002855337645387074,68711.6331670494,0.0009642869420272077,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,5.139607761696274e-05,6.131091021338744e-05,0.0004334405917556566,2061.3489950114817,0.009579828874588366,0.009642869420272078
162.0,0.00027667004137405416,66680.89793197702,0.0009061579718315173,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,4.9800607447325436e-05,5.765189616796441e-05,0.00042062199045403794,2000.4269379593104,0.00900810800519729,0.009061579718315173
163.0,0.0002697626647495485,64710.1799796299,0.0008568898686981849,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,4.855727965491463e-05,5.4551220540662386e-05,0.0004082161236681871,1941.305399388897,0.008523627498115091,0.008568898686981848
164.0,0.0002646283956880934,62797.705533372486,0.0008152468183877427,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,4.763311122385287e-05,5.193142517014731e-05,0.00039620828485900563,1883.9311660011745,0.008114284518523831,0.008152468183877427
165.0,0.00026112475574437274,60941.753237544304,0.0007802218840340403,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,4.7002456033983256e-05,4.972937629938132e-05,0.0003845849090186007,1828.252597126329,0.007770214419057899,0.007802218840340403
166.0,0.0002591439441966334,59140.65261009962,0.0007509935260761383,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,4.664590995539024e-05,4.7893568647915035e-05,0.00037333344138180274,1774.2195783029886,0.007483369501275101,0.0075099352607613835
167.0,0.00025860814557477713,57392.782540390275,0.0007268918254663612,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,4.654946620345612e-05,4.638200328172504e-05,0.000362442234225425,1721.7834762117081,0.007247187432944574,0.007268918254663612
168.0,0.0002594658767296085,55696.56982742463,0.0007073713746273635,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,4.6703857811325746e-05,4.516049784183432e-05,0.00035190046471031053,1670.8970948227388,0.0070563272213593105,0.007073713746273635
169.0,0.00026168940887110126,54050.48776575152,0.0006919902449373744,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,4.710409359679437e-05,4.4201375565772416e-05,0.0003416980745192252,1621.5146329725455,0.006906464373003473,0.006919902449373743
170.0,0.0002652728960836562,52453.054771353105,0.0006803931699364786,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,4.774912129505416e-05,4.348241792530241e-05,0.00033182572387334625,1573.591643140593,0.0067941272432426175,0.006803931699364786
